0,1,2,route
0.7172070419138312,0.682030620930258,0.6824461413750669,0
0.5642478988284048,0.6219229962485916,0.5769826328718685,1
0.5066206406379182,0.5119248214622799,0.5483883955337201,2
0.4957394869084147,0.47689984230644833,0.4878554864624387,0
0.47674435905746226,0.4727272162400262,0.47045479093025777,0
0.4609948315618343,0.4543763044352424,0.45538530510879444,0
0.4448914541150617,0.44794228175299666,0.44333111764249106,1
0.4350219601958024,0.4332212860168394,0.4249668150025892,0
0.4232984175945793,0.4171190958923893,0.415934660745475,0
0.41279751996262565,0.40965150365615755,0.39808786630709425,0
0.4004666134162265,0.40399656094227154,0.39731671723969647,1
0.3897627438884348,0.39713222751275723,0.3906443785708632,1
0.3804824740823084,0.3902936216906346,0.37924404008288065,1
0.3705650104902488,0.384022267116362,0.3713134204981229,1
0.3783252830540296,0.3668076187956941,0.36276245569328397,0
0.35730056534328364,0.35373303705653314,0.3715682145947117,2
0.3407982105230029,0.3507368089469659,0.3475889045266342,1
0.34448891569346024,0.33865405913762375,0.3404142140484324,0
0.3371813844604397,0.3298154546005313,0.3340186440064955,0
0.33004118624483325,0.3285509166495393,0.3278514303147271,0
0.323678603037006,0.32143985759356375,0.31962582863278766,0
0.3176353335294804,0.3155789803960459,0.3088574689143076,0
0.31191179992075296,0.31035623633118264,0.31101264324439487,0
0.3067437316888337,0.30583620229424086,0.30444060093577596,0
0.30157752818107103,0.30106921940912007,0.3013097580745151,0
0.29708389572672994,0.29587251592796016,0.29337150687365715,0
0.29415917185095963,0.29113026916396917,0.28989239852186754,0
0.28415198514003537,0.2917087080336007,0.2866329364745709,1
0.2906398825483626,0.28302075847133673,0.27331570955591694,0
0.28156896545815924,0.2810388239794005,0.2822549553756518,2
0.273658363610945,0.27556272496676737,0.27442355492846854,1
0.2714447505949084,0.27018081621201806,0.270841752723177,0
0.2675306259879342,0.26616232894488173,0.26702609047491327,0
0.26384729053586886,0.26282200636833,0.26343937413480256,0
0.26029115443100564,0.2590258398357961,0.25861433177645793,0
0.2569017310513334,0.25511733489419613,0.25575740425896715,0
0.2535871078232023,0.2520836148566058,0.24662957848756092,0
0.25030258803527383,0.2476374228106601,0.24709312757610766,0
0.24733083034553946,0.24529090843904652,0.24457707461149814,0
0.24272098316185295,0.24423115868862977,0.24070366835301316,1
0.23971162664848875,0.24110027974018883,0.23972066999421499,1
0.23796937199617174,0.2330214598961144,0.232460423320084,0
0.23354027646000117,0.23484271655505962,0.23367048646764435,1
0.23187044035722437,0.22883588957063164,0.2313866053364958,0
0.23109346406889553,0.22726463623762205,0.22781031249716086,0
0.22640717855093812,0.22621842292408786,0.22723618188287828,2
0.2227020019051334,0.22475492414771175,0.22250786934109001,1
0.22240350847006235,0.22102594972675552,0.22020834644733236,0
0.21666168192246016,0.2196170177173039,0.21745132619798735,1
0.21675552321907998,0.21574748357076948,0.21567715050788697,0
0.21407684131589413,0.21299039516753634,0.21370179741391035,0
0.21080646697558403,0.21078743495349922,0.21137014081603242,2
0.20952982116042468,0.20845997918658396,0.20860519188914423,0
0.207200538942587,0.2035508931072178,0.20405080100604475,0
0.204181074382348,0.20487048331143268,0.20446562136452126,1
0.20271904301473892,0.2026429325090626,0.2014271952701331,0
0.20050695285770445,0.19938199589666433,0.19943562166766762,0
0.1983540287314992,0.1977035450970432,0.19753353268862195,0
0.19618505055318386,0.1962863863970191,0.19557613280059633,1
0.1943411963062798,0.19406228330986172,0.19334860332141857,0
0.19242547761584347,0.1920889765637769,0.1919640364952099,0
0.19053268916697957,0.1896844769111933,0.17413586168484926,0
0.18841450363466158,0.1887006326867177,0.1873563591691266,1
0.186905219248977,0.18559466187527787,0.1846569745657585,0
0.18505788204681894,0.18482294677567757,0.18480725280550828,0
0.18316657002122022,0.18100691949466094,0.18303570424129414,0
0.17994567320703075,0.18133173624244459,0.18045594948414653,1
0.1799667602220069,0.17775859507469566,0.1781006489514757,0
0.1783391966820533,0.17517289822060927,0.17746532405495308,0
0.17390682981518904,0.1768589054956866,0.17625600254542,1
0.17280362015033313,0.1754596698794902,0.17315823437848293,1
0.17400110064790802,0.17319488403930547,0.17305064872616602,0
0.1720995573538016,0.17153664777468475,0.17150072149366788,0
0.17027949858726685,0.16858337930582454,0.1689259946839942,0
0.1681637809623312,0.16713331942116208,0.1685273975275143,2
0.16738637078935634,0.1667459863971782,0.16710263102729622,0
0.1659267005181413,0.1656786329405063,0.1650099677401048,0
0.16451003280010126,0.1643601242300168,0.1643109289720933,0
0.16312569534773264,0.16092065115630586,0.158385847116604,0
0.1617064325797364,0.1559180094570143,0.1594194402160582,0
0.16037391423807448,0.1573605456002783,0.16019644934721367,0
0.15909957235059405,0.15238501687333797,0.15815561140719084,0
0.157839269949762,0.1573998405382449,0.1572770986212523,0
0.15573190058829967,0.15662555603275224,0.15611666411878175,1
0.1553104119062532,0.15393777665966787,0.1542671421802469,0
0.1538195688679843,0.15408329148354488,0.153819215597686,1
0.15251133578379064,0.15291554785456576,0.152628500717743,1
0.15181432530458358,0.14556510595048436,0.15104550733338376,0
0.15071388213493944,0.15012881790700042,0.15018795161204374,0
0.1486892954761623,0.14959045405669075,0.1475875246734273,1
0.14864861499783244,0.14797530888996419,0.1484043322835059,0
0.14651920945038904,0.14745157980270548,0.14642705867884362,1
0.14623991600180056,0.145566644865858,0.14500196333219506,0
0.1446690564537672,0.14498954457332566,0.1398867532220593,1
0.14328306881248762,0.14337689927152014,0.14380626088773873,2
0.14243139429410412,0.14292467804578035,0.1421990628372034,1
0.1419952782344244,0.14159098758075103,0.14101052579151796,0
0.14091550685122958,0.14061868699890942,0.14058791152505293,0
0.13836887095818823,0.13977343554533386,0.1388939792006886,1
0.13882129056375186,0.13846601036025824,0.1378530785248158,0
0.13776223313791489,0.1375898555146304,0.13734824693635844,0
0.1366974467003968,0.13678328976188758,0.13600927344303448,1
0.13590188566306538,0.11811695015549861,0.13388658522089802,0
0.13411576234915915,0.13490732127608643,0.13432246339193624,1
0.13366582374261146,0.1339914648753398,0.13295234510859963,1
0.13216465275193406,0.13306555968283892,0.13231260228561983,1
0.13219213859706544,0.1312518275456409,0.13181423702944686,0
0.1312066296814062,0.13057692644496355,0.13100482150044915,0
0.12307978136407646,0.12996587706460366,0.1302440084157223,2
0.12945677257340166,0.12907886099307758,0.1289832056289951,0
0.1285416275312981,0.1280199231544104,0.12790187159602323,0
0.12763340449659794,0.12718370339190505,0.12655551437578258,0
0.1267234529750192,0.125346530769952,0.1264917944085375,0
0.1258307190357416,0.12164422483225297,0.12549727853024767,0
0.12493572337965675,0.12473511946595751,0.12402511085413093,0
0.12402432103923179,0.12404397567146949,0.12335453235051555,1
0.12325295649238815,0.12265766632314334,0.11924175313298109,0
0.12239098423854297,0.12004028379109874,0.12209448858005298,0
0.1215213603733045,0.12094050447348675,0.12066496911665947,0
0.11572125317926495,0.12066100090660266,0.1202591907621884,1
0.11992994623350665,0.11911442971258396,0.11969350161371652,0
0.11906148219325384,0.11413403857903996,0.11841652305406365,0
0.11824873232535027,0.11759989318570081,0.1181772613430094,0
0.11682717207195377,0.11742534196618858,0.11735329487021216,1
0.11661573897331953,0.11396631929655658,0.11649997897216177,0
0.11580847617154205,0.11501391792990029,0.11528699323461834,0
0.11502258372072055,0.11419541078198979,0.11478781354925532,0
0.11424659593235204,0.11420780750817267,0.11405073058056041,0
0.11332622877936362,0.11349816458613482,0.11328975576826553,1
0.11258496205686246,0.11245878893699228,0.11275003052806748,2
0.11195404685624852,0.11140707823291318,0.11188329846142799,0
0.11115787818238401,0.11116877054355896,0.11103276791900121,1
0.11037312253538048,0.11036856963135007,0.10807087776877118,0
0.10958884523754424,0.10957272270315602,0.10942095319742322,0
0.10837285875341005,0.1088347500650923,0.10868491382054793,1
0.10803208428308284,0.10798318574324257,0.1078660814566764,0
0.1072474510970271,0.10728571344190864,0.10686473556412691,1
0.10648527468646453,0.10607323664170165,0.10631460019266736,0
0.10569896210718559,0.1056706359147509,0.10556219356436267,0
0.10489776170533978,0.10402917981626685,0.10352909445284897,0
0.10408546149696568,0.10408691155491319,0.10399898307495856,1
0.10327921943175608,0.10328722196102999,0.10312607295134851,1
0.1024903250157549,0.10184775326966024,0.10242137590556634,0
0.10167579723165902,0.10174202374396862,0.10140865514503467,1
0.10071579850119126,0.10092723618499569,0.10078415383343502,1
0.10003008250388494,0.10014240830736794,0.09989546734076153,1
0.09818274820026726,0.09920022627412728,0.09930403751507025,2
0.0985351909854562,0.09773579627859798,0.09841992948360503,0
0.09768609378788223,0.09761785693793615,0.09751865750881426,0
0.09680106679988089,0.09657671492537964,0.09672821662670406,0
0.09593496931999976,0.09582720109038119,0.09584316434876095,0
0.09500261839874614,0.09505190835498153,0.09489433326077569,1
0.09417068357207625,0.09413625564138961,0.09387069333509826,0
0.0932885952392222,0.09323387727610596,0.09279194042712681,0
0.09229848511681639,0.09238753175531567,0.09228531001277678,1
0.09146060428283401,0.09135681796304407,0.09113198827880203,0
0.09050271531697711,0.08905557279910963,0.09034292855577311,0
0.08953647320632517,0.08946675137084256,0.08935539003984572,0
0.08847642661722138,0.08854396279961341,0.08843846180228157,1
0.08753723620610315,0.08712897419460215,0.08735639625602315,0
0.08652086344419946,0.08642136637348444,0.0864401659978361,0
0.085485593973384,0.08534205914347431,0.08532731780099205,0
0.08427668984454624,0.08441267754269827,0.08348073555992913,1
0.08316121540820476,0.08330074133473528,0.0831965711160238,1
0.08202652227488347,0.08216841708277475,0.08200322988243151,1
0.08088643050516083,0.08099281524472932,0.08082092113552526,1
0.07982663123644815,0.07963928438775701,0.07962391837255577,0
0.07858151452107168,0.07852250299243071,0.07841872528235558,0
0.07729579917966015,0.07714191989576549,0.07728283194692309,0
0.0759701086951561,0.07565037136014989,0.07586182548596497,0
0.07461258184986885,0.07455883477322889,0.07450660876011399,0
0.07319123990235916,0.07301408877652552,0.07312344324017787,0
0.07172643863025145,0.07167562229504845,0.07151596731478649,0
0.07009331476820813,0.07025001491781731,0.07001822008818175,1
0.06868762409889846,0.06852796068796033,0.06848484131809747,0
0.06702767024373316,0.06705166728469976,0.06692511938570746,1
0.06531367021186708,0.06534569470192755,0.06523849614222224,1
0.06353013104326949,0.06356432949042219,0.06353865856698267,1
0.06168907595697003,0.06171171956893064,0.06166022559534666,1
0.059803446372266464,0.05979467086636222,0.060102660695468595,2
0.057855649316991685,0.05784209378766159,0.05784689256937528,0
0.05584996092334457,0.055828114040653444,0.05579087285344143,0
0.05375181380597771,0.05372340853711613,0.05372377077387666,0
0.05156060517027942,0.0515530294136185,0.051551446928718485,0
0.049279312986493476,0.04926265328401987,0.0492355584001326,0
0.04690252315871192,0.0468996374169698,0.046867595317999985,0
0.04442424486426109,0.04441504998707716,0.04441875077839935,0
0.04184020112468185,0.04183997374824797,0.04183898405574874,0
0.039145540199567175,0.03914094041933051,0.039144671868026455,0
0.03634250008513033,0.03632504852130811,0.036292308910946196,0
0.03341373667459029,0.03338022036398742,0.033387844466975,0
0.030304698713098408,0.030348500574581338,0.030285615602603892,1
0.027116747474768534,0.027101100069405342,0.027049344059503683,0
0.023749382017078328,0.0237407494260353,0.02375211999746135,2
0.02025053379039162,0.020220305860304152,0.020204173503547522,0
0.016534418602694785,0.01661412323888712,0.01651520284092027,1
0.012686249127777986,0.012723740511963903,0.012650877301592192,1
0.008659987336897594,0.00863983427064852,0.008635641565288689,0
0.0044247796724200235,0.004443079970596757,0.004385052942000171,1
0.0,0.0,0.0,0
