,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
626,1003801,10018029,50672,40165,50776,426779,504843,504841,1003813.83,10018127.97
627,1003802,10018027,50675,40165,50776,426779,504843,504841,1003813.62,10018125.98
628,1003799,10018026,50672,40165,50776,426779,504843,504841,1003813.39,10018123.99
629,1003804,10018024,50675,40165,50776,426779,504843,504841,1003813.2,10018122.0
630,1003802,10018022,50672,40165,50776,426779,504843,504841,1003813.02,10018120.01
631,1003802,10018020,50675,40165,50776,426779,504843,504841,1003812.79,10018118.02
632,1003799,10018018,50672,40165,50776,426779,504843,504841,1003812.58,10018116.03
633,1003801,10018016,50675,40165,50776,426779,504843,504841,1003812.36,10018114.04
634,1003797,10018014,50672,40165,50776,426779,504843,504841,1003812.12,10018112.05
635,1003802,10018012,50675,40165,50776,426779,504843,504841,1003811.92,10018110.06
636,1003796,10018010,50672,40165,50776,426779,504843,504841,1003811.68,10018108.07
637,1003802,10018008,50675,40165,50776,426779,504843,504841,1003811.48,10018106.08
638,1003796,10018006,50672,40165,50776,426779,504843,504841,1003811.24,10018104.09
639,1003800,10018004,50687,40165,50776,426880,504843,504841,1003811.01,10018102.1
640,1003794,10018002,50672,40165,50776,426778,504843,504841,1003810.76,10018100.11
641,1003800,10018000,50675,40165,50776,426778,504843,504841,1003810.53,10018098.12
642,1003794,10017998,50672,40165,50776,426778,504843,504841,1003810.27,10018096.13
643,1003799,10017996,50675,40157,50776,426778,504742,504841,1003810.0,10018094.14
644,1003794,10017994,50672,40165,50776,426778,504842,504841,1003809.74,10018092.15
645,1003800,10017992,50687,40157,50776,426879,504741,504841,1003809.51,10018090.16
646,1003794,10017990,50672,40165,50776,426777,504841,504841,1003809.25,10018088.17
647,1003798,10017988,50675,40165,50776,426777,504841,504841,1003808.99,10018086.18
648,1003791,10017986,50672,40165,50776,426777,504841,504841,1003808.66,10018084.19
649,1003793,10017984,50675,40165,50776,426777,504841,504841,1003808.35,10018082.2
650,1003792,10017982,50672,40165,50776,426777,504841,504841,1003808.06,10018080.21
651,1003794,10017980,50675,40165,50776,426777,504841,504841,1003807.76,10018078.22
652,1003793,10017978,50672,40165,50776,426777,504841,504841,1003807.49,10018076.23
653,1003793,10017976,50675,40165,50776,426777,504841,504841,1003807.18,10018074.24
654,1003795,10017974,50672,40165,50776,426777,504841,504841,1003806.91,10018072.25
655,1003791,10017971,50662,40165,50776,426675,504841,504841,1003806.6,10018070.25
656,1003791,10017970,50672,40165,50776,426776,504841,504841,1003806.31,10018068.26
657,1003795,10017968,50675,40165,50776,426776,504841,504841,1003806.02,10018066.27
658,1003789,10017966,50672,40165,50776,426776,504841,504841,1003805.74,10018064.28
659,1003797,10017964,50675,40165,50776,426776,504841,504841,1003805.48,10018062.29
660,1003790,10017963,50672,40165,50776,426776,504841,504841,1003805.2,10018060.31
661,1003794,10017960,50675,40165,50776,426776,504841,504841,1003804.92,10018058.32
662,1003789,10017958,50672,40165,50776,426776,504841,504841,1003804.64,10018056.33
663,1003791,10017956,50675,40172,50776,426776,504942,504841,1003804.37,10018054.34
664,1003791,10017954,50672,40165,50776,426776,504840,504841,1003804.13,10018052.35
665,1003795,10017952,50675,40156,50776,426776,504739,504841,1003803.9,10018050.36
666,1003791,10017950,50672,40157,50776,426776,504738,504841,1003803.64,10018048.37
667,1003792,10017948,50675,40165,50776,426776,504838,504841,1003803.38,10018046.38
668,1003792,10017946,50672,40158,50776,426776,504737,504841,1003803.15,10018044.39
669,1003794,10017944,50675,40165,50776,426776,504837,504841,1003802.9,10018042.4
670,1003791,10017942,50672,40165,50776,426776,504837,504841,1003802.65,10018040.41
671,1003792,10017940,50675,40165,50776,426776,504837,504841,1003802.39,10018038.42
672,1003787,10017938,50672,40165,50776,426776,504837,504841,1003802.1,10018036.43
673,1003791,10017936,50675,40165,50786,426776,504837,504942,1003801.86,10018034.44
674,1003790,10017934,50684,40165,50776,426877,504837,504840,1003801.59,10018032.45
675,1003790,10017932,50675,40165,50776,426775,504837,504840,1003801.34,10018030.46
676,1003788,10017930,50672,40165,50776,426775,504837,504840,1003801.09,10018028.47
677,1003790,10017928,50675,40165,50776,426775,504837,504840,1003800.83,10018026.48
678,1003789,10017926,50672,40165,50776,426775,504837,504840,1003800.58,10018024.49
679,1003790,10017924,50675,40165,50786,426775,504837,504941,1003800.33,10018022.5
680,1003787,10017922,50672,40165,50776,426775,504837,504839,1003800.07,10018020.51
681,1003791,10017920,50675,40165,50776,426775,504837,504839,1003799.83,10018018.52
682,1003789,10017918,50672,40165,50776,426775,504837,504839,1003799.58,10018016.53
683,1003792,10017916,50675,40165,50776,426775,504837,504839,1003799.35,10018014.54
684,1003789,10017914,50684,40165,50776,426876,504837,504839,1003799.11,10018012.55
685,1003789,10017912,50675,40165,50776,426774,504837,504839,1003798.85,10018010.56
686,1003790,10017910,50684,40165,50776,426875,504837,504839,1003798.63,10018008.57
687,1003788,10017908,50674,40165,50776,426773,504837,504839,1003798.37,10018006.58
688,1003787,10017906,50671,40165,50776,426773,504837,504839,1003798.11,10018004.61
689,1003790,10017904,50674,40165,50766,426773,504837,504738,1003797.85,10018002.62
690,1003787,10017902,50671,40165,50776,426773,504837,504838,1003797.61,10018000.63
691,1003789,10017900,50674,40165,50776,426773,504837,504838,1003797.35,10017998.64
692,1003786,10017898,50671,40165,50776,426773,504837,504838,1003797.1,10017996.65
693,1003788,10017896,50674,40165,50776,426773,504837,504838,1003796.86,10017994.66
694,1003787,10017894,50671,40165,50776,426773,504837,504838,1003796.64,10017992.67
695,1003789,10017892,50674,40165,50776,426773,504837,504838,1003796.41,10017990.68
696,1003787,10017890,50671,40165,50776,426773,504837,504838,1003796.22,10017988.69
697,1003789,10017886,50686,40165,50776,426872,504837,504838,1003796.0,10017986.68
698,1003787,10017886,50671,40165,50776,426772,504837,504838,1003795.81,10017984.69
699,1003787,10017884,50674,40165,50776,426772,504837,504838,1003795.59,10017982.7
700,1003783,10017883,50671,40165,50786,426772,504837,504939,1003795.36,10017980.72
701,1003787,10017880,50674,40156,50785,426772,504736,504938,1003795.15,10017978.73
702,1003781,10017878,50671,40173,50775,426772,504937,504836,1003794.9,10017976.74
703,1003787,10017876,50674,40165,50775,426772,504835,504836,1003794.71,10017974.75
704,1003784,10017874,50671,40165,50775,426772,504835,504836,1003794.53,10017972.76
705,1003786,10017872,50674,40165,50775,426772,504835,504836,1003794.35,10017970.77
706,1003781,10017870,50671,40165,50775,426772,504835,504836,1003794.13,10017968.78
707,1003786,10017868,50674,40165,50775,426772,504835,504836,1003793.94,10017966.79
708,1003782,10017866,50671,40165,50775,426772,504835,504836,1003793.75,10017964.8
709,1003785,10017864,50674,40165,50775,426772,504835,504836,1003793.56,10017962.81
710,1003783,10017862,50671,40165,50775,426772,504835,504836,1003793.36,10017960.82
711,1003784,10017860,50674,40165,50775,426772,504835,504836,1003793.16,10017958.83
712,1003780,10017858,50671,40165,50775,426772,504835,504836,1003792.94,10017956.84
713,1003786,10017856,50674,40165,50775,426772,504835,504836,1003792.78,10017954.85
714,1003782,10017854,50671,40165,50775,426772,504835,504836,1003792.61,10017952.86
715,1003784,10017852,50674,40165,50775,426772,504835,504836,1003792.37,10017950.87
716,1003781,10017850,50671,40165,50785,426772,504835,504937,1003792.17,10017948.88
717,1003784,10017848,50674,40165,50775,426772,504835,504835,1003792.0,10017946.89
718,1003782,10017846,50671,40165,50775,426772,504835,504835,1003791.82,10017944.9
719,1003785,10017844,50674,40165,50765,426772,504835,504734,1003791.62,10017942.91
720,1003783,10017842,50671,40165,50775,426772,504835,504834,1003791.43,10017940.92
721,1003786,10017840,50674,40165,50785,426772,504835,504935,1003791.24,10017938.93
722,1003782,10017838,50671,40165,50775,426772,504835,504833,1003791.06,10017936.94
723,1003784,10017836,50674,40165,50785,426772,504835,504934,1003790.87,10017934.95
724,1003780,10017834,50671,40165,50775,426772,504835,504832,1003790.66,10017932.96
725,1003784,10017832,50674,40165,50765,426772,504835,504731,1003790.47,10017930.97
726,1003782,10017830,50671,40165,50775,426772,504835,504831,1003790.28,10017928.98
727,1003781,10017828,50674,40165,50765,426772,504835,504730,1003790.07,10017926.99
728,1003778,10017826,50671,40173,50775,426772,504936,504830,1003789.86,10017924.99
729,1003781,10017825,50674,40165,50775,426772,504834,504830,1003789.63,10017923.0
730,1003777,10017822,50671,40173,50775,426772,504935,504830,1003789.38,10017921.0
731,1003782,10017820,50674,40165,50775,426772,504833,504830,1003789.18,10017919.0
732,1003779,10017818,50671,40165,50775,426772,504833,504830,1003788.98,10017917.0
733,1003782,10017816,50674,40165,50775,426772,504833,504830,1003788.79,10017915.0
734,1003779,10017814,50671,40165,50775,426772,504833,504830,1003788.61,10017913.0
735,1003782,10017812,50674,40165,50775,426772,504833,504830,1003788.41,10017911.0
736,1003780,10017810,50671,40165,50775,426772,504833,504830,1003788.25,10017909.0
737,1003778,10017808,50662,40165,50775,426671,504833,504830,1003788.01,10017907.0
738,1003779,10017806,50671,40165,50775,426771,504833,504830,1003787.84,10017905.0
739,1003784,10017805,50686,40165,50775,426873,504833,504830,1003787.68,10017903.01
740,1003775,10017802,50659,40165,50775,426669,504833,504830,1003787.49,10017901.01
741,1003767,10017698,50661,40165,50765,426667,504833,504729,1003787.16,10017897.99
742,1003764,10017696,50658,40165,50775,426667,504833,504829,1003786.86,10017894.97
743,1003768,10017694,50661,40165,50775,426667,504833,504829,1003786.55,10017891.95
744,1003764,10017692,50658,40165,50775,426667,504833,504829,1003786.25,10017888.93
745,1003767,10017690,50661,40165,50775,426667,504833,504829,1003785.92,10017885.91
746,1003765,10017688,50658,40165,50775,426667,504833,504829,1003785.63,10017882.89
747,1003765,10017686,50661,40165,50765,426667,504833,504728,1003785.3,10017879.87
748,1003763,10017684,50658,40165,50775,426667,504833,504828,1003785.02,10017876.85
749,1003766,10017682,50661,40165,50775,426667,504833,504828,1003784.75,10017873.83
750,1003760,10017680,50658,40165,50775,426667,504833,504828,1003784.43,10017870.81
751,1003767,10017678,50661,40165,50775,426667,504833,504828,1003784.16,10017867.79
752,1003762,10017676,50658,40165,50775,426667,504833,504828,1003783.85,10017864.77
753,1003764,10017674,50661,40165,50775,426667,504833,504828,1003783.56,10017861.75
754,1003764,10017672,50658,40165,50775,426667,504833,504828,1003783.25,10017858.73
755,1003765,10017670,50661,40165,50775,426667,504833,504828,1003782.99,10017855.72
756,1003763,10017668,50658,40156,50775,426667,504732,504828,1003782.71,10017852.7
757,1003764,10017666,50661,40164,50775,426667,504832,504828,1003782.4,10017849.68
758,1003759,10017664,50658,40164,50775,426667,504832,504828,1003782.1,10017846.66
759,1003760,10017662,50661,40164,50775,426667,504832,504828,1003781.73,10017843.64
760,1003759,10017660,50658,40164,50775,426667,504832,504828,1003781.42,10017840.61
761,1003762,10017658,50661,40164,50775,426667,504832,504828,1003781.1,10017837.59
762,1003760,10017656,50658,40155,50775,426667,504731,504828,1003780.81,10017834.57
763,1003762,10017654,50661,40164,50775,426667,504831,504828,1003780.52,10017831.55
764,1003756,10017652,50658,40164,50775,426667,504831,504828,1003780.17,10017828.53
765,1003763,10017650,50661,40164,50775,426667,504831,504828,1003779.85,10017825.51
766,1003758,10017648,50658,40164,50775,426667,504831,504828,1003779.52,10017822.49
767,1003761,10017646,50661,40164,50775,426667,504831,504828,1003779.21,10017819.47
768,1003758,10017644,50658,40164,50775,426667,504831,504828,1003778.87,10017816.45
769,1003762,10017642,50661,40164,50775,426667,504831,504828,1003778.55,10017813.43
770,1003755,10017640,50658,40164,50775,426667,504831,504828,1003778.19,10017810.41
771,1003758,10017638,50661,40172,50775,426667,504932,504828,1003777.85,10017807.39
772,1003757,10017636,50658,40164,50775,426667,504830,504828,1003777.55,10017804.37
773,1003759,10017634,50661,40164,50775,426667,504830,504828,1003777.23,10017801.35
774,1003756,10017632,50658,40164,50775,426667,504830,504828,1003776.89,10017798.33
775,1003760,10017630,50661,40164,50775,426667,504830,504828,1003776.59,10017795.31
776,1003756,10017628,50658,40164,50775,426667,504830,504828,1003776.27,10017792.29
777,1003758,10017626,50661,40164,50775,426667,504830,504828,1003775.95,10017789.27
778,1003755,10017623,50646,40164,50775,426565,504830,504828,1003775.61,10017786.24
779,1003760,10017623,50673,40164,50775,426768,504830,504828,1003775.31,10017783.23
780,1003754,10017620,50658,40164,50775,426665,504830,504828,1003774.98,10017780.21
781,1003758,10017618,50649,40164,50775,426564,504830,504828,1003774.65,10017777.19
782,1003753,10017616,50645,40164,50775,426563,504830,504828,1003774.29,10017774.17
783,1003758,10017614,50661,40164,50775,426663,504830,504828,1003773.95,10017771.15
784,1003753,10017612,50658,40164,50775,426663,504830,504828,1003773.59,10017768.13
785,1003756,10017610,50661,40164,50775,426663,504830,504828,1003773.26,10017765.11
786,1003755,10017608,50658,40164,50775,426663,504830,504828,1003772.91,10017762.09
787,1003758,10017606,50661,40164,50775,426663,504830,504828,1003772.61,10017759.07
788,1003756,10017604,50658,40164,50775,426663,504830,504828,1003772.3,10017756.05
789,1003756,10017602,50661,40164,50775,426663,504830,504828,1003771.96,10017753.03
790,1003756,10017600,50658,40164,50775,426663,504830,504828,1003771.65,10017750.01
791,1003757,10017598,50661,40164,50775,426663,504830,504828,1003771.33,10017746.99
792,1003755,10017596,50658,40164,50775,426663,504830,504828,1003771.02,10017743.97
793,1003757,10017594,50661,40164,50775,426663,504830,504828,1003770.71,10017740.95
794,1003755,10017592,50658,40164,50775,426663,504830,504828,1003770.39,10017737.93
795,1003757,10017590,50661,40164,50775,426663,504830,504828,1003770.07,10017734.91
796,1003759,10017588,50658,40156,50775,426663,504729,504828,1003769.79,10017731.89
797,1003757,10017586,50661,40164,50775,426663,504829,504828,1003769.47,10017728.89
798,1003755,10017584,50658,40164,50775,426663,504829,504828,1003769.15,10017725.87
799,1003759,10017580,50672,40164,50775,426762,504829,504828,1003768.87,10017722.83
800,1003754,10017578,50658,40164,50765,426660,504829,504727,1003768.58,10017719.78
801,1003755,10017574,50660,40164,50775,426658,504829,504827,1003768.26,10017716.72
802,1003758,10017572,50658,40156,50775,426658,504728,504827,1003768.03,10017713.66
803,1003757,10017568,50660,40164,50775,426656,504828,504827,1003767.73,10017710.58
804,1003753,10017566,50658,40164,50775,426656,504828,504827,1003767.42,10017707.5
805,1003758,10017562,50660,40164,50775,426654,504828,504827,1003767.14,10017704.4
806,1003753,10017560,50657,40164,50765,426654,504828,504726,1003766.86,10017701.3
807,1003760,10017558,50660,40157,50775,426654,504727,504826,1003766.6,10017698.2
808,1003754,10017557,50669,40164,50775,426756,504827,504826,1003766.32,10017695.11
809,1003755,10017554,50660,40164,50775,426653,504827,504826,1003766.02,10017692.01
810,1003752,10017552,50657,40164,50775,426653,504827,504826,1003765.71,10017688.91
811,1003758,10017550,50660,40156,50775,426653,504726,504826,1003765.45,10017685.81
812,1003751,10017548,50657,40164,50775,426653,504826,504826,1003765.16,10017682.71
813,1003753,10017546,50660,40164,50775,426653,504826,504826,1003764.83,10017679.61
814,1003752,10017544,50657,40164,50785,426653,504826,504927,1003764.53,10017676.51
815,1003754,10017542,50660,40164,50775,426653,504826,504825,1003764.23,10017673.41
816,1003750,10017540,50657,40164,50775,426653,504826,504825,1003763.92,10017670.31
817,1003751,10017538,50660,40164,50775,426653,504826,504825,1003763.59,10017667.21
818,1003751,10017536,50657,40164,50775,426653,504826,504825,1003763.28,10017664.11
819,1003752,10017534,50660,40164,50775,426653,504826,504825,1003762.95,10017661.01
820,1003751,10017532,50657,40164,50775,426653,504826,504825,1003762.63,10017657.91
821,1003752,10017530,50660,40164,50775,426653,504826,504825,1003762.29,10017654.81
822,1003751,10017528,50657,40164,50775,426653,504826,504825,1003761.98,10017651.71
823,1003753,10017526,50660,40164,50775,426653,504826,504825,1003761.67,10017648.61
824,1003750,10017524,50657,40164,50785,426653,504826,504926,1003761.37,10017645.51
825,1003757,10017522,50660,40156,50775,426653,504725,504824,1003761.1,10017642.41
826,1003749,10017520,50657,40164,50775,426653,504825,504824,1003760.77,10017639.31
827,1003752,10017518,50660,40164,50775,426653,504825,504824,1003760.48,10017636.21
828,1003747,10017516,50657,40172,50775,426653,504926,504824,1003760.17,10017633.11
829,1003753,10017514,50660,40164,50775,426653,504824,504824,1003759.89,10017630.0
830,1003750,10017512,50657,40164,50775,426651,504824,504824,1003759.62,10017626.9
831,1003753,10017510,50660,40164,50785,426651,504824,504925,1003759.33,10017623.8
832,1003748,10017508,50657,40164,50784,426651,504824,504924,1003759.02,10017620.7
833,1003749,10017506,50660,40172,50774,426651,504925,504822,1003758.69,10017617.6
834,1003748,10017504,50657,40164,50774,426651,504823,504822,1003758.38,10017614.5
835,1003753,10017502,50660,40164,50774,426651,504823,504822,1003758.09,10017611.4
836,1003749,10017500,50657,40164,50774,426651,504823,504822,1003757.78,10017608.3
837,1003748,10017496,50659,40164,50774,426649,504823,504822,1003757.48,10017605.18
838,1003748,10017494,50657,40164,50764,426649,504823,504721,1003757.17,10017602.06
839,1003749,10017490,50659,40164,50774,426647,504823,504821,1003756.82,10017598.91
840,1003745,10017488,50657,40164,50774,426647,504823,504821,1003756.52,10017595.77
841,1003745,10017484,50659,40164,50764,426645,504823,504720,1003756.3,10017593.63
842,1003744,10017482,50657,40164,50774,426645,504823,504820,1003756.1,10017591.49
843,1003744,10017478,50659,40164,50774,426643,504823,504820,1003755.86,10017589.33
844,1003744,10017476,50656,40164,50774,426643,504823,504820,1003755.66,10017587.17
845,1003746,10017474,50659,40164,50774,426643,504823,504820,1003755.45,10017585.01
846,1003744,10017472,50656,40164,50774,426643,504823,504820,1003755.24,10017582.85
847,1003746,10017470,50659,40164,50774,426643,504823,504820,1003755.05,10017580.69
848,1003741,10017468,50656,40164,50774,426643,504823,504820,1003754.83,10017578.53
849,1003744,10017466,50659,40172,50774,426643,504924,504820,1003754.61,10017576.37
850,1003746,10017464,50656,40164,50774,426643,504822,504820,1003754.47,10017574.21
851,1003744,10017460,50658,40164,50774,426641,504822,504820,1003754.24,10017572.03
852,1003741,10017458,50656,40164,50774,426641,504822,504820,1003754.03,10017569.85
853,1003744,10017454,50658,40164,50774,426639,504822,504820,1003753.83,10017567.65
854,1003743,10017452,50656,40164,50774,426639,504822,504820,1003753.62,10017565.45
855,1003744,10017448,50658,40164,50774,426637,504822,504820,1003753.41,10017563.23
856,1003743,10017446,50656,40164,50774,426637,504822,504820,1003753.21,10017561.01
857,1003744,10017442,50658,40164,50774,426635,504822,504820,1003753.01,10017558.77
858,1003743,10017440,50655,40164,50774,426635,504822,504820,1003752.85,10017556.53
859,1003745,10017438,50658,40164,50774,426635,504822,504820,1003752.7,10017554.29
860,1003741,10017436,50655,40164,50764,426635,504822,504719,1003752.52,10017552.05
861,1003743,10017434,50658,40164,50774,426635,504822,504819,1003752.33,10017549.81
862,1003739,10017432,50655,40164,50774,426635,504822,504819,1003752.12,10017547.57
863,1003740,10017428,50657,40164,50774,426633,504822,504819,1003751.9,10017545.31
864,1003736,10017426,50655,40172,50774,426633,504923,504819,1003751.7,10017543.05
865,1003737,10017421,50645,40164,50774,426529,504821,504819,1003751.44,10017540.76
866,1003739,10017420,50655,40156,50774,426630,504720,504819,1003751.25,10017538.48
867,1003740,10017416,50657,40164,50774,426628,504820,504819,1003751.04,10017536.18
868,1003737,10017414,50655,40164,50784,426628,504820,504920,1003750.83,10017533.88
869,1003738,10017410,50657,40164,50774,426626,504820,504818,1003750.59,10017531.56
870,1003737,10017408,50654,40164,50774,426626,504820,504818,1003750.41,10017529.24
871,1003737,10017406,50657,40164,50774,426626,504820,504818,1003750.2,10017526.92
872,1003736,10017404,50654,40164,50774,426626,504820,504818,1003749.99,10017524.6
873,1003738,10017402,50657,40164,50774,426626,504820,504818,1003749.78,10017522.28
874,1003736,10017400,50654,40164,50774,426626,504820,504818,1003749.58,10017519.96
875,1003738,10017398,50657,40164,50774,426626,504820,504818,1003749.36,10017517.64
876,1003736,10017396,50654,40164,50774,426626,504820,504818,1003749.16,10017515.32
877,1003739,10017394,50657,40164,50774,426626,504820,504818,1003748.97,10017513.0
878,1003737,10017392,50654,40164,50774,426626,504820,504818,1003748.79,10017510.69
879,1003740,10017390,50657,40164,50774,426626,504820,504818,1003748.59,10017508.36
880,1003736,10017388,50666,40164,50774,426727,504820,504818,1003748.41,10017506.04
881,1003736,10017386,50657,40164,50774,426625,504820,504818,1003748.19,10017503.72
882,1003736,10017384,50654,40164,50774,426625,504820,504818,1003748.02,10017501.4
883,1003735,10017382,50645,40164,50774,426524,504820,504818,1003747.79,10017499.08
884,1003735,10017380,50654,40164,50764,426624,504820,504717,1003747.61,10017496.76
885,1003737,10017378,50657,40164,50774,426624,504820,504817,1003747.42,10017494.44
886,1003732,10017376,50654,40164,50774,426624,504820,504817,1003747.19,10017492.12
887,1003735,10017374,50657,40164,50774,426624,504820,504817,1003746.96,10017489.8
888,1003729,10017372,50654,40172,50774,426624,504921,504817,1003746.69,10017487.48
889,1003733,10017370,50657,40164,50764,426624,504819,504716,1003746.46,10017485.16
890,1003730,10017368,50654,40164,50774,426624,504819,504816,1003746.2,10017482.84
891,1003734,10017366,50657,40164,50774,426624,504819,504816,1003745.97,10017480.52
892,1003730,10017364,50642,40164,50774,426523,504819,504816,1003745.72,10017478.2
893,1003733,10017362,50657,40164,50764,426623,504819,504715,1003745.48,10017475.88
894,1003742,10017461,50666,40164,50774,426724,504819,504815,1003745.35,10017474.57
895,1003759,10017561,50682,40164,50774,426826,504819,504815,1003745.37,10017474.28
896,1003759,10017559,50679,40156,50774,426826,504718,504815,1003745.37,10017473.99
897,1003758,10017556,50670,40164,50774,426724,504818,504815,1003745.38,10017473.69
898,1003754,10017555,50679,40164,50774,426825,504818,504815,1003745.37,10017473.4
899,1003758,10017553,50682,40164,50774,426825,504818,504815,1003745.36,10017473.13
900,1003755,10017551,50679,40164,50774,426825,504818,504815,1003745.37,10017472.86
901,1003760,10017549,50682,40164,50774,426825,504818,504815,1003745.42,10017472.61
902,1003753,10017547,50667,40164,50774,426724,504818,504815,1003745.37,10017472.36
903,1003756,10017545,50682,40164,50774,426824,504818,504815,1003745.36,10017472.13
904,1003755,10017543,50679,40164,50774,426824,504818,504815,1003745.38,10017471.9
905,1003757,10017541,50682,40164,50774,426824,504818,504815,1003745.37,10017471.69
906,1003755,10017539,50679,40164,50774,426824,504818,504815,1003745.39,10017471.48
907,1003759,10017537,50682,40164,50774,426824,504818,504815,1003745.38,10017471.27
908,1003754,10017535,50679,40164,50774,426824,504818,504815,1003745.38,10017471.05
909,1003756,10017533,50682,40164,50774,426824,504818,504815,1003745.39,10017470.84
910,1003753,10017531,50679,40164,50774,426824,504818,504815,1003745.4,10017470.63
911,1003756,10017529,50682,40164,50774,426824,504818,504815,1003745.38,10017470.42
912,1003751,10017527,50679,40164,50774,426824,504818,504815,1003745.38,10017470.21
913,1003755,10017525,50682,40164,50774,426824,504818,504815,1003745.4,10017470.0
914,1003753,10017523,50679,40164,50774,426824,504818,504815,1003745.41,10017469.79
915,1003752,10017521,50682,40172,50774,426824,504919,504815,1003745.39,10017469.58
916,1003751,10017519,50679,40164,50764,426824,504817,504714,1003745.4,10017469.37
917,1003755,10017517,50682,40155,50774,426824,504716,504814,1003745.44,10017469.16
918,1003748,10017515,50679,40163,50774,426824,504816,504814,1003745.41,10017468.95
919,1003752,10017513,50682,40163,50774,426824,504816,504814,1003745.41,10017468.74
920,1003749,10017511,50679,40163,50774,426824,504816,504814,1003745.39,10017468.53
921,1003755,10017509,50682,40163,50774,426824,504816,504814,1003745.42,10017468.32
922,1003749,10017507,50679,40163,50763,426824,504816,504713,1003745.4,10017468.11
923,1003749,10017505,50682,40163,50773,426824,504816,504813,1003745.36,10017467.9
924,1003747,10017503,50679,40163,50773,426824,504816,504813,1003745.33,10017467.69
925,1003751,10017501,50682,40171,50773,426824,504917,504813,1003745.27,10017467.48
926,1003748,10017499,50679,40163,50773,426824,504815,504813,1003745.26,10017467.27
927,1003752,10017497,50682,40163,50773,426824,504815,504813,1003745.26,10017467.06
928,1003752,10017497,50692,40163,50773,426927,504815,504813,1003745.31,10017466.87
929,1003751,10017493,50682,40163,50763,426823,504815,504712,1003745.29,10017466.66
930,1003752,10017491,50691,40163,50773,426924,504815,504812,1003745.31,10017466.45
931,1003754,10017489,50682,40163,50773,426822,504815,504812,1003745.32,10017466.24
932,1003748,10017487,50679,40163,50773,426822,504815,504812,1003745.32,10017466.03
933,1003751,10017485,50682,40163,50773,426822,504815,504812,1003745.34,10017465.82
934,1003746,10017483,50679,40163,50773,426822,504815,504812,1003745.32,10017465.61
935,1003752,10017481,50682,40163,50773,426822,504815,504812,1003745.31,10017465.4
936,1003750,10017479,50679,40163,50773,426822,504815,504812,1003745.32,10017465.19
937,1003751,10017477,50682,40163,50773,426822,504815,504812,1003745.35,10017465.0
938,1003749,10017475,50679,40163,50773,426822,504815,504812,1003745.36,10017464.81
939,1003751,10017473,50682,40163,50773,426822,504815,504812,1003745.38,10017464.64
940,1003750,10017471,50679,40163,50773,426822,504815,504812,1003745.43,10017464.47
941,1003752,10017469,50682,40156,50773,426822,504714,504812,1003745.5,10017464.32
942,1003748,10017467,50679,40163,50773,426822,504814,504812,1003745.54,10017464.17
943,1003750,10017465,50682,40172,50773,426822,504915,504812,1003745.6,10017464.04
944,1003749,10017463,50679,40163,50773,426822,504813,504812,1003745.65,10017463.91
945,1003751,10017461,50682,40163,50773,426822,504813,504812,1003745.7,10017463.78
946,1003746,10017459,50679,40163,50773,426822,504813,504812,1003745.72,10017463.65
947,1003749,10017457,50682,40163,50763,426822,504813,504711,1003745.75,10017463.52
948,1003745,10017455,50679,40163,50773,426822,504813,504811,1003745.79,10017463.39
949,1003751,10017453,50682,40163,50773,426822,504813,504811,1003745.86,10017463.26
950,1003747,10017451,50679,40163,50773,426822,504813,504811,1003745.87,10017463.13
951,1003751,10017449,50682,40163,50773,426822,504813,504811,1003745.94,10017463.02
952,1003747,10017447,50679,40163,50773,426822,504813,504811,1003746.0,10017462.91
953,1003749,10017445,50682,40163,50773,426822,504813,504811,1003746.05,10017462.82
954,1003745,10017443,50679,40163,50773,426822,504813,504811,1003746.07,10017462.73
955,1003749,10017441,50682,40163,50773,426822,504813,504811,1003746.12,10017462.66
956,1003746,10017439,50679,40163,50773,426822,504813,504811,1003746.15,10017462.59
957,1003748,10017437,50682,40163,50773,426822,504813,504811,1003746.19,10017462.54
958,1003746,10017435,50679,40163,50773,426822,504813,504811,1003746.22,10017462.49
959,1003748,10017433,50682,40163,50773,426822,504813,504811,1003746.25,10017462.44
960,1003743,10017431,50679,40163,50773,426822,504813,504811,1003746.27,10017462.39
961,1003750,10017429,50682,40163,50763,426822,504813,504710,1003746.34,10017462.34
962,1003746,10017427,50679,40163,50773,426822,504813,504810,1003746.41,10017462.29
963,1003745,10017425,50682,40171,50773,426822,504914,504810,1003746.46,10017462.26
964,1003742,10017423,50679,40163,50773,426822,504812,504810,1003746.52,10017462.23
965,1003747,10017421,50682,40163,50773,426822,504812,504810,1003746.62,10017462.23
966,1003741,10017419,50679,40163,50773,426822,504812,504810,1003746.64,10017462.22
967,1003745,10017417,50682,40163,50773,426822,504812,504810,1003746.69,10017462.23
968,1003742,10017415,50679,40163,50773,426822,504812,504810,1003746.74,10017462.24
969,1003746,10017413,50682,40163,50773,426822,504812,504810,1003746.82,10017462.27
970,1003743,10017411,50679,40163,50773,426822,504812,504810,1003746.88,10017462.3
971,1003746,10017409,50682,40163,50773,426822,504812,504810,1003746.97,10017462.33
972,1003743,10017407,50679,40163,50773,426822,504812,504810,1003747.04,10017462.36
