,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
189,942205,10047701,76952,898375,508177,67.8178990943621,74.59968900379832,953230.64,10014724.83,45.63123527051039,55.04039579007915
190,939747,10023643,76195,898038,503095,56.513570093366326,74.59968900379832,952915.45,10014519.04,45.75467478296706,55.30052687279245
191,937539,10002231,75440,898032,498068,49.540263529910135,74.59968900379832,952605.7,10014355.88,45.86447194357508,55.56065795550573
192,935120,9978323,74690,898056,493091,58.19847563669757,74.59968900379832,952296.89,10014189.17,46.089628384348316,55.820789038219026
193,939621,10030380,73940,906732,488156,66.9298871549328,73.62287587042609,951991.37,10014062.44,46.33277416882775,56.08824940114639
194,937220,10006745,73197,906579,483271,55.86983925378742,73.62287587042609,951689.15,10013957.88,46.51716730719172,56.355709764073765
195,934988,9985016,72454,906548,478436,54.32802591254807,73.62287587042609,951389.99,10013870.13,46.715056521324065,56.62317012700113
196,939450,10036858,71716,915247,473647,62.79106694141457,69.07017363555603,951093.66,10013817.6,46.92881147116672,56.85830057182804
197,937017,10012904,71009,915067,468908,52.76774983914965,69.07017363555603,950800.42,10013783.07,47.09140832935157,57.09343101665496
198,934790,9991270,70304,915065,464214,57.14900559789069,62.863906157679764,950510.34,10013770.68,47.30537605113033,57.2664987867031
199,939296,10043517,69604,923859,459567,65.81701852151582,72.3987203736674,950223.22,10013793.67,47.536268593801495,57.520480583641394
200,936853,10019396,68904,923683,454965,55.1360932108238,72.3987203736674,949938.91,10013831.92,47.712603774142956,57.77446238057966
201,934574,9997293,68211,923857,450412,47.52764013620909,72.3987203736674,949656.89,10013883.18,47.83936917255147,58.02844417751794
202,939082,10049614,67518,933097,445907,55.51303758719946,61.064341345919416,949377.73,10013970.48,47.97683436753631,58.179655892001264
203,936636,10025785,66830,933097,441448,47.30648361675618,61.064341345919416,949101.18,10014073.93,48.08202628703076,58.33086760648459
204,934414,10003945,66173,932910,437034,42.23971816591799,61.064341345919416,948827.49,10014193.62,48.161707689330676,58.48207932096791
205,931987,9980101,65518,933095,432662,48.73239136797318,61.064341345919416,948487.3,10013586.61,48.23761913300492,58.64016901742106
206,936529,10032757,64868,942425,428332,56.78680589652441,62.46548648617686,948219.42,10013760.56,48.44222171701706,58.812270165276786
207,934153,10009420,64218,942425,424049,48.25727860022522,62.46548648617686,947952.86,10013935.56,48.57490398933877,58.984371313132506
208,931969,9987808,63575,941850,419805,56.268204529921036,62.46548648617686,947622.02,10013403.92,48.718430668322206,59.147955275046925
209,936478,10040190,62932,950135,415602,64.87399573705893,71.36139531076483,947363.11,10013649.62,48.998040612412,59.40049832520722
210,934088,10016449,62294,949572,411447,54.326935600217254,71.36139531076483,947105.21,10013891.51,49.192923261512824,59.65304137536752
211,931972,9995779,61687,949752,407332,59.3621362358042,65.29834985938463,946783.65,10013436.65,49.368696336614654,59.84639175797954
212,936506,10048292,61082,958509,403254,68.18198507942631,75.00018358736895,946533.99,10013759.63,49.68226729591042,60.13676047787138
213,934098,10024334,60482,958139,399220,56.93988547047935,75.00018358736895,946285.01,10014075.62,49.90968556307243,60.427129197763236
214,931809,10002123,59882,958310,395225,50.8711984493805,75.00018358736895,945970.82,10013675.58,50.007593921484165,60.725247044946656
