,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
591,937632,10019286,44658,231730,36981,370656,3033667,370501,949421.83,10009791.0
592,930349,9946558,44209,231485,36609,366954,3030569,366801,949207.22,10010057.74
593,939364,10042299,44654,233606,36974,370606,3058354,370451,948989.7,10010316.68
594,932167,9971004,44204,233464,36604,366904,3056677,366751,948782.2,10010676.07
595,941400,10069438,44651,235788,36967,370556,3087019,370401,948573.06,10011043.95
596,934227,9998476,44200,235672,36600,366854,3085669,366701,948373.45,10011507.5
597,943459,10097073,44645,238003,36962,370506,3116180,370351,948171.56,10011971.18
598,936367,10026994,44194,237959,36595,366804,3115703,366651,947980.24,10012544.32
599,929314,9956938,43753,237853,36247,363152,3114369,363147,947624.06,10011435.28
600,938480,10054885,44194,240148,36594,366803,3144493,366650,947441.15,10012117.28
601,931535,9986209,43753,240146,36232,363151,3144529,363000,947093.96,10011122.2
602,940663,10083683,44194,242383,36594,366802,3173914,366650,946919.84,10011914.84
603,933635,10013992,43753,242300,36232,363150,3172929,363000,946755.6,10012811.56
604,926565,9943765,43315,242165,35863,359499,3171289,359350,946428.85,10012047.17
605,935711,10041534,43750,244535,36227,363100,3202316,362950,946274.1,10013064.1
606,928719,9972312,43325,244477,35861,359595,3201663,359300,945956.26,10012416.79
607,937868,10070324,43743,246832,36221,363051,3232543,362900,945810.39,10013548.7
608,930851,10000795,43303,246749,35871,359400,3231579,359396,945500.94,10013009.43
609,923883,9931538,42868,246615,35513,355799,3229961,355795,945202.11,10012575.85
610,932933,10028694,43299,249031,35866,359351,3261624,359347,944899.78,10012131.64
611,926045,9960453,42867,248976,35506,355750,3261010,355746,944609.05,10011803.77
612,935137,10057971,43291,251353,35862,359302,3292145,359298,944314.54,10011463.08
613,928221,9989418,42859,251274,35501,355701,3291213,355697,944031.37,10011234.83
614,937390,10087747,43287,253688,35856,359253,3322898,359249,943919.13,10012780.44
615,930519,10019874,42852,253661,35497,355652,3322645,355648,943645.45,10012675.71
616,923764,9953254,42428,253676,35140,352100,3322928,352096,943383.44,10012690.93
617,932471,10046084,42846,255856,35490,355602,3351554,355598,943115.25,10012660.7
618,925582,9977754,42420,255724,35149,352050,3349963,352188,942857.96,10012740.44
619,934643,10075177,42835,258242,35486,355552,3382941,355548,942597.63,10012818.29
620,927913,10008963,42411,258279,35130,352000,3383597,351996,942349.5,10013019.82
621,921027,9939995,41994,258034,34781,348498,3380450,348494,941937.58,10011540.13
622,929969,10036000,42410,260433,35130,351999,3411824,351995,941695.13,10011813.57
623,923335,9970547,41994,260461,34781,348497,3412321,348493,941464.77,10012211.73
624,932180,10065282,42410,262728,35130,351998,3442065,351994,941229.78,10012584.63
625,925476,9998723,41994,262661,34781,348496,3441305,348492,941006.34,10013072.46
626,934628,10097440,42410,265215,35130,351997,3474695,351993,940779.78,10013555.29
627,927857,10030090,41994,265084,34781,348495,3473138,348491,940563.7,10014140.57
628,921141,9963529,41566,265018,34431,344994,3472267,344990,940186.83,10013079.84
629,930133,10060557,41984,267551,34779,348445,3505607,348441,939978.22,10013766.63
630,923390,9993676,41561,267447,34429,344944,3504405,344940,939608.3,10012801.79
631,932523,10092153,41978,270106,34774,348395,3539184,348391,939406.99,10013583.18
632,925798,10025759,41558,270041,34424,344894,3538464,344890,939217.86,10014492.52
633,919187,9960154,41140,269975,34079,341443,3537627,341439,938870.26,10013781.07
634,928139,10056945,41550,272551,34421,344845,3571482,344841,938690.69,10014816.19
635,921746,9994226,41130,272715,34076,341394,3573659,341390,938352.67,10014233.71
636,930518,10088359,41548,275015,34414,344796,3603894,344792,938180.05,10015358.61
637,923869,10022781,41127,274942,34071,341345,3603072,341341,937847.8,10014853.16
638,917322,9957733,40721,274850,33729,337943,3601913,337939,937527.82,10014468.01
639,926315,10055060,41127,277513,34071,341344,3636875,341340,937203.85,10014069.17
640,919776,9990209,40721,277431,33729,337942,3635898,337938,936892.19,10013791.93
641,928902,10089186,41127,280158,34070,341343,3671662,341339,936749.54,10015276.96
642,922337,10023994,40720,280049,33728,337941,3670339,337937,936448.23,10015131.76
643,915821,9959292,40310,279969,33385,334540,3669385,334536,936158.81,10015103.96
644,924740,10056067,40717,282716,33725,337891,3705396,337887,935865.25,10015062.84
645,918219,9991396,40298,282634,33384,334490,3704451,334486,935583.82,10015141.03
646,927348,10090620,40706,285410,33722,337841,3740838,337837,935299.9,10015226.79
647,920887,10026727,40294,285391,33378,334440,3740671,334436,935028.64,10015439.52
648,914429,9962569,39893,285287,33040,331089,3739374,331085,934768.76,10015760.85
649,923284,10059021,40291,288075,33375,334391,3776004,334387,934506.53,10016095.19
650,916930,9996238,39885,288077,33035,331040,3776041,331036,934257.52,10016561.12
651,925919,10093899,40285,290849,33375,334342,3812431,334338,934004.73,10017018.79
652,919641,10032315,39882,290941,33034,330991,3813789,330987,933765.43,10017614.94
653,913300,9969355,39483,290874,32708,327689,3812900,327685,933368.69,10016590.37
654,921775,10060455,39882,293187,33034,330990,3843240,330986,933133.32,10017236.18
655,915419,9997449,39483,293094,32708,327688,3842160,327684,932740.49,10016261.93
656,924496,10096419,39882,295970,33033,330989,3879908,330985,932514.9,10017036.65
657,918296,10035355,39483,296041,32708,327687,3880892,327683,932302.88,10017951.03
658,911792,9970398,39081,295795,32376,324386,3877744,324382,931934.13,10017250.79
659,920479,10064762,39477,298528,32698,327637,3913638,327633,931727.93,10018244.22
660,914121,10001561,39080,298407,32375,324336,3912215,324333,931365.15,10017623.75
661,907898,9939991,38688,298354,32045,321085,3911534,321082,931016.03,10017140.69
662,916735,10036421,39072,301202,32371,324287,3949008,324284,930661.78,10016634.81
663,910503,9974873,38679,301149,32036,321036,3948335,321033,930320.08,10016252.61
664,919465,10072602,39069,304027,32364,324238,3986181,324235,930143.71,10017600.47
665,913225,10011032,38674,303969,32033,320987,3985518,320984,929813.93,10017375.09
666,907105,9950374,38290,303918,31721,317785,3984867,317782,929497.64,10017283.37
667,915829,10045649,38674,306818,32033,320986,4023038,320983,929176.07,10017164.66
668,909693,9985038,38290,306763,31721,317784,4022397,317782,928866.22,10017160.22
669,918702,10083405,38674,309738,32033,320985,4061418,320983,928556.44,10017192.44
670,912555,10022808,38290,309680,31721,317784,4060783,317782,928259.34,10017352.52
671,906387,9961538,37905,309579,31396,314583,4059505,314581,927973.69,10017627.59
672,915214,10058305,38281,312605,31717,317734,4099263,317732,927684.96,10017901.86
673,909068,9997489,37900,312524,31404,314533,4098277,314659,927408.1,10018296.98
674,918046,10095899,38276,315574,31710,317684,4138313,317683,927128.34,10018692.46
675,912065,10037617,37892,315683,31383,314483,4139979,314482,926862.2,10019235.59
676,905836,9975022,37511,315410,31075,311332,4136339,311331,926440.72,10018162.8
677,914394,10068419,37890,318336,31378,314434,4174602,314433,926178.47,10018757.71
678,908401,10009234,37505,318309,31071,311283,4174342,311282,925929.92,10019489.92
679,902644,9952814,37131,318442,30759,308181,4176113,308180,925532.09,10018686.09
680,911123,10045228,37505,321161,31071,311282,4211841,311281,925293.04,10019538.55
681,905167,9986236,37131,321080,30759,308180,4210892,308179,924901.62,10018817.44
682,914107,10084537,37505,324224,31071,311281,4252107,311280,924672.95,10019805.59
683,908158,10025752,37131,324156,30759,308179,4251352,308178,924292.38,10019221.84
684,902256,9967095,36761,324097,30451,305078,4250603,305077,923926.44,10018783.44
685,911046,10064035,37126,327252,30754,308129,4292035,308128,923720.94,10020033.66
686,905091,10005034,36753,327157,30443,305028,4290920,305027,923364.08,10019719.07
687,899244,9947078,36382,327084,30137,301977,4290005,301976,923021.57,10019547.2
688,908005,10043918,36745,330303,30436,304979,4332285,304978,922674.33,10019359.47
689,902139,9985620,36378,330196,30134,301928,4330999,301927,922341.06,10019310.94
690,911027,10083888,36740,333454,30432,304930,4373726,304929,922003.99,10019257.39
691,905443,10029418,36373,333656,30127,301879,4376384,301878,921682.1,10019358.71
692,899485,9969833,36009,333389,29826,298877,4372949,298876,921373.46,10019591.46
693,908154,10065324,36373,336478,30126,301878,4413587,301877,921061.36,10019821.71
694,902434,10008862,36009,336451,29826,298876,4413268,298875,920764.03,10020200.29
695,896688,9951958,35651,336377,29527,295875,4412385,295874,920316.91,10019025.49
696,905502,10049550,36003,339718,29824,298826,4456203,298825,920029.66,10019536.23
697,899753,9992663,35644,339642,29524,295825,4455323,295824,919592.6,10018492.13
698,908662,10091449,35999,343009,29820,298776,4499493,298775,919315.55,10019136.68
699,902906,10034378,35642,342917,29520,295775,4498424,295774,919051.47,10019911.08
700,897257,9978556,35284,342862,29224,292824,4497742,292823,918639.24,10019147.79
701,906143,10076975,35642,346253,29520,295775,4542208,295774,918385.32,10020055.45
702,900651,10023256,35284,346366,29224,292824,4543736,292823,917985.2,10019451.18
703,894837,9964781,34931,346093,28930,289873,4540268,289872,917597.22,10018959.07
704,903322,10059117,35276,349270,29219,292774,4582054,292773,917364.79,10020112.59
705,897731,10003650,34917,349228,28925,289823,4581580,289822,916984.99,10019733.75
706,892174,9948456,34572,349146,28637,286922,4580545,286921,916619.54,10019495.19
707,900821,10044619,34914,352585,28919,289774,4625695,289773,916249.07,10019238.14
708,895236,9989270,34566,352483,28632,286873,4624477,286872,915892.92,10019122.89
709,904052,10087623,34910,355976,28916,289725,4670295,289724,915694.61,10020683.74
710,898503,10032675,34560,355905,28626,286824,4669469,286823,915350.31,10020723.55
711,893053,9978586,34218,355836,28347,283972,4668639,283971,915020.39,10020904.88
712,901835,10076600,34560,359359,28626,286823,4714833,286822,914687.37,10021091.17
713,896548,10024865,34218,359471,28347,283971,4716458,283970,914370.64,10021445.64
714,890901,9968385,33873,359221,28058,281120,4713170,281119,913905.75,10020252.02
715,899392,10062691,34207,362528,28338,283921,4756576,283920,913594.48,10020680.19
716,893916,10008732,33866,362458,28054,281070,4755767,281069,913296.0,10021234.97
717,888614,9956066,33530,362425,27770,278269,4755359,278268,912857.43,10020334.79
718,897221,10052337,33866,365954,28054,281070,4801685,281069,912573.82,10021080.62
719,891893,9999695,33530,365914,27770,278269,4801283,278268,912146.32,10020325.8
720,900724,10098486,33866,369512,28054,281070,4848466,281069,911874.43,10021221.03
721,895586,10048298,33530,369670,27770,278269,4850622,278268,911620.02,10022304.06
722,890054,9992765,33189,369413,27508,275468,4847249,275579,911220.87,10021871.71
723,898442,10086310,33521,372803,27766,278219,4891931,278219,910971.94,10023029.34
724,893188,10034889,33183,372864,27493,275418,4892745,275418,910582.02,10022725.41
725,887833,9981254,32855,372677,27215,272667,4890371,272667,910205.59,10022550.72
726,896341,10076786,33183,376257,27493,275418,4937444,275418,909822.72,10022344.18
727,891063,10024399,32855,376156,27215,272667,4936289,272667,909454.78,10022287.27
728,885856,9972723,32523,376117,26943,269916,4935728,269916,909101.93,10022379.21
729,894413,10069053,32847,379802,27209,272617,4984212,272617,908744.73,10022464.17
730,889215,10017548,32522,379711,26943,269912,4983071,269912,908402.98,10022702.89
731,884089,9966710,32196,379667,26667,267211,4982533,267211,907918.64,10021448.46
732,892529,10061838,32515,383393,26940,269863,5031454,269863,907585.95,10021809.25
733,887376,10010851,32193,383326,26665,267162,5030720,267162,907267.84,10022316.22
734,882314,9960555,31871,383257,26400,264510,5029795,264510,906809.59,10021352.32
735,890776,10055899,32193,387021,26665,267161,5079283,267161,906499.89,10021969.05
736,885696,10005850,31870,386963,26399,264509,5078566,264509,906051.67,10021143.96
737,880666,9955880,31552,386906,26138,261858,5077860,261858,905619.64,10020474.95
738,889079,10050963,31865,390729,26396,264459,5128048,264459,905337.21,10021407.25
739,884000,10000826,31543,390650,26132,261808,5127147,261808,904914.06,10020864.91
740,879046,9951777,31230,390599,25871,259207,5126448,259207,904506.76,10020480.59
741,887556,10047884,31543,394433,26132,261808,5176905,261808,904093.3,10020067.57
742,882569,9998878,31230,394375,25871,259207,5176222,259207,903695.62,10019816.41
743,891321,10097429,31543,398254,26132,261808,5227138,261808,903450.62,10021197.78
744,886444,10049886,31230,398319,25871,259207,5228009,259207,903067.66,10021135.97
745,881428,9999577,30918,398156,25609,256606,5225963,256606,902699.75,10021217.78
746,889626,10092644,31223,401995,25865,259157,5276460,259157,902322.53,10021238.02
747,884662,10043553,30914,401922,25603,256556,5275581,256556,901960.28,10021406.28
748,880081,9998909,30607,402138,25348,254005,5278374,254005,901616.8,10021769.68
749,887953,10087382,30914,405588,25603,256556,5323797,256556,901263.49,10022053.29
750,883066,10039413,30607,405531,25348,254005,5323137,254005,900924.85,10022485.04
751,878270,9991523,30309,405483,25096,251556,5322487,251454,900448.36,10021461.28
752,886447,10084789,30600,409435,25346,253956,5374443,253955,900116.42,10021986.02
753,881849,10040143,30292,409633,25092,251405,5377088,251404,899801.91,10022693.9
754,876856,9989875,29991,409326,24842,248904,5373130,248903,899352.72,10021988.1
755,885158,10083914,30292,413071,25092,251405,5422470,251404,899050.11,10022852.75
756,880438,10037412,29991,413049,24842,248904,5422257,248903,898609.53,10022262.68
757,875720,9990547,29688,412999,24592,246403,5421631,246402,898183.77,10021814.6
758,884236,10087677,29985,417059,24839,248854,5474938,248853,897908.21,10022987.39
759,879494,10040832,29683,417005,24589,246353,5474317,246352,897498.36,10022748.09
760,874863,9994856,29389,416959,24343,243902,5473705,243901,897105.78,10022681.04
761,883374,10092017,29683,421046,24589,246353,5527453,246352,896860.54,10024201.3
762,878726,10046072,29389,420997,24343,243902,5526849,243901,896480.45,10024297.81
763,874084,10000189,29092,420944,24096,241451,5526246,241450,896116.26,10024550.97
764,869565,9955598,28802,420931,23856,239050,5526074,239049,895617.26,10023380.93
765,878124,10053380,29092,425062,24096,241451,5580340,241450,895266.25,10023804.41
766,873566,10008375,28802,425010,23856,239050,5579750,239049,894930.86,10024384.42
767,869030,9963234,28513,424948,23619,236649,5578956,236648,894462.87,10023560.27
768,877444,10059754,28796,429153,23851,239000,5634200,238999,894140.38,10024307.43
769,873103,10017753,28507,429333,23617,236599,5636622,236598,893684.39,10023650.91
770,868419,9970462,28224,429041,23380,234248,5632808,234247,893243.03,10023127.45
771,876586,10063742,28507,432993,23617,236599,5684774,236598,892945.02,10024149.49
772,872125,10019696,28224,432941,23380,234248,5684207,234247,892514.13,10023763.4
773,867709,9975997,27940,432917,23143,231897,5683885,231896,892100.54,10023548.48
774,876061,10072061,28218,437170,23377,234198,5739764,234197,891680.69,10023310.1
775,871862,10031324,27936,437374,23141,231847,5742476,231846,891278.66,10023247.17
776,867243,9984752,27655,437061,22912,229546,5738438,229545,890892.73,10023344.47
777,875475,10078962,27936,441130,23141,231847,5791894,231846,890503.54,10023449.9
778,871317,10038738,27655,441299,22912,229546,5794277,229545,890132.7,10023744.94
779,866735,9992448,27382,441008,22683,227245,5790409,227244,889773.61,10024141.28
780,874869,10085852,27652,445136,22903,229496,5844609,229495,889411.07,10024547.52
781,870524,10042973,27377,445096,22677,227195,5844130,227194,889064.64,10025114.89
782,866534,10004253,27104,445330,22448,224944,5847155,224943,888588.91,10024312.05
783,862025,9958693,26842,445011,22228,222783,5843085,222692,888127.58,10023641.46
784,870166,10052414,27103,449162,22448,224943,5897686,224942,887806.68,10024494.65
785,865879,10010043,26831,449086,22227,222692,5896783,222691,887355.01,10023954.73
786,861649,9968345,26564,449063,21999,220442,5896481,220441,886920.59,10023587.84
787,869990,10064636,26826,453522,22221,222643,5955044,222642,886628.05,10024763.42
788,865961,10025702,26559,453711,21997,220393,5957546,220392,886207.61,10024581.26
789,861790,9984208,26287,453649,21777,218192,5956673,218191,885804.12,10024567.14
790,869340,10070715,26559,457397,21997,220393,6006219,220392,885387.25,10024435.41
791,865201,10030113,26287,457394,21777,218192,6006197,218191,884984.83,10024442.36
792,861104,9989394,26021,457371,21557,215991,6005916,215990,884601.02,10024637.97
793,869227,10083837,26278,461884,21772,218142,6065188,218141,884211.75,10024823.1
794,865364,10046545,26017,462124,21553,215941,6068359,215940,883841.05,10025199.93
795,861137,10004253,25759,461921,21341,213790,6065708,213789,883485.54,10025722.88
796,857004,9963209,25505,461792,21121,211639,6064148,211638,883000.56,10024859.47
797,865086,10056888,25757,466244,21334,213740,6122632,213739,882653.89,10025501.72
798,861024,10016953,25497,466197,21116,211589,6122140,211588,882177.51,10024756.76
799,857070,9977676,25240,466147,20907,209488,6121492,209487,881719.15,10024189.74
800,865157,10071912,25497,470777,21116,211589,6182280,211588,881398.15,10025123.3
801,861184,10032893,25240,470740,20907,209488,6181851,209487,880948.56,10024682.48
802,857225,9993701,24987,470685,20700,207387,6181157,207386,880514.3,10024386.93
803,865393,10089028,25235,475355,20906,209438,6242519,209437,880219.86,10025629.4
804,861384,10049648,24985,475274,20695,207337,6241603,207336,879800.48,10025534.71
805,857667,10013176,24734,475385,20492,205286,6242933,205285,879399.84,10025629.97
806,853723,9973828,24482,475239,20285,203235,6241152,203234,879015.33,10025883.69
807,861663,10066613,24734,479819,20492,205285,6301352,205284,878623.75,10026103.63
808,857756,10028411,24481,479756,20285,203234,6300670,203233,878248.95,10026495.04
809,853965,9990582,24240,479725,20087,201184,6300271,201265,877748.08,10025524.63
810,861811,10082749,24480,484497,20279,203185,6362922,203185,877381.16,10026025.37
811,858172,10047767,24232,484687,20073,201135,6365371,201135,877032.35,10026717.18
812,854209,10007862,23994,484424,19873,199134,6362048,199134,876556.09,10026029.8
813,850490,9970950,23754,484393,19673,197133,6361661,197133,876095.51,10025490.65
814,858403,10064257,23988,489208,19864,199084,6424923,199084,875770.53,10026449.37
815,854630,10027198,23748,489157,19664,197083,6424316,197083,875322.91,10026094.44
816,851213,9994673,23509,489364,19473,195132,6427586,195132,874895.88,10025953.85
817,858543,10079289,23748,493739,19601,197083,6483931,196381,874595.17,10027186.08
818,855118,10047069,23509,493996,19401,195132,6487441,194430,874174.14,10027133.4
819,851199,10007120,23280,493662,19211,193181,6483086,192488,873767.2,10027207.65
820,847588,9971346,23042,493627,19029,191231,6482670,190625,873235.84,10025936.25
821,855465,10064653,23268,498501,19132,193132,6546657,191680,872834.63,10026099.8
822,851837,10028949,23038,498460,18941,191182,6546247,189749,872452.46,10026461.64
823,848318,9994201,22805,498460,18743,189281,6546122,187867,871951.22,10025540.55
824,856321,10088595,23038,503353,18927,191182,6610496,189597,871582.55,10026077.61
825,852964,10056763,22805,503573,18727,189281,6613296,187717,871233.86,10026832.7
826,849333,10020041,22576,503397,18555,187380,6611079,185837,870763.78,10026265.25
827,845763,9984490,22355,503258,18366,185529,6609342,183986,870310.78,10025866.16
828,853847,10079862,22576,508105,18546,187380,6673060,185816,869990.69,10026937.55
829,850370,10045707,22355,508074,18365,185529,6672724,183965,869550.26,10026704.09
830,846901,10011481,22132,508026,18174,183678,6672093,182135,869127.12,10026643.42
831,843494,9977892,21908,508015,18002,181828,6671988,180306,868721.17,10026755.24
832,851772,10075781,22129,513073,18170,183629,6738435,182107,868313.6,10026894.67
833,848338,10041988,21903,513042,17998,181779,6738086,180278,867923.22,10027206.04
834,844967,10008764,21684,513010,17813,179978,6737702,178477,867549.75,10027688.13
835,841664,9975781,21471,512984,17642,178177,6737375,176769,867058.63,10026886.95
836,849873,10073474,21684,518083,17813,179977,6804419,178476,866700.4,10027563.19
837,846777,10044092,21471,518290,17635,178176,6807749,176696,866361.51,10028445.31
838,843162,10007299,21251,518008,17457,176376,6803443,174917,865902.34,10028008.67
839,839903,9975085,21048,517983,17281,174697,6803124,173166,865461.37,10027751.26
840,848062,10071871,21251,523140,17457,176376,6870853,174896,865151.53,10028952.2
841,845055,10043621,21039,523408,17280,174625,6874540,173145,864726.52,10028909.57
842,841527,10007285,20829,523054,17107,172874,6869889,171415,864316.1,10028993.64
843,838305,9975653,20619,523051,16935,171124,6869804,169686,863785.94,10027775.88
844,846463,10072568,20823,528209,17105,172825,6937625,171387,863386.13,10028002.7
845,843201,10040725,20614,528181,16934,171075,6937312,169658,863003.86,10028414.18
846,840376,10013786,20410,528494,16762,169374,6941362,167957,862511.36,10027625.6
847,836898,9978278,20206,528131,16594,167673,6936616,166277,862033.72,10026972.85
848,844712,10071114,20410,533058,16762,169373,7001444,167956,861680.03,10027694.9
849,841506,10039597,20205,532992,16594,167672,7000647,166276,861215.56,10027217.05
850,838405,10008920,20009,532984,16430,166040,7000549,164597,860768.95,10026912.12
851,835351,9978847,19809,532980,16265,164388,7000465,162946,860339.76,10026785.36
852,843393,10074798,20009,538237,16428,166040,7069595,164576,859909.22,10026685.45
853,840300,10044766,19809,538225,16263,164388,7069521,162925,859493.73,10026731.68
854,837260,10014679,19609,538204,16099,162736,7069206,161295,859097.77,10026979.72
855,834213,9984728,19405,538180,15939,161086,7068901,159666,858588.32,10025987.86
856,842274,10081110,19601,543533,16094,162688,7139217,161267,858206.68,10026424.84
857,839204,10051204,19404,543507,15936,161038,7138918,159638,857841.52,10027031.41
858,836226,10021631,19208,543458,15771,159436,7138363,158037,857361.42,10026370.95
859,833310,9992708,19018,543457,15615,157834,7138304,156457,856899.58,10025889.71
860,841172,10087265,19208,548817,15771,159434,7208805,158036,856562.67,10026813.8
861,838188,10058180,19018,548791,15615,157832,7208516,156456,856110.81,10026475.43
862,835278,10029476,18824,548787,15457,156232,7208458,154877,855676.33,10026309.47
863,832416,10000846,18639,548743,15304,154680,7207920,153326,855259.65,10026316.04
864,829568,9972891,18452,548737,15150,153128,7207865,151796,854859.68,10026488.97
865,837403,10067142,18639,554168,15304,154678,7279180,153325,854452.47,10026626.59
866,834838,10043460,18452,554486,15150,153126,7283411,151795,854065.19,10026977.44
867,831677,10011133,18261,554139,15000,151576,7278816,150266,853691.66,10027456.43
868,829198,9987725,18082,554425,14850,150074,7282623,148765,853209.2,10026736.14
869,836327,10073181,18261,559289,15000,151576,7346540,150245,852841.44,10027290.42
870,833757,10049172,18082,559528,14850,150074,7349691,148744,852494.82,10028077.52
871,831067,10022503,17897,559549,14699,148572,7350023,147264,852039.63,10027665.13
872,827971,9990833,17720,559172,14550,147072,7345137,145785,851598.09,10027376.5
873,835361,10080140,17894,564398,14692,148524,7413852,147178,851274.61,10028417.93
874,832870,10057361,17714,564694,14542,147024,7417861,145699,850842.7,10028270.93
875,830236,10031077,17541,564697,14394,145572,7417818,144249,850426.44,10028268.46
876,827219,10000130,17370,564323,14249,144178,7412937,142799,850026.2,10028422.24
877,824575,9973915,17197,564304,14108,142728,7412701,141370,849517.2,10027371.77
878,832174,10066488,17363,569936,14204,144120,7486658,142284,849125.77,10027649.27
879,829764,10044552,17190,570215,14054,142671,7490630,140860,848756.06,10028170.31
880,826824,10014103,17016,569866,13917,141222,7485864,139441,848275.61,10027452.82
881,824277,9988936,16850,569872,13780,139819,7485876,138045,847813.14,10026912.45
882,831699,10079774,17016,575510,13850,141221,7559999,138706,847464.79,10027667.66
883,829094,10054919,16850,575528,13702,139818,7560260,137313,847135.48,10028629.92
884,826731,10031773,16677,575672,13568,138416,7562066,135948,846701.13,10028423.51
885,824301,10008182,16507,575774,13434,137017,7563365,134584,846285.35,10028404.9
886,821558,9980300,16351,575480,13303,135664,7559699,133241,845884.44,10028524.45
887,828627,10067178,16507,580915,13339,137017,7631158,133564,845470.81,10028549.87
888,826097,10043282,16351,580928,13193,135664,7631401,132234,845072.17,10028725.67
889,823685,10018911,16188,580914,13066,134311,7631170,130904,844691.12,10029072.7
890,821215,9994827,16020,580888,12941,132962,7630927,129648,844209.87,10028313.82
891,828830,10088023,16188,586698,12975,134311,7707185,129955,843846.16,10028892.92
892,826223,10063489,16020,586629,12834,132962,7706432,128653,843497.35,10029633.87
893,823861,10039791,15864,586638,12712,131667,7706480,127351,843043.69,10029193.41
894,821742,10019536,15706,586870,12583,130363,7709453,126083,842607.47,10028923.32
895,819243,9994618,15549,586734,12459,129059,7707710,124815,842188.53,10028826.97
896,826231,10080327,15706,592002,12542,130358,7777196,125659,841880.8,10029998.15
897,823915,10058923,15548,592134,12415,129054,7778876,124396,841469.09,10030018.5
898,821770,10038239,15392,592283,12291,127755,7781044,123148,841076.55,10030231.36
899,819141,10010957,15239,591943,12167,126456,7776489,121910,840697.26,10030564.17
900,817198,9992881,15085,592265,12044,125202,7780677,120696,840217.67,10029773.86
901,824545,10082267,15239,597488,12167,126455,7849468,121902,839851.28,10030267.6
902,822223,10059571,15085,597440,12042,125201,7848970,120688,839501.26,10030926.3
903,819968,10037245,14934,597432,11923,123948,7848769,119482,839047.01,10030408.47
904,817719,10015113,14784,597408,11809,122699,7848523,118284,838610.36,10030063.12
905,815474,9993078,14631,597394,11683,121450,7848326,117086,838188.43,10029862.14
906,823488,10091082,14774,603356,11804,122654,7926635,118250,837886.08,10031034.68
907,821242,10069318,14630,603339,11681,121449,7926426,117054,837481.87,10031061.73
908,819331,10051250,14489,603595,11567,120245,7929727,115890,837097.62,10031290.12
909,816907,10026287,14344,603303,11452,119044,7925977,114726,836727.04,10031647.17
910,814752,10005073,14200,603280,11331,117845,7925743,113578,836256.45,10030870.41
911,812604,9983991,14057,603271,11220,116646,7925585,112430,835800.77,10030232.65
912,820544,10081661,14194,609280,11330,117800,8004602,113545,835464.12,10030970.64
913,818358,10060340,14051,609244,11217,116601,8004183,112397,835142.8,10031864.54
914,816273,10039688,13912,609226,11110,115447,8003957,111282,834721.5,10031618.85
915,814182,10019198,13770,609213,10998,114293,8003793,110212,834317.02,10031538.85
916,812132,9998851,13633,609194,10886,113144,8003567,109111,833926.21,10031580.63
917,820042,10096281,13770,615278,10997,114293,8083460,110209,833541.2,10031750.55
918,817957,10076053,13633,615259,10886,113144,8083280,109111,833169.59,10032040.39
919,816301,10060800,13493,615633,10780,111995,8088068,108013,832820.61,10032577.19
920,814346,10041617,13360,615659,10674,110891,8088451,106946,832488.19,10033279.9
921,811942,10016659,13231,615234,10570,109787,8082948,105881,832052.96,10032799.96
922,809981,9997461,13096,615238,10467,108688,8083039,104826,831634.4,10032485.08
923,817816,10094003,13231,621344,10568,109787,8163257,105874,831329.38,10033483.1
924,816198,10079959,13096,621740,10466,108688,8168459,104823,830928.15,10033396.74
925,813840,10055244,12961,621312,10360,107589,8162888,103775,830536.91,10033381.55
926,811948,10036824,12833,621340,10252,106535,8163248,102729,830163.06,10033549.38
927,810105,10018612,12713,621371,10148,105481,8163629,101712,829806.48,10033890.6
928,808144,9999400,12580,621316,10048,104427,8162936,100697,829349.45,10033085.98
929,815983,10096354,12712,627518,10148,105476,8244403,101698,829005.58,10033592.45
930,814378,10082282,12579,627853,10048,104425,8248841,100683,828680.35,10034300.46
931,812552,10063737,12456,627830,9948,103376,8248617,99682,828370.93,10035158.91
932,810285,10040226,12330,627427,9848,102327,8243289,98684,827956.06,10034803.36
933,808856,10027621,12210,627830,9750,101323,8248556,97688,827561.24,10034659.69
934,806682,10004876,12088,627443,9658,100319,8243473,96721,827178.39,10034620.81
935,804858,9986930,11966,627407,9559,99319,8243069,95757,826810.33,10034732.3
936,812560,10082500,12088,633673,9654,100318,8325351,96670,826437.2,10034822.56
937,810691,10064837,11971,633654,9554,99358,8325182,95706,826076.34,10035030.01
938,809274,10051941,11854,633993,9456,98359,8329676,94755,825737.46,10035476.43
939,807095,10029385,11727,633592,9357,97360,8324351,93808,825409.38,10036019.43
940,805399,10012560,11617,633598,9261,96405,8324455,92863,824982.75,10035426.32
941,803682,9995455,11499,633567,9178,95450,8324071,91946,824569.02,10034944.66
942,811130,10088711,11616,639889,9213,96400,8407106,92284,824265.05,10035758.92
943,809431,10073377,11498,639991,9114,95445,8408482,91370,823976.31,10036736.16
944,807639,10054803,11388,639843,9026,94495,8406532,90457,823588.07,10036558.51
945,805930,10038002,11271,639808,8940,93546,8406142,89557,823215.36,10036531.28
946,804662,10026505,11156,640174,8856,92597,8411047,88657,822858.22,10036658.47
