,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
593,952754,10069667,48411,179648,40384,402573,2428510,403058,958004.25,10007323.46
594,944886,9991860,47950,179481,39982,398728,2426521,399050,957700.78,10006436.78
595,954202,10089695,48409,181230,40384,402567,2450165,403054,957577.66,10007393.96
596,946308,10011668,47931,181043,39982,398565,2447922,399046,957279.06,10006573.94
597,938496,9933706,47446,180862,39598,394565,2445708,395202,956989.94,10005843.6
598,947841,10032697,47925,182652,39977,398515,2469890,398998,956880.24,10006959.03
599,940110,9956454,47438,182596,39578,394515,2469555,394994,956598.65,10006333.48
600,949214,10051525,47920,184119,39976,398465,2489816,398949,956493.79,10007510.51
601,941374,9973828,47432,183957,39575,394465,2487864,394945,956215.19,10006925.37
602,950777,10073258,47910,185780,39972,398415,2512487,398900,956116.86,10008190.14
603,942900,9995037,47428,185577,39571,394415,2510007,394896,955843.9,10007681.38
604,952338,10094945,47904,187435,39967,398365,2535108,398851,955751.8,10009031.2
605,944511,10017272,47425,187276,39566,394365,2533170,394847,955485.18,10008607.74
606,936767,9940269,46947,187097,39169,390415,2530976,390892,955227.92,10008277.57
607,946039,10038746,47420,188949,39558,394316,2556049,394797,954966.95,10007934.16
608,938302,9961751,46941,188772,39162,390366,2553857,390842,954715.23,10007680.06
609,947580,10060181,47414,190631,39553,394267,2579042,394747,954459.96,10007412.46
610,939886,9984001,46938,190521,39159,390317,2577815,390792,954214.09,10007242.5
611,949135,10081728,47408,192276,39544,394218,2601519,394697,954146.19,10008899.58
612,941533,10006888,46933,192265,39150,390268,2601631,390742,953906.86,10008820.03
613,933718,9928824,46457,191937,38763,386367,2597434,386837,953674.78,10008807.32
614,942839,10025206,46921,193664,39143,390218,2620888,390693,953438.35,10008767.39
615,935367,9951729,46453,193682,38757,386317,2621429,386788,953212.51,10008840.47
616,944320,10045806,46919,195245,39140,390168,2642422,390644,952980.81,10008865.36
617,936691,9970070,46448,195086,38748,386267,2640542,386739,952758.25,10008980.57
618,945993,10069021,46913,197010,39134,390118,2666565,390595,952533.26,10009096.9
619,938335,9992723,46444,196812,38742,386217,2664122,386690,952316.57,10009289.2
620,947645,10091933,46910,198752,39130,390068,2690404,390546,952097.49,10009485.06
621,939991,10015638,46442,198554,38737,386167,2687964,386641,951887.39,10009769.57
622,932423,9940425,45976,198381,38354,382316,2685837,382785,951506.11,10008308.55
623,941656,10038745,46434,200323,38733,386118,2712167,386593,951301.57,10008669.05
624,934110,9963986,45971,200172,38347,382267,2710341,382737,951106.3,10009123.81
625,943351,10062373,46430,202119,38729,386069,2736738,386545,950908.42,10009574.92
626,935798,9987606,45963,201965,38342,382218,2734902,382689,950719.77,10010119.88
627,945058,10086369,46423,203942,38727,386020,2761678,386497,950528.7,10010665.79
628,937484,10011319,45958,203767,38337,382169,2759561,382641,950346.2,10011298.42
629,930069,9937240,45500,203597,37960,378367,2757472,378833,949994.22,10010197.98
630,939289,10036027,45957,205588,38336,382167,2784454,382637,949818.47,10010919.82
631,931890,9962240,45500,205438,37960,378365,2782656,378829,949474.41,10009925.59
632,941140,10061351,45957,207444,38336,382165,2809824,382633,949307.19,10010759.6
633,933743,9987591,45500,207295,37960,378363,2808053,378825,948970.84,10009866.78
634,943030,10087198,45957,209338,38336,382163,2835717,382629,948811.67,10010806.98
635,935606,10013131,45500,209166,37959,378361,2833639,378821,948483.16,10010017.29
636,928151,9939123,45042,208997,37576,374561,2831576,375017,948163.97,10009320.32
637,937378,10037915,45495,211047,37950,378311,2859369,378771,948020.65,10010441.23
638,929938,9964074,45039,210900,37572,374511,2857625,374967,947708.03,10009835.81
639,939194,10063437,45488,212996,37945,378261,2885988,378721,947571.31,10011049.08
640,931744,9989142,45029,212804,37569,374461,2883636,374917,947264.86,10010528.41
641,941019,10088729,45477,214914,37938,378211,2912226,378671,947133.75,10011818.79
642,933610,10015028,45024,214769,37564,374411,2910468,374867,946835.88,10011413.85
643,926259,9941849,44573,214600,37185,370661,2908438,371113,946547.07,10011096.36
644,935431,10040440,45017,216704,37556,374362,2936942,374818,946256.32,10010788.86
645,928093,9967422,44566,216536,37179,370612,2934921,371064,945975.1,10010576.67
646,937298,10066284,45008,218658,37549,374313,2963699,374769,945691.53,10010365.52
647,929954,9993273,44563,218490,37174,370563,2961683,371015,945417.26,10010249.04
648,939220,10092646,45005,220654,37544,374264,2990972,374720,945318.33,10011946.38
649,931878,10019948,44554,220510,37173,370514,2989269,370966,945051.62,10011931.31
650,924640,9948050,44111,220373,36797,366813,2987607,367261,944794.67,10012015.12
651,933727,10045781,44547,222463,37169,370465,3016042,370918,944534.87,10012095.15
652,926505,9974021,44107,222323,36791,366764,3014369,367213,944285.16,10012277.57
653,935674,10072777,44543,224507,37163,370416,3043977,370870,944032.61,10012457.09
654,928450,10001029,44099,224367,36788,366715,3042316,367165,943790.4,10012741.3
655,921270,9929592,43658,224186,36424,363063,3040031,363508,943381.95,10011321.84
656,930389,10027663,44098,226342,36788,366713,3069402,367162,943146.34,10011693.25
657,923259,9957067,43658,226218,36423,363061,3067953,363505,942745.28,10010374.1
658,932500,10056603,44097,228461,36787,366711,3098393,367159,942519.17,10010870.11
659,925363,9985832,43658,228324,36423,363059,3096769,363502,942303.09,10011468.55
660,934612,10085461,44097,230576,36786,366709,3127302,367156,942085.66,10012079.82
661,927446,10014374,43658,230414,36423,363058,3125357,363500,941877.62,10012784.89
662,920299,9943199,43220,230261,36057,359408,3123426,359846,941504.19,10011795.53
663,929370,10041121,43653,232477,36421,363008,3153588,363450,941302.99,10012595.44
664,922241,9970462,43213,232346,36050,359358,3152020,359796,940936.44,10011702.26
665,931422,10069406,43649,234613,36412,362958,3182816,363400,940742.64,10012602.87
666,924287,9998734,43206,234481,36044,359308,3181235,359746,940383.11,10011803.71
667,933477,10097982,43642,236776,36407,362908,3212335,363350,940196.88,10012807.15
668,926395,10027853,43202,236684,36039,359258,3211297,359696,939845.52,10012120.12
669,919402,9958553,42766,236599,35678,355658,3210291,356092,939505.4,10011546.77
670,928391,10055344,43197,238768,36035,359209,3239827,359647,939335.69,10012741.82
671,921385,9986015,42761,238667,35676,355609,3238647,356043,939003.08,10012268.13
672,930514,10084836,43192,241002,36032,359160,3270364,359598,938842.28,10013581.93
673,923487,10015013,42759,240874,35674,355560,3268833,355994,938517.52,10013213.52
674,916487,9945560,42332,240690,35316,352009,3266621,352439,938201.76,10012930.67
675,925571,10043913,42754,243069,35666,355511,3298799,355946,937885.93,10012685.28
676,918610,9974821,42326,242910,35310,351961,3296942,352391,937580.84,10012549.14
677,927735,10073912,42749,245324,35661,355463,3329721,355898,937273.0,10012413.41
678,920802,10005177,42319,245198,35303,351913,3328221,352343,936976.19,10012390.42
679,913897,9936670,41898,245021,34951,348411,3326030,348836,936689.93,10012472.82
680,922996,10035212,42319,247419,35302,351911,3358587,352340,936400.95,10012556.74
681,916146,9967449,41898,247296,34950,348409,3357137,348833,936122.66,10012747.27
682,925303,10066700,42318,249729,35302,351909,3390140,352337,935842.02,10012944.34
683,918589,10000894,41898,249760,34950,348407,3390787,348830,935573.5,10013268.67
684,911535,9929980,41474,249403,34599,344907,3386122,345326,935140.35,10011894.84
685,920253,10024202,41890,251608,34946,348357,3416216,348780,934874.15,10012255.89
686,913435,9956527,41470,251490,34595,344857,3414778,345276,934445.23,10010944.83
687,922468,10054762,41887,253919,34944,348307,3447836,348730,934186.3,10011406.5
688,915635,9987125,41467,253802,34593,344807,3446434,345226,933938.4,10011981.34
689,924740,10086262,41881,256303,34940,348257,3480397,348680,933687.96,10012559.89
690,917871,10018244,41460,256155,34586,344757,3478613,345176,933448.2,10013245.16
691,911140,9951173,41045,256008,34242,341307,3476849,341722,933047.05,10012268.79
692,920094,10048939,41454,258533,34580,344708,3511150,345127,932814.78,10013053.27
693,913519,9984327,41037,258581,34236,341258,3511975,341673,932422.43,10012199.87
694,922234,10078561,41448,260763,34577,344659,3541689,345078,932195.91,10013066.88
695,915495,10011880,41031,260645,34229,341209,3540307,341624,931808.84,10012288.73
696,908856,9945754,40623,260503,33892,337808,3538567,338219,931434.32,10011629.59
697,917887,10044616,41031,263094,34229,341208,3573755,341622,931228.23,10012738.69
698,911411,9981167,40622,263137,33892,337807,3574819,338217,930863.93,10012223.39
699,920173,10075630,41031,265385,34229,341207,3604821,341620,930664.56,10013415.15
700,913553,10009903,40622,265271,33892,337806,3603471,338215,930307.95,10012998.93
701,906933,9944245,40217,265161,33549,334406,3602139,334812,929963.54,10012703.1
702,915952,10042979,40616,267780,33886,337756,3637739,338166,929615.29,10012400.31
703,909330,9977353,40207,267672,33544,334356,3636436,334763,929279.59,10012223.47
704,918361,10076397,40609,270293,33878,337706,3672084,338117,928939.82,10012037.99
705,911700,10010344,40202,270152,33543,334306,3670370,334714,928611.71,10011968.71
706,905148,9945242,39800,270013,33201,330956,3668674,331360,928295.52,10012018.44
707,914065,10043284,40195,272676,33534,334256,3704884,334665,927975.78,10012063.82
708,907559,9978611,39793,272568,33198,330906,3703600,331311,927668.35,10012232.42
709,916517,10077088,40186,275267,33526,334206,3740266,334616,927357.72,10012401.49
710,910000,10012446,39782,275160,33192,330856,3739008,331262,927058.86,10012685.94
711,903546,9948306,39395,275024,32861,327556,3737338,327957,926602.97,10011351.72
712,912490,10046647,39782,277734,33192,330855,3774201,331260,926312.54,10011749.31
713,906053,9982943,39395,277625,32861,327555,3772955,327955,926035.89,10012290.5
714,915151,10082974,39782,280399,33192,330854,3810599,331258,925759.01,10012868.18
715,908718,10019293,39395,280295,32861,327554,3809376,327953,925492.52,10013543.82
716,902260,9955257,38991,280163,32529,324255,3807728,324650,925071.92,10012638.33
717,911179,10053423,39379,282890,32857,327505,3844931,327904,924816.8,10013471.86
718,904868,9991111,38991,282823,32528,324253,3844173,324646,924405.55,10012692.76
719,913876,10090220,39379,285594,32857,327503,3881803,327900,924160.96,10013667.73
720,907598,10028475,38991,285574,32528,324251,3881730,324643,923760.49,10013033.15
721,901121,9963801,38597,285322,32202,321001,3878536,321389,923371.79,10012514.78
722,909947,10060974,38987,288010,32521,324201,3915159,324594,923147.03,10013720.27
723,903658,9998784,38596,287945,32199,320951,3914449,321340,922767.05,10013320.66
724,912653,10098182,38982,290804,32516,324151,3953297,324545,922552.48,10014662.62
725,906335,10035547,38592,290703,32195,320901,3952142,321291,922182.32,10014394.36
726,900082,9973402,38204,290579,31868,317701,3950549,318086,921825.16,10014252.32
727,909032,10072448,38592,293406,32194,320901,3989094,321289,921464.9,10014113.11
728,902811,10010785,38204,293312,31868,317701,3987983,318084,921118.17,10014107.77
729,896551,9948714,37819,293189,31550,314501,3986415,314881,920782.99,10014222.51
730,905425,10047090,38198,296030,31863,317651,4025202,318035,920444.35,10014333.14
731,899197,9985496,37810,295938,31558,314451,4024111,314960,920117.42,10014565.7
732,908107,10084180,38192,298807,31860,317601,4063206,317987,919787.09,10014793.99
733,901858,10022135,37806,298676,31545,314402,4061655,314784,919468.24,10015139.43
734,895696,9961005,37431,298552,31225,311252,4060126,311630,918994.9,10013877.5
735,904569,10059406,37802,301484,31539,314353,4100058,314736,918684.53,10014340.25
736,898396,9998289,37425,301357,31216,311203,4098536,311582,918386.98,10014931.91
737,907336,10097580,37794,304351,31533,314304,4139251,314688,918086.56,10015528.56
738,901231,10037451,37414,304299,31212,311154,4138710,311534,917799.49,10016262.33
739,895167,9977132,37048,304180,30904,308053,4137196,308428,917359.22,10015399.28
740,904050,10076117,37414,307158,31211,311153,4177785,311531,917082.28,10016269.03
741,897996,10015939,37048,307031,30917,308052,4176280,308549,916652.05,10015541.13
742,891951,9955854,36668,306913,30609,304952,4174800,305445,916235.46,10014949.39
743,900780,10054347,37041,309933,30911,308002,4215926,308500,915980.67,10016074.37
744,894768,9994770,36661,309849,30601,304902,4214949,305396,915574.04,10015617.67
745,903669,10094028,37034,312931,30910,307952,4256839,308451,915329.8,10016883.73
746,897823,10036776,36660,313029,30598,304852,4258308,305347,914935.05,10016588.65
747,891636,9974646,36296,312690,30288,301802,4253872,302292,914551.87,10016402.38
748,900202,10069904,36656,315519,30591,304804,4292546,305300,914161.69,10016174.96
749,894591,10015369,36291,315753,30285,301754,4295825,302245,913788.82,10016129.17
750,888445,9953393,35929,315361,29985,298752,4290649,299237,913426.87,10016182.6
751,896995,10048382,36290,318191,30285,301752,4329238,302241,913059.55,10016208.61
752,891120,9990156,35929,318072,29984,298750,4327809,299233,912705.7,10016369.96
753,900014,10089677,36290,321225,30285,301750,4370715,302237,912349.1,10016538.96
754,894185,10031983,35929,321149,29984,298748,4369817,299229,912006.45,10016848.5
755,888327,9973836,35564,321033,29685,295748,4368400,296225,911677.02,10017290.94
756,897105,10072249,35919,324192,29976,298698,4411444,299180,911344.18,10017736.8
757,891281,10014651,35557,324117,29673,295698,4410570,296176,911024.4,10018312.64
758,885539,9957456,35206,324006,29384,292748,4409181,293221,910554.79,10017321.17
759,894275,10055666,35557,327185,29673,295698,4452507,296175,910243.91,10018019.51
760,888562,9999037,35206,327109,29384,292748,4451672,293220,909783.41,10017155.27
761,897411,10098584,35557,330364,29673,295698,4495911,296174,909483.06,10017997.37
762,891703,10041968,35206,330289,29384,292748,4495085,293219,909197.1,10018985.06
763,885932,9984857,34851,330177,29087,289798,4493712,290265,908762.72,10018422.42
764,894678,10083518,35196,333416,29374,292698,4537860,293169,908487.09,10019552.98
765,889029,10027549,34848,333387,29083,289748,4537626,290215,908063.16,10019134.41
766,883358,9971370,34497,333280,28791,286848,4536281,287311,907653.87,10018860.77
767,892006,10068928,34840,336560,29075,289699,4580974,290169,907239.16,10018570.23
768,886349,10012770,34492,336450,28788,286799,4579636,287265,906838.7,10018419.4
769,880754,9957512,34142,336340,28495,283948,4578309,284407,906452.22,10018408.99
770,889490,10055800,34492,339677,28787,286798,4623681,287261,906063.21,10018413.55
771,883890,10000570,34142,339563,28495,283947,4622359,284404,905688.26,10018559.1
772,878355,9945401,33815,339461,28209,281211,4621049,281550,905166.67,10017164.75
773,886986,10043235,34140,342783,28493,283899,4666370,284356,904801.66,10017446.97
774,881504,9989256,33796,342764,28202,281049,4666243,281502,904451.83,10017883.93
775,890281,10088435,34134,346171,28490,283850,4712595,284308,904098.93,10018329.15
776,884709,10033285,33787,346059,28198,281000,4711297,281454,903759.92,10018913.79
777,879263,9979058,33455,345959,27923,278199,4710010,278648,903275.2,10017965.25
778,887927,10077331,33787,349341,28198,280999,4756145,281452,902946.45,10018686.79
779,882513,10023730,33455,349281,27923,278198,4755477,278646,902632.61,10019557.39
780,877067,9969576,33119,349179,27641,275398,4754214,275842,902173.32,10018901.03
781,885696,10067746,33451,352621,27915,278148,4801161,278596,901868.82,10019904.0
782,880584,10018212,33113,352869,27638,275348,4804617,275792,901421.63,10019419.12
783,874914,9960863,32784,352459,27354,272598,4799241,273038,900984.88,10019018.81
784,883203,10054340,33112,355633,27638,275347,4842542,275791,900701.56,10020262.41
785,878066,10004887,32784,355784,27354,272597,4845156,273037,900279.69,10020069.26
786,872451,9947902,32461,355427,27085,269958,4840039,270284,899869.85,10019983.01
787,880763,10041448,32774,358659,27349,272549,4883753,272988,899452.8,10019849.87
788,875711,9992920,32447,358814,27084,269845,4886390,270279,899053.56,10019907.82
789,883927,10084386,32773,361854,27348,272545,4927074,272983,898645.43,10019889.06
790,878628,10032134,32447,361750,27084,269843,4925864,270275,898253.0,10020027.96
791,873387,9979937,32126,361655,26809,267143,4924663,267571,897875.47,10020315.6
792,881828,10076356,32443,365208,27078,269794,4973129,270228,897492.81,10020589.77
793,876549,10024188,32122,365106,26802,267094,4971937,267524,897123.11,10020988.38
794,871402,9972963,31801,365012,26540,264443,4970755,264867,896614.79,10019932.4
795,879836,10069479,32122,368599,26802,267093,5019665,267521,896258.2,10020508.39
796,874758,10019581,31800,368598,26540,264442,5019790,264864,895917.22,10021246.66
797,869621,9968415,31483,368508,26275,261792,5018631,262210,895434.56,10020484.65
798,877991,10064536,31792,372121,26538,264393,5067957,264816,895100.36,10021318.34
799,872818,10013399,31476,372026,26269,261743,5066807,262162,894626.81,10020696.03
800,867754,9963212,31163,371935,26005,259142,5065667,259556,894168.82,10020229.12
801,876352,10061780,31476,375593,26269,261742,5115580,262160,893863.01,10021404.47
802,871281,10011603,31163,375500,26005,259141,5114448,259554,893416.3,10021090.71
803,866249,9961444,30852,375414,25742,256541,5113325,256950,892985.49,10020931.62
804,874744,10059248,31158,379093,25999,259092,5163582,259505,892549.32,10020760.13
805,870014,10013800,30841,379340,25740,256492,5167269,256901,892132.46,10020794.69
806,864792,9960432,30537,378960,25488,253941,5161993,254346,891728.9,10020946.59
807,873071,10055232,30841,382412,25740,256491,5208877,256900,891318.96,10021066.07
808,868138,10006045,30537,382319,25488,253940,5207780,254345,890924.75,10021340.41
809,863184,9956875,30231,382231,25232,251390,5206693,251791,890391.42,10020138.28
810,871669,10054989,30530,386019,25484,253891,5258353,254296,890008.11,10020563.71
811,866822,10007115,30223,386032,25227,251341,5258656,251742,889640.87,10021151.8
812,861904,9958204,29926,385893,24983,248840,5256890,249337,889135.01,10020267.37
813,870482,10057103,30223,389727,25227,251340,5309097,251740,888779.3,10021008.97
814,865610,10008897,29925,389638,24973,248839,5308032,249235,888283.89,10020268.2
815,860747,9960716,29627,389557,24722,246339,5306977,246731,887804.18,10019682.43
816,869243,10058877,29916,393405,24967,248790,5359453,249186,887474.01,10020718.63
817,864689,10015081,29620,393643,24716,246290,5362876,246682,887009.11,10020335.21
818,859588,9963327,29323,393228,24470,243839,5357318,244227,886556.31,10020057.37
819,867795,10057567,29620,396806,24716,246289,5406063,246681,886095.5,10019730.84
820,863019,10010343,29323,396719,24470,243838,5405026,244226,885649.71,10019549.52
821,858269,9963150,29025,396640,24224,241388,5404004,241772,885221.19,10019543.01
822,866716,10061172,29317,400559,24465,243789,5457447,244177,884788.88,10019544.99
823,861969,10013993,29034,400473,24220,241437,5456430,241723,884371.99,10019697.08
824,857287,9967739,28746,400390,23982,239035,5455421,239318,883818.33,10018392.65
825,865789,10066309,29034,404371,24220,241436,5509692,241722,883412.87,10018700.27
826,861155,10020798,28746,404340,23992,239034,5509411,239413,883023.6,10019174.23
827,856518,9974586,28457,404268,23751,236633,5508414,237008,882498.46,10018195.61
828,864880,10072162,28738,408238,23984,238985,5562612,239364,882119.15,10018809.38
829,860226,10025968,28465,408157,23746,236680,5561623,236959,881755.9,10019581.92
830,855653,9980666,28175,408082,23508,234327,5560699,234603,881258.18,10018917.68
831,864125,10079322,28465,412119,23746,236679,5615754,236958,880907.46,10019855.94
832,859549,10034070,28175,412036,23508,234326,5614778,234602,880421.88,10019354.84
833,854987,9988857,27897,411959,23270,231974,5613818,232247,879953.17,10019022.06
834,863398,10087131,28172,416039,23505,234277,5669456,234553,879630.19,10020283.32
835,858831,10041932,27889,415957,23264,231925,5668501,232198,879172.81,10020108.58
836,854378,9997631,27610,415884,23034,229622,5667555,229892,878732.63,10020102.0
837,862762,10095760,27889,419982,23264,231924,5723488,232197,878286.89,10020083.8
838,858352,10052241,27610,419959,23044,229621,5723313,229983,877858.1,10020231.7
839,853901,10008008,27337,419887,22815,227319,5722382,227677,877445.44,10020540.46
840,849512,9964614,27068,419812,22594,225066,5721461,225510,876900.06,10019425.43
841,857947,10063391,27337,423967,22815,227318,5778129,227675,876499.57,10019899.95
842,853555,10020008,27068,423888,22585,225065,5777211,225418,876115.61,10020541.49
843,849220,9976738,26793,423813,22371,222813,5776307,223252,875600.01,10019765.4
844,857558,10074908,27068,428025,22585,225062,5833703,225412,875227.91,10020566.78
845,853208,10031658,26793,427948,22360,222810,5832801,223156,874723.3,10019943.08
846,848863,9988484,26523,427879,22134,220561,5831909,220906,874233.7,10019460.16
847,857088,10085421,26785,432095,22356,222764,5889446,223113,873888.22,10020567.91
848,853087,10047115,26518,432385,22130,220516,5893452,220865,873417.07,10020340.02
849,848456,9999905,26254,431944,21910,218313,5887633,218658,872955.72,10020185.38
850,856417,10093063,26517,435863,22129,220514,5941127,220859,872635.44,10021582.08
851,852142,10050813,26254,435784,21910,218311,5940250,218652,872186.91,10021606.39
852,847898,10008646,25987,435720,21688,216110,5939385,216451,871754.69,10021791.29
853,843714,9967263,25732,435649,21474,213957,5938532,214294,871191.69,10020567.15
854,851887,10063663,25987,439971,21678,216109,5997484,216363,870768.71,10020883.95
855,847687,10022395,25742,439898,21465,214042,5996637,214207,870362.31,10021369.54
856,843535,9981171,25481,439830,21256,211889,5995794,212139,869826.61,10020458.76
857,851573,10076279,25739,444184,21457,213993,6055134,214160,869429.53,10021075.04
858,847443,10035919,25476,444170,21250,211840,6055110,212092,869048.57,10021859.67
859,843419,9995614,25238,444107,21040,209820,6054281,209985,868540.01,10021259.15
860,851411,10090867,25476,448476,21250,211838,6113967,212091,868168.5,10022177.45
861,847355,10050608,25228,448405,21040,209734,6113145,209984,867667.94,10021697.69
862,843305,10010421,24973,448346,20828,207631,6112338,207878,867183.96,10021382.22
863,839326,9971068,24723,448278,20625,205577,6111539,205820,866717.9,10021244.33
864,847368,10066533,24973,452716,20828,207631,6172015,207877,866244.8,10021074.48
865,843685,10032055,24723,452987,20625,205577,6176159,205819,865791.36,10021119.54
866,839411,9987848,24478,452577,20422,203523,6170381,203762,865351.89,10021284.32
867,847084,10078683,24721,456703,20624,205572,6226491,205812,864902.67,10021381.87
868,843114,10039522,24475,456639,20430,203518,6225714,203837,864470.32,10021649.39
869,839165,10000446,24225,456578,20221,201469,6224940,201787,864054.43,10022078.73
870,835304,9962194,23983,456515,20019,199465,6224177,199779,863512.57,10021142.67
871,843323,10057897,24225,461040,20213,201468,6285912,201704,863106.9,10021715.94
872,839425,10019692,23983,460975,20011,199464,6285153,199697,862717.6,10022458.85
873,835583,9981472,23747,460912,19809,197461,6284398,197693,862203.57,10021841.22
874,843626,10077748,23981,465476,19995,199415,6346662,199574,861824.79,10022726.14
875,839754,10039659,23737,465409,19794,197412,6345911,197571,861319.52,10022238.38
876,836346,10007048,23507,465717,19598,195458,6350011,195612,860835.89,10021976.01
877,832241,9964980,23265,465291,19409,193504,6344395,193656,860365.67,10021835.23
878,840086,10058624,23507,469539,19597,195453,6402504,195603,859887.26,10021648.16
879,836731,10026738,23265,469868,19409,193499,6407125,193647,859429.44,10021678.24
880,832600,9984286,23033,469420,19211,191550,6401003,191700,858984.77,10021825.34
881,840390,10077145,23261,473680,19398,193454,6459143,193609,858531.71,10021919.33
882,836664,10040114,23027,473622,19206,191505,6458431,191662,858092.51,10022138.35
883,832993,10003748,22802,473564,19016,189601,6457721,189753,857673.3,10022567.2
884,829318,9967587,22566,473508,18821,187698,6457023,187850,857134.45,10021699.67
885,837532,10066089,22797,478219,19012,189552,6521297,189710,856729.11,10022311.69
886,833859,10029939,22565,478162,18820,187649,6520603,187807,856343.19,10023132.06
887,830270,9994410,22342,478107,18630,185795,6519912,185947,855838.26,10022661.68
888,838472,10093214,22565,482857,18820,187649,6584749,187803,855465.87,10023664.62
889,835238,10062946,22342,483166,18630,185795,6589307,185944,854978.98,10023450.22
890,831328,10022410,22120,482741,18444,183941,6583329,184088,854505.98,10023352.98
891,827792,9987275,21899,482687,18263,182092,6582653,182240,854050.03,10023426.36
892,835934,10085785,22114,487482,18440,183896,6648073,184049,853591.09,10023520.65
893,832397,10050666,21893,487424,18257,182047,6647404,182202,853149.57,10023785.43
894,828912,10016206,21670,487372,18072,180243,6646744,180393,852724.67,10024217.86
895,825446,9981946,21459,487317,17902,178439,6646089,178659,852180.77,10023342.53
896,833643,10080844,21669,492178,18071,180238,6712352,180384,851769.62,10023955.16
897,830563,10052145,21458,492532,17894,178434,6717321,178579,851379.04,10024792.46
898,826780,10013167,21241,492135,17715,176635,6711909,176782,850866.93,10024278.77
899,823330,9978759,21030,492011,17537,174881,6710348,175023,850372.05,10023932.37
900,831384,10076216,21241,496846,17714,176634,6776302,176776,850008.35,10025062.41
901,828128,10044648,21030,496941,17537,174880,6777638,175017,849526.11,10024891.09
902,824805,10012124,20819,496950,17362,173127,6777823,173264,849061.35,10024896.3
903,821250,9976112,20608,496689,17186,171378,6774363,171517,848611.36,10025042.98
904,829109,10071389,20810,501406,17358,173082,6838814,173226,848155.01,10025164.39
905,825738,10038245,20603,501350,17180,171333,6838194,171479,847712.25,10025408.84
906,822470,10005755,20397,501301,17010,169629,6837581,169770,847289.03,10025862.07
907,819227,9973452,20190,501252,16845,167926,6836971,168135,846750.59,10025044.27
908,827211,10070813,20397,506241,17009,169625,6905023,169764,846341.32,10025691.95
909,824287,10043064,20190,506534,16839,167922,6909014,168061,845952.35,10026553.84
910,820757,10007227,19988,506211,16671,166223,6904733,166364,845443.23,10026076.22
911,817582,9975720,19790,506163,16503,164569,6904142,164705,844950.83,10025762.27
912,825535,10072839,19988,511197,16671,166221,6972865,166358,844587.14,10026908.62
913,822404,10042291,19790,511217,16502,164567,6973215,164699,844106.36,10026760.5
914,819252,10011001,19592,511170,16337,162915,6972632,163046,843642.78,10026781.54
915,816099,9979819,19394,511121,16175,161266,6972052,161399,843196.3,10026972.57
916,824030,10076966,19588,516211,16333,162870,7041462,163008,842744.17,10027153.46
917,820934,10046786,19387,516231,16172,161221,7041861,161361,842306.62,10027470.51
918,817885,10016277,19197,516189,16003,159617,7041292,159752,841889.59,10028000.01
919,814807,9985967,19000,516146,15848,158014,7040729,158148,841359.71,10027284.01
920,822715,10082728,19196,521271,16003,159613,7110647,159745,840956.67,10028007.86
921,820061,10058539,18999,521677,15848,158010,7116239,158142,840574.59,10028961.75
922,816984,10028004,18808,521601,15688,156411,7115386,156545,840077.27,10028630.07
923,813727,9994506,18624,521279,15529,154857,7110925,154986,839594.85,10028435.2
924,820775,10080363,18808,525707,15686,156411,7171479,156540,839229.73,10029561.44
925,817770,10050879,18624,525658,15529,154857,7170938,154981,838749.54,10029407.14
926,814880,10022515,18434,525692,15374,153303,7171410,153427,838286.79,10029424.31
927,811853,9992321,18250,525570,15218,151754,7169865,151880,837840.14,10029601.66
928,819466,10086200,18432,530720,15369,153258,7240160,153389,837386.0,10029742.04
929,816462,10057061,18246,530668,15211,151709,7239634,151842,836948.36,10030052.97
930,813607,10028566,18060,530634,15060,150205,7239112,150333,836527.9,10030531.97
931,810765,10000219,17881,530593,14911,148701,7238596,148828,835994.3,10029740.94
932,807892,9971987,17700,530549,14761,147202,7238084,147331,835477.73,10029120.11
933,815567,10067011,17876,535829,14904,148656,7310137,148790,835083.53,10029901.65
934,812674,10038826,17697,535784,14754,147157,7309628,147293,834576.29,10029418.6
935,809891,10011293,17519,535744,14611,145703,7309123,145834,834086.89,10029112.21
936,807143,9983831,17347,535705,14465,144249,7308624,144376,833614.54,10028974.21
937,814607,10077027,17519,541028,14590,145698,7381253,145593,833132.99,10028786.88
938,812085,10053501,17346,541278,14440,144244,7384672,144136,832670.32,10028799.48
939,809057,10022341,17170,540941,14297,142795,7380235,142692,832221.88,10028942.81
940,806310,9995261,17000,540903,14155,141346,7379753,141249,831789.86,10029249.28
941,813761,10088332,17165,546281,14252,142750,7453134,142208,831348.0,10029498.69
942,811350,10066575,16994,546633,14105,141302,7457938,140773,830925.95,10029964.36
943,808305,10034772,16825,546198,13960,139898,7452122,139368,830516.8,10030544.7
944,805636,10008527,16657,546158,13822,138495,7451652,137973,829997.58,10029880.89
945,802992,9982348,16488,546119,13687,137096,7451190,136585,829495.42,10029387.79
946,810352,10074955,16651,551553,13745,138450,7525338,137123,829110.31,10030252.5
947,808073,10054833,16480,551932,13597,137051,7530905,135740,828620.16,10029946.62
948,805101,10023277,16318,551468,13467,135697,7524359,134394,828140.3,10029708.24
