,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
601,977779,10059969,123,46144,57103,1036,574355,574450,977968.69,10061677.44
602,977725,10059603,118,46144,57091,1031,574355,574334,977962.1,10061619.83
603,977748,10059734,123,46135,57103,1036,574240,574449,977955.39,10061561.29
604,977738,10059689,118,46144,57103,1031,574354,574449,977948.91,10061504.65
605,977737,10059589,123,46144,57103,1036,574354,574449,977942.04,10061444.94
606,977727,10059558,118,46144,57103,1031,574354,574449,977935.56,10061388.33
607,977731,10059554,123,46144,57103,1036,574354,574449,977929.04,10061331.68
608,977724,10059522,118,46135,57091,1031,574239,574334,977922.81,10061276.85
609,977730,10059531,123,46144,57091,1036,574353,574333,977916.47,10061221.18
610,977718,10059498,118,46144,57102,1031,574353,574447,977910.52,10061168.47
611,977732,10059500,123,46135,57090,1036,574238,574332,977904.35,10061113.72
612,977718,10059464,118,46144,57090,1031,574352,574331,977898.5,10061062.98
613,977719,10059457,122,46144,57101,1034,574352,574445,977892.34,10061010.12
614,977717,10059433,118,46135,57101,1029,574237,574445,977886.47,10060959.13
615,977719,10059427,122,46144,57101,1032,574351,574445,977880.52,10060907.29
616,977714,10059406,118,46144,57101,1027,574351,574445,977874.97,10060858.39
617,977716,10059404,122,46144,57101,1030,574351,574445,977869.21,10060807.45
618,977712,10059384,118,46144,57101,1025,574351,574445,977863.78,10060759.57
619,977730,10059587,121,46144,57089,1026,574351,574330,977858.23,10060711.67
620,977702,10059362,118,46144,57101,1021,574351,574444,977852.78,10060664.7
621,977711,10059456,120,46153,57101,1022,574466,574444,977847.32,10060618.37
622,977710,10059352,118,46125,57079,1019,574120,574214,977842.41,10060575.35
623,977712,10059434,120,46144,57101,1020,574348,574442,977837.41,10060532.82
624,977703,10059328,118,46144,57112,1017,574348,574557,977832.7,10060491.38
625,977718,10059424,120,46144,57101,1018,574348,574441,977828.2,10060451.58
626,977701,10059305,118,46144,57090,1015,574348,574326,977823.76,10060412.58
627,977741,10059619,119,46144,57101,1016,574348,574440,977819.78,10060377.45
628,977703,10059285,118,46144,57101,1015,574348,574440,977815.45,10060339.26
629,977725,10059489,119,46144,57101,1016,574348,574440,977811.33,10060303.8
630,977696,10059256,118,46144,57101,1015,574348,574440,977806.98,10060265.43
631,977728,10059466,119,46135,57101,1016,574233,574440,977802.95,10060229.82
632,977698,10059234,118,46144,57101,1015,574347,574440,977798.75,10060192.47
633,977721,10059428,119,46144,57101,1016,574347,574440,977794.73,10060157.34
634,977693,10059185,118,46134,57089,1015,574232,574325,977790.82,10060122.15
635,977714,10059384,119,46144,57101,1016,574346,574439,977787.14,10060090.3
636,977710,10059364,118,46144,57101,1015,574346,574439,977783.74,10060059.55
637,977709,10059337,118,46144,57077,1014,574346,574209,977780.26,10060029.78
638,977680,10059103,118,46144,57078,1013,574346,574207,977776.71,10059998.2
639,977705,10059299,118,46144,57101,1012,574346,574435,977773.43,10059969.78
640,977665,10058956,118,46144,57101,1011,574346,574435,977770.08,10059939.43
641,977695,10059244,118,46144,57101,1010,574346,574435,977766.82,10059911.42
642,977659,10058862,111,46144,57101,958,574346,574435,977763.99,10059884.73
643,977703,10059278,112,46144,57089,958,574346,574320,977761.35,10059861.67
644,977659,10058824,111,46135,57101,956,574231,574434,977758.85,10059837.19
645,977702,10059245,111,46144,57101,954,574345,574434,977756.24,10059814.08
646,977641,10058673,111,46144,57101,952,574345,574434,977754.25,10059793.89
647,977682,10059093,111,46144,57089,950,574345,574319,977752.3,10059776.06
648,977664,10058851,111,46144,57100,948,574345,574433,977750.61,10059758.43
649,977681,10059059,111,46144,57111,946,574345,574548,977748.85,10059742.31
650,977653,10058770,104,46144,57100,895,574345,574432,977747.08,10059724.27
651,977668,10058977,105,46144,57100,896,574345,574432,977745.2,10059706.95
652,977669,10058955,104,46144,57100,895,574345,574432,977743.7,10059691.43
653,977652,10058826,104,46144,57088,894,574345,574317,977741.69,10059673.14
654,977686,10059033,104,46135,57112,893,574230,574546,977740.48,10059659.88
655,977666,10058933,104,46144,57100,892,574344,574430,977738.75,10059644.18
656,977671,10058909,104,46144,57100,891,574344,574430,977737.42,10059629.9
657,977652,10058800,104,46144,57100,890,574344,574430,977735.63,10059613.18
658,977663,10058833,98,46144,57100,840,574344,574430,977734.23,10059598.46
659,977643,10058720,98,46136,57100,840,574229,574430,977732.29,10059581.02
660,977653,10058805,98,46144,57100,840,574343,574430,977730.8,10059566.1
661,977639,10058703,98,46144,57100,840,574343,574430,977728.94,10059548.92
662,977665,10058910,97,46144,57100,838,574343,574430,977727.61,10059535.46
663,977672,10059003,98,46144,57100,838,574343,574430,977726.34,10059524.0
664,977667,10058992,97,46153,57100,836,574458,574430,977725.16,10059512.71
665,977689,10059201,98,46144,57100,836,574342,574430,977723.84,10059501.25
666,977658,10058855,97,46135,57100,834,574227,574430,977722.64,10059488.88
667,977653,10058844,98,46144,57111,834,574341,574545,977720.96,10059473.96
668,977644,10058703,97,46144,57100,832,574341,574429,977719.35,10059457.89
669,977651,10058814,98,46144,57089,832,574341,574314,977717.48,10059440.65
670,977624,10058550,96,46144,57100,830,574341,574428,977715.69,10059423.28
671,977642,10058781,98,46144,57100,832,574341,574428,977713.84,10059407.13
672,977646,10058763,96,46144,57089,830,574341,574313,977712.35,10059392.64
673,977642,10058756,98,46144,57089,832,574341,574312,977710.58,10059376.95
674,977637,10058619,96,46134,57100,830,574226,574426,977709.14,10059362.27
675,977638,10058712,98,46143,57100,832,574340,574426,977707.47,10059346.89
676,977646,10058706,96,46143,57100,830,574340,574426,977706.18,10059332.96
677,977635,10058702,98,46143,57100,832,574340,574426,977704.54,10059317.8
678,977633,10058577,96,46133,57100,830,574225,574426,977703.13,10059303.28
679,977634,10058671,96,46133,57100,828,574224,574426,977701.61,10059289.62
680,977630,10058543,96,46133,57100,826,574223,574426,977700.43,10059277.26
681,977630,10058643,96,46142,57088,824,574337,574311,977699.03,10059264.6
682,977628,10058536,96,46142,57089,822,574337,574310,977697.87,10059252.3
683,977644,10058753,96,46133,57100,820,574222,574424,977696.62,10059240.86
684,977625,10058538,84,46141,57089,720,574336,574309,977695.49,10059228.71
685,977627,10058641,84,46151,57100,720,574451,574423,977694.11,10059216.32
686,977632,10058626,84,46141,57100,720,574335,574423,977693.08,10059205.21
687,977624,10058629,84,46141,57100,720,574335,574423,977691.64,10059192.83
688,977631,10058634,83,46141,57100,718,574335,574423,977690.47,10059180.86
689,977641,10058729,84,46141,57100,718,574335,574423,977689.24,10059169.7
690,977620,10058501,83,46132,57100,716,574220,574423,977688.02,10059157.69
691,977620,10058592,84,46141,57100,716,574334,574423,977686.58,10059145.24
692,977609,10058361,83,46132,57100,714,574219,574423,977685.31,10059131.97
693,977622,10058577,84,46141,57100,714,574333,574423,977683.88,10059119.52
694,977602,10058349,83,46141,57100,712,574333,574423,977682.47,10059105.19
695,977609,10058444,83,46141,57100,710,574333,574423,977680.88,10059090.44
696,977620,10058433,82,46123,57100,708,574103,574423,977679.53,10059075.91
697,977608,10058423,83,46141,57077,708,574331,574193,977678.02,10059061.17
698,977626,10058503,82,46141,57100,706,574331,574421,977676.91,10059048.73
699,977595,10058281,83,46132,57100,706,574216,574421,977675.39,10059033.89
700,977605,10058331,76,46141,57077,655,574330,574191,977674.04,10059019.94
701,977604,10058432,77,46141,57100,656,574330,574419,977672.29,10059004.57
702,977599,10058236,76,46141,57100,655,574330,574419,977671.03,10058990.9
703,977587,10058195,77,46141,57100,656,574330,574419,977669.42,10058975.51
704,977592,10058179,76,46141,57088,655,574330,574302,977667.96,10058960.41
705,977583,10058180,77,46141,57088,656,574330,574301,977666.42,10058946.32
706,977589,10058164,76,46141,57100,655,574330,574415,977665.04,10058932.38
707,977606,10058377,77,46141,57111,656,574330,574530,977663.79,10058920.61
708,977585,10058147,76,46141,57088,655,574330,574299,977662.4,10058906.86
709,977584,10058142,77,46141,57099,656,574330,574413,977660.94,10058892.97
710,977580,10058026,76,46141,57087,655,574330,574298,977659.56,10058878.25
711,977583,10058128,77,46131,57099,656,574215,574412,977658.07,10058864.53
712,977563,10057885,76,46141,57099,655,574329,574412,977656.52,10058848.74
713,977565,10057995,77,46141,57110,656,574329,574527,977654.98,10058834.12
714,977567,10057875,76,46124,57099,655,574099,574411,977653.48,10058818.54
715,977561,10057980,77,46151,57088,656,574442,574296,977651.9,10058804.07
716,977560,10057871,76,46132,57099,655,574211,574410,977650.36,10058788.72
717,977563,10057971,77,46141,57087,656,574325,574295,977648.83,10058774.39
718,977547,10057737,76,46141,57099,655,574323,574409,977647.18,10058757.92
719,977568,10057948,77,46132,57099,656,574208,574409,977645.56,10058741.53
720,977562,10057928,76,46141,57099,655,574322,574409,977644.16,10058727.19
721,977571,10058036,77,46141,57111,656,574322,574524,977642.76,10058712.99
722,977552,10057803,76,46141,57099,655,574322,574408,977641.18,10058697.5
723,977568,10058013,77,46142,57087,656,574322,574293,977639.74,10058683.29
724,977544,10057754,76,46141,57088,655,574320,574292,977638.15,10058667.55
725,977566,10057959,76,46141,57099,654,574320,574406,977636.63,10058652.9
726,977539,10057680,76,46141,57099,653,574320,574406,977635.01,10058636.65
727,977553,10057828,76,46131,57099,652,574205,574406,977633.13,10058618.74
728,977514,10057438,76,46133,57076,651,574204,574176,977631.24,10058600.27
729,977558,10057916,76,46141,57099,650,574318,574404,977629.57,10058584.54
730,977519,10057482,70,46141,57099,600,574318,574404,977627.8,10058566.8
731,977547,10057836,69,46141,57099,598,574318,574404,977625.99,10058550.5
732,977542,10057662,70,46132,57099,598,574203,574404,977624.43,10058534.78
733,977531,10057704,68,46150,57099,594,574432,574404,977622.53,10058517.54
734,977535,10057650,70,46132,57099,594,574201,574404,977620.95,10058502.19
735,977535,10057680,68,46141,57099,590,574315,574404,977619.16,10058485.15
736,977517,10057481,64,46141,57099,541,574315,574404,977617.23,10058466.32
737,977533,10057717,62,46132,57099,538,574200,574404,977615.47,10058450.12
738,977509,10057411,58,46131,57099,490,574199,574404,977613.76,10058433.2
739,977533,10057767,56,46141,57099,488,574313,574404,977612.04,10058417.88
740,977514,10057504,58,46141,57099,490,574313,574404,977610.53,10058403.36
741,977545,10057865,56,46140,57099,488,574313,574404,977609.03,10058389.57
742,977542,10057723,58,46122,57099,490,574081,574404,977607.86,10058378.18
743,977550,10057851,56,46141,57110,488,574309,574519,977606.33,10058363.91
744,977529,10057592,58,46141,57098,490,574309,574403,977605.03,10058351.59
745,977544,10057831,56,46141,57098,488,574309,574403,977603.45,10058337.45
746,977523,10057572,58,46141,57098,490,574309,574403,977602.27,10058326.44
747,977550,10057920,56,46141,57098,488,574309,574403,977600.95,10058314.71
748,977543,10057751,57,46141,57098,488,574309,574403,977599.74,10058303.71
749,977536,10057785,56,46141,57086,486,574309,574287,977598.29,10058290.97
750,977542,10057748,57,46132,57087,486,574194,574287,977597.18,10058280.75
751,977560,10057990,56,46141,57098,484,574308,574401,977596.1,10058270.88
752,977541,10057734,57,46141,57098,484,574308,574401,977594.82,10058258.67
753,977547,10057865,56,46141,57098,482,574308,574401,977593.77,10058249.06
754,977540,10057715,57,46141,57098,482,574308,574401,977592.31,10058235.88
755,977540,10057800,56,46141,57098,480,574308,574401,977591.05,10058224.55
756,977516,10057525,56,46141,57110,480,574308,574516,977589.5,10058210.71
757,977518,10057611,56,46141,57087,480,574308,574285,977588.16,10058198.82
758,977496,10057346,56,46121,57098,480,574078,574399,977586.49,10058183.95
759,977484,10057206,56,46112,57098,480,573963,574399,977584.9,10058168.81
760,977478,10057163,56,46121,57098,480,574074,574399,977583.15,10058152.39
761,977479,10057256,56,46130,57098,480,574188,574399,977581.55,10058137.92
762,977499,10057363,55,46130,57110,478,574188,574514,977579.89,10058122.45
763,977490,10057350,56,46130,57098,478,574188,574398,977578.07,10058105.92
764,977468,10057091,55,46130,57098,476,574188,574398,977576.08,10058086.91
765,977490,10057332,56,46130,57098,476,574188,574398,977574.09,10058068.22
766,977477,10057179,55,46120,57098,474,574073,574398,977572.28,10058051.46
767,977491,10057318,56,46130,57110,474,574187,574513,977570.66,10058036.2
768,977480,10057161,55,46121,57086,472,574073,574282,977569.02,10058020.78
769,977489,10057296,56,46139,57098,472,574301,574396,977567.4,10058005.6
770,977460,10057014,54,46130,57110,470,574185,574511,977565.76,10057990.24
771,977453,10057005,56,46139,57098,472,574300,574395,977563.87,10057972.48
772,977421,10056635,54,46130,57098,470,574184,574395,977561.62,10057951.2
773,977431,10056732,56,46120,57098,472,574069,574395,977559.51,10057930.96
774,977427,10056677,54,46120,57099,470,574068,574395,977557.41,10057911.54
775,977412,10056592,56,46129,57098,472,574182,574393,977555.15,10057890.34
776,977421,10056653,54,46129,57098,470,574182,574393,977552.9,10057869.81
777,977410,10056580,56,46129,57087,472,574182,574279,977550.65,10057848.59
778,977438,10056782,54,46129,57098,470,574182,574392,977548.7,10057830.64
779,977409,10056536,56,46119,57087,472,574067,574277,977546.45,10057809.29
780,977431,10056737,54,46129,57110,470,574181,574506,977544.46,10057791.23
781,977403,10056494,56,46129,57086,472,574181,574274,977542.19,10057769.74
782,977428,10056702,54,46129,57098,470,574181,574389,977540.19,10057751.4
783,977432,10056769,56,46119,57098,472,574066,574389,977538.07,10057731.56
784,977428,10056726,54,46128,57098,470,574180,574389,977536.1,10057713.44
785,977410,10056590,56,46128,57098,472,574180,574389,977533.93,10057692.93
786,977418,10056661,54,46128,57098,470,574180,574389,977531.79,10057673.28
787,977433,10056788,56,46128,57086,472,574180,574274,977529.88,10057654.87
788,977403,10056528,54,46128,57098,470,574180,574388,977527.6,10057633.81
789,977421,10056665,56,46128,57086,472,574180,574273,977525.4,10057613.17
790,977387,10056393,54,46128,57097,470,574180,574387,977523.07,10057592.09
791,977406,10056537,56,46118,57097,472,574065,574387,977520.93,10057571.54
792,977393,10056383,54,46119,57097,470,574064,574387,977518.77,10057551.76
793,977392,10056403,56,46128,57097,472,574178,574387,977516.47,10057530.02
794,977389,10056367,54,46128,57097,470,574178,574387,977514.34,10057510.2
795,977393,10056391,56,46128,57097,472,574178,574387,977512.18,10057489.67
796,977385,10056337,54,46128,57097,470,574178,574387,977509.83,10057468.71
797,977390,10056375,56,46128,57097,472,574178,574387,977507.65,10057448.23
798,977386,10056337,54,46119,57097,470,574063,574387,977505.25,10057426.57
799,977399,10056476,55,46128,57097,470,574177,574387,977503.29,10057408.52
800,977381,10056318,54,46128,57097,468,574177,574387,977501.05,10057388.39
801,977419,10056678,55,46118,57097,468,574062,574387,977499.2,10057370.85
802,977391,10056423,54,46128,57097,466,574176,574387,977497.12,10057352.72
803,977404,10056550,55,46128,57097,466,574176,574387,977495.29,10057336.27
804,977382,10056342,48,46128,57097,415,574176,574387,977493.19,10057317.9
805,977388,10056358,49,46128,57097,416,574176,574387,977491.24,10057299.68
806,977374,10056200,48,46119,57097,415,574061,574387,977489.09,10057280.04
807,977385,10056336,49,46137,57074,416,574289,574157,977486.88,10057259.63
808,977367,10056184,48,46120,57097,415,574059,574385,977484.7,10057240.0
809,977371,10056171,49,46128,57097,416,574173,574385,977482.57,10057220.29
810,977350,10056046,48,46119,57097,415,574058,574385,977480.27,10057200.49
811,977377,10056216,49,46128,57097,416,574172,574385,977478.21,10057181.37
812,977356,10056139,48,46128,57097,415,574172,574385,977476.14,10057163.91
813,977383,10056319,49,46128,57097,416,574172,574385,977474.32,10057147.15
814,977357,10056123,48,46128,57108,415,574172,574500,977472.22,10057129.63
815,977400,10056420,49,46119,57097,416,574057,574384,977470.61,10057114.03
816,977368,10056221,48,46128,57097,415,574171,574384,977468.69,10057097.53
817,977397,10056399,49,46119,57097,416,574056,574384,977467.03,10057081.81
818,977367,10056217,48,46128,57097,415,574170,574384,977465.23,10057066.61
819,977392,10056381,48,46128,57085,414,574170,574269,977463.47,10057050.94
820,977352,10056075,48,46128,57086,413,574170,574268,977461.37,10057032.41
821,977390,10056353,48,46128,57097,412,574170,574382,977459.56,10057015.58
822,977379,10056263,48,46128,57109,411,574170,574497,977457.83,10057000.18
823,977389,10056319,48,46128,57097,410,574170,574381,977456.04,10056983.24
824,977357,10056073,42,46137,57097,360,574285,574381,977454.17,10056966.43
825,977380,10056233,42,46128,57097,360,574169,574381,977452.31,10056949.17
826,977358,10056049,42,46128,57097,360,574169,574381,977450.5,10056932.86
827,977371,10056208,42,46128,57085,360,574169,574266,977448.68,10056916.66
828,977347,10056008,42,46138,57096,360,574284,574380,977447.01,10056902.36
829,977375,10056187,42,46128,57108,360,574168,574495,977445.18,10056885.07
830,977344,10055999,42,46128,57096,360,574168,574379,977443.43,10056870.24
831,977375,10056169,42,46110,57096,360,573938,574379,977441.71,10056853.57
832,977348,10055996,42,46128,57096,360,574166,574379,977439.77,10056836.91
833,977370,10056157,42,46119,57096,360,574051,574379,977438.16,10056821.44
834,977377,10056290,42,46138,57084,360,574280,574264,977436.58,10056807.84
835,977366,10056139,42,46118,57096,360,574049,574378,977434.89,10056792.43
836,977355,10056060,42,46128,57085,360,574163,574263,977433.27,10056778.22
837,977364,10056130,42,46128,57096,360,574163,574377,977431.58,10056762.35
838,977353,10056058,42,46128,57096,360,574163,574377,977430.02,10056748.82
839,977360,10056115,42,46128,57096,360,574163,574377,977428.29,10056732.3
840,977337,10055927,42,46128,57096,360,574163,574377,977426.52,10056716.53
841,977360,10056118,42,46128,57096,360,574163,574377,977424.67,10056699.06
842,977338,10055918,42,46128,57085,360,574163,574262,977422.63,10056681.01
843,977349,10055986,42,46128,57085,360,574163,574261,977420.62,10056662.36
844,977336,10055902,42,46128,57096,360,574163,574375,977418.69,10056645.46
845,977347,10055968,42,46137,57085,360,574278,574260,977416.72,10056626.83
846,977337,10055884,42,46128,57096,360,574162,574374,977414.86,10056609.95
847,977350,10055955,42,46128,57096,360,574162,574374,977412.86,10056590.3
848,977332,10055857,42,46128,57084,360,574162,574259,977410.75,10056571.36
849,977344,10055921,42,46128,57096,360,574162,574373,977408.83,10056552.72
850,977354,10056046,42,46128,57085,360,574162,574258,977406.95,10056535.7
851,977341,10055892,42,46128,57107,360,574162,574487,977404.76,10056514.72
852,977338,10055911,42,46128,57096,360,574162,574371,977402.73,10056496.49
853,977336,10055861,42,46119,57096,360,574047,574371,977400.62,10056476.45
854,977334,10055880,42,46128,57096,360,574161,574371,977398.56,10056458.1
855,977335,10055839,42,46119,57096,360,574046,574371,977396.51,10056438.49
856,977329,10055866,42,46128,57096,360,574160,574371,977394.64,10056421.9
857,977358,10056034,41,46119,57096,358,574045,574371,977393.04,10056406.13
858,977317,10055735,42,46128,57096,358,574159,574371,977391.25,10056390.02
859,977343,10055910,41,46128,57084,356,574159,574256,977389.84,10056377.06
860,977329,10055831,42,46128,57096,356,574159,574370,977388.35,10056363.74
861,977370,10056120,41,46128,57096,354,574159,574370,977387.26,10056352.38
862,977336,10055880,36,46128,57096,305,574159,574370,977385.63,10056337.55
863,977357,10056058,35,46128,57096,304,574159,574370,977384.3,10056324.63
864,977330,10055874,36,46128,57096,305,574159,574370,977382.92,10056312.46
865,977369,10056161,35,46128,57096,304,574159,574370,977381.71,10056300.75
866,977368,10056197,36,46128,57096,305,574159,574370,977380.62,10056290.93
867,977368,10056147,35,46118,57096,304,574044,574370,977379.39,10056279.22
868,977352,10056066,36,46128,57085,305,574158,574255,977378.11,10056268.27
869,977368,10056139,35,46128,57108,304,574158,574484,977376.9,10056256.7
870,977365,10056168,36,46119,57096,305,574043,574368,977375.95,10056248.24
871,977376,10056238,35,46128,57096,304,574157,574368,977375.18,10056240.57
872,977363,10056160,36,46128,57085,305,574157,574253,977374.6,10056235.82
873,977375,10056212,35,46128,57096,304,574157,574367,977374.04,10056230.62
874,977358,10056101,36,46128,57096,305,574157,574367,977373.35,10056224.86
875,977372,10056152,35,46128,57096,304,574157,574367,977372.95,10056220.46
876,977355,10056047,36,46128,57096,305,574157,574367,977372.29,10056214.4
877,977363,10056097,35,46128,57096,304,574157,574367,977371.82,10056209.57
878,977344,10056010,36,46128,57096,305,574157,574367,977370.88,10056201.85
879,977361,10056082,35,46128,57096,304,574157,574367,977370.4,10056197.31
880,977349,10055990,36,46128,57096,305,574157,574367,977369.58,10056189.84
881,977363,10056068,35,46120,57084,304,574042,574252,977369.18,10056185.58
882,977344,10055986,36,46128,57084,305,574156,574251,977368.34,10056178.42
883,977359,10056051,34,46128,57095,302,574156,574365,977367.61,10056171.24
884,977334,10055860,36,46128,57095,303,574156,574365,977366.67,10056162.58
885,977357,10056035,34,46119,57095,300,574041,574365,977366.14,10056157.03
886,977329,10055842,36,46128,57095,301,574155,574365,977365.25,10056148.84
887,977355,10056013,34,46128,57095,298,574155,574365,977364.47,10056141.09
888,977325,10055775,30,46128,57095,250,574155,574365,977363.69,10056133.56
889,977350,10055957,28,46128,57095,248,574155,574365,977362.98,10056126.48
890,977322,10055764,30,46128,57083,250,574155,574250,977362.33,10056120.19
891,977344,10055946,28,46119,57094,248,574040,574364,977361.71,10056114.28
892,977355,10056071,30,46118,57094,250,574039,574364,977361.33,10056111.16
893,977356,10056029,28,46118,57094,248,574038,574364,977360.97,10056107.42
894,977328,10055826,30,46127,57094,250,574152,574364,977360.36,10056102.01
895,977328,10055802,28,46127,57106,248,574152,574479,977359.71,10056096.12
896,977329,10055814,29,46127,57094,248,574152,574363,977359.15,10056090.89
897,977321,10055675,28,46127,57094,246,574152,574363,977358.46,10056083.89
898,977325,10055793,29,46127,57082,246,574152,574248,977357.85,10056078.45
899,977318,10055656,28,46127,57094,244,574152,574362,977357.04,10056070.25
900,977328,10055781,29,46127,57094,244,574152,574362,977356.51,10056064.88
901,977316,10055635,28,46127,57094,242,574152,574362,977355.48,10056054.45
902,977328,10055741,29,46118,57094,242,574037,574362,977354.85,10056047.63
903,977304,10055485,28,46127,57106,240,574151,574477,977353.85,10056036.98
904,977311,10055596,28,46118,57094,240,574036,574361,977353.14,10056029.52
905,977302,10055450,28,46117,57094,240,574035,574361,977352.28,10056020.44
906,977303,10055555,28,46126,57094,240,574149,574361,977351.57,10056013.99
907,977316,10055629,28,46126,57094,240,574149,574361,977350.88,10056006.92
908,977299,10055528,28,46126,57093,240,574149,574359,977350.2,10056000.36
909,977323,10055705,28,46126,57093,240,574149,574359,977349.72,10055995.7
910,977296,10055507,28,46126,57093,240,574149,574359,977349.18,10055990.31
911,977310,10055584,28,46127,57093,240,574149,574359,977348.51,10055983.99
912,977294,10055489,28,46126,57082,240,574147,574244,977347.89,10055977.49
913,977318,10055677,28,46126,57093,240,574147,574358,977347.24,10055971.07
914,977319,10055700,28,46126,57104,240,574147,574473,977346.86,10055966.84
915,977332,10055774,28,46135,57093,240,574262,574357,977346.18,10055960.38
916,977313,10055684,28,46126,57093,240,574146,574357,977345.63,10055955.01
917,977332,10055763,28,46126,57070,240,574146,574127,977344.98,10055948.65
918,977317,10055675,28,46126,57081,240,574146,574240,977344.48,10055943.23
919,977326,10055751,27,46126,57092,238,574146,574354,977343.82,10055936.93
920,977311,10055654,28,46126,57092,238,574146,574354,977343.41,10055932.72
921,977317,10055621,27,46126,57081,236,574146,574239,977342.68,10055925.4
922,977303,10055622,28,46126,57080,236,574146,574238,977341.92,10055918.99
923,977313,10055597,27,46126,57092,234,574146,574352,977341.16,10055911.77
924,977303,10055559,22,46126,57092,185,574146,574352,977340.62,10055906.63
925,977307,10055529,21,46126,57081,184,574146,574237,977339.89,10055899.59
926,977302,10055541,22,46117,57092,185,574031,574351,977339.33,10055894.51
927,977301,10055509,21,46126,57081,184,574145,574236,977338.63,10055887.52
928,977302,10055520,22,46108,57092,185,573915,574350,977338.18,10055882.64
929,977303,10055498,21,46125,57081,184,574143,574235,977337.46,10055875.75
930,977299,10055511,22,46125,57092,185,574143,574349,977337.01,10055870.87
931,977304,10055492,21,46125,57092,184,574143,574349,977336.3,10055864.1
932,977297,10055495,22,46125,57103,185,574143,574464,977335.79,10055859.09
933,977303,10055477,21,46125,57081,184,574143,574233,977335.12,10055852.29
934,977295,10055486,22,46116,57092,185,574028,574347,977334.3,10055844.25
935,977322,10055679,21,46125,57081,184,574142,574232,977333.86,10055839.65
936,977293,10055474,22,46125,57080,185,574142,574231,977333.24,10055833.79
937,977313,10055561,21,46125,57092,184,574142,574345,977332.73,10055828.1
938,977296,10055465,22,46125,57092,185,574142,574345,977332.16,10055822.17
939,977310,10055545,21,46125,57092,184,574142,574345,977331.66,10055816.47
940,977291,10055450,22,46125,57092,185,574142,574345,977331.2,10055811.7
941,977307,10055531,21,46125,57092,184,574142,574345,977330.67,10055805.83
942,977291,10055434,22,46125,57092,185,574142,574345,977330.2,10055800.99
943,977309,10055522,21,46125,57092,184,574142,574345,977329.8,10055796.35
944,977288,10055418,22,46125,57081,185,574142,574230,977329.32,10055791.51
945,977311,10055509,21,46125,57092,184,574142,574344,977328.96,10055786.92
946,977288,10055397,22,46135,57092,185,574257,574344,977328.47,10055782.05
947,977293,10055378,21,46115,57092,184,574026,574344,977327.9,10055776.28
948,977273,10055268,22,46125,57092,185,574140,574344,977327.31,10055770.39
949,977282,10055247,21,46125,57092,184,574140,574344,977326.69,10055763.65
950,977265,10055243,22,46134,57081,185,574255,574229,977325.8,10055755.62
951,977275,10055224,21,46125,57092,184,574139,574343,977325.14,10055748.94
952,977265,10055214,22,46125,57080,185,574139,574228,977324.41,10055741.97
953,977276,10055204,21,46115,57092,184,574024,574342,977323.81,10055735.4
954,977263,10055191,22,46125,57080,185,574138,574227,977323.1,10055728.51
955,977280,10055186,21,46106,57080,184,573909,574226,977322.55,10055721.98
956,977262,10055171,22,46125,57104,185,574135,574455,977321.88,10055715.03
957,977277,10055163,21,46125,57092,184,574135,574339,977321.07,10055706.32
958,977261,10055150,22,46125,57092,185,574135,574339,977320.51,10055700.47
959,977294,10055351,21,46116,57092,184,574020,574339,977320.02,10055694.88
960,977255,10055126,22,46125,57092,185,574134,574339,977319.28,10055687.83
961,977282,10055234,21,46125,57092,184,574134,574339,977318.4,10055678.97
962,977257,10055106,22,46125,57092,185,574134,574339,977317.61,10055671.23
963,977268,10055096,21,46125,57092,184,574134,574339,977316.72,10055661.61
964,977252,10055083,22,46115,57092,185,574019,574339,977315.94,10055653.7
965,977262,10055070,21,46125,57092,184,574133,574339,977314.87,10055642.79
966,977252,10055068,22,46125,57081,185,574133,574224,977313.71,10055631.5
967,977266,10055064,21,46125,57092,184,574133,574338,977312.69,10055620.67
968,977250,10055056,22,46125,57092,185,574133,574338,977311.67,10055610.57
969,977253,10055027,21,46125,57092,184,574133,574338,977310.52,10055599.45
970,977245,10055030,22,46125,57081,185,574133,574223,977309.32,10055588.07
971,977279,10055218,21,46116,57092,184,574018,574337,977308.35,10055577.87
972,977243,10055005,22,46125,57081,185,574132,574222,977307.15,10055566.32
973,977278,10055202,21,46125,57092,184,574132,574336,977306.18,10055556.22
974,977240,10054981,22,46125,57092,185,574132,574336,977305.0,10055545.02
975,977274,10055174,21,46134,57092,184,574247,574336,977304.02,10055535.24
976,977243,10054958,22,46116,57092,185,574016,574336,977302.9,10055524.35
977,977276,10055156,21,46125,57092,184,574130,574336,977302.03,10055514.94
978,977235,10054932,22,46125,57092,185,574130,574336,977300.94,10055504.16
979,977257,10055004,21,46125,57092,184,574130,574336,977299.9,10055493.38
980,977219,10054780,22,46125,57081,185,574130,574221,977298.6,10055481.28
981,977252,10054976,21,46125,57092,184,574130,574335,977297.49,10055470.36
982,977219,10054753,22,46125,57081,185,574130,574220,977296.24,10055458.03
983,977249,10054953,21,46133,57092,184,574245,574334,977295.14,10055447.05
984,977217,10054737,22,46125,57092,185,574129,574334,977293.97,10055435.82
