,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
1354,810154,10017410,0,8047279,0,155.40102220178844,206.6368019197633,812253.96,10027209.04,135.7145624287592,189.2214952665989
1355,808916,10002401,0,8038169,0,170.95856493461355,206.6368019197633,812195.83,10026874.76,136.52603874246563,190.42143237010728
1356,807690,9987497,0,8029154,0,189.65127333313688,206.6368019197633,812139.18,10026555.25,137.59732000629333,191.62136947361566
1357,813547,10060368,0,8091594,0,208.39591543014643,264.62984172117507,812154.66,10027126.59,138.91439533350723,193.4012369751382
1358,813127,10055429,0,8087648,0,163.75893064960883,264.62984172117507,812179.51,10027809.53,139.83160327743173,195.18110447666072
1359,811384,10033977,0,8074252,0,136.23472254144218,264.62984172117507,812129.68,10027564.29,140.36849030502398,196.96097197818327
1360,810018,10017484,0,8065737,0,116.74438278625955,264.62984172117507,812076.58,10027278.71,140.46910268524707,198.74083947970578
1361,808664,10001157,0,8057306,0,101.80980446427289,264.62984172117507,812023.11,10026986.75,140.28163818918384,200.52070698122833
1362,807327,9984993,0,8048961,0,90.35601853044336,264.62984172117507,811969.28,10026687.98,139.82712192381322,201.35138721785776
1363,813123,10057245,0,8112927,0,102.11200155937367,264.62984172117507,811984.28,10027239.07,139.63003142797447,202.18206745448722
1364,812193,10045904,0,8104747,0,115.65818970709262,156.29675415024948,812004.76,10027854.68,139.5906627808573,201.92941681540742
1365,811278,10035000,0,8099222,0,125.41856214526759,156.29675415024948,811958.38,10027640.53,139.50774668341037,201.73182911387602
1366,809586,10014424,0,8088606,0,138.33647383871698,156.29675415024948,811901.96,10027300.67,139.47374558893895,201.5342414123446
1367,808499,10001311,0,8080668,0,149.71187234942963,156.29675415024948,811850.71,10027023.85,139.52026807521852,201.33665371081318
1368,807233,9986008,0,8072809,0,167.29447430026534,156.29675415024948,811800.94,10026764.66,139.60820868073813,201.13906600928178
1369,813163,10059984,0,8137981,0,184.39507155535665,156.29675415024948,811824.7,10027414.71,139.8161783255071,200.94147830775037
1370,812114,10047055,0,8127938,0,169.56937641438736,156.29675415024948,811782.05,10027238.94,139.81679519506085,200.6320814832461
1371,810694,10029796,0,8117993,0,156.1496723172868,156.29675415024948,811730.0,10026944.63,139.8838622353659,200.32268465874185
1372,809293,10012712,0,8108148,0,145.09436552014057,156.29675415024948,811681.03,10026686.86,140.00997666413744,200.0132878342376
1373,807898,9995797,0,8098401,0,136.02422798540036,156.29675415024948,811631.81,10026423.77,140.1736781601016,199.70389100973335
1374,813593,10066637,0,8160091,0,128.6280313242526,156.29675415024948,811652.96,10027030.8,140.36781067344188,199.3944941852291
1375,812598,10054427,0,8150542,0,105.6147084732724,156.29675415024948,811677.62,10027675.83,140.4166551573464,199.08509736072483
1376,811240,10037926,0,8141086,0,87.62256504286646,156.29675415024948,811631.53,10027442.86,140.1578166842154,198.77570053622057
1377,809891,10021542,0,8131725,0,74.227600644162,156.29675415024948,811582.33,10027171.85,139.6199983429979,198.4663037117163
1378,808561,10005375,0,8122457,0,64.24179549048372,156.29675415024948,811532.86,10026895.11,138.87216833658036,198.15690688721207
1379,807240,9989373,0,8113283,0,56.795581330547535,156.29675415024948,811483.06,10026612.75,137.88096407196133,197.8475100627078
1380,813060,10061802,0,8176247,0,66.3093225108357,94.85054605170018,811504.25,10027207.57,136.80895069608462,196.92365115721805
1381,812531,10055474,0,8172340,0,79.20169220734702,94.85054605170018,811532.72,10027890.41,135.67684933170946,195.99979225172828
1382,810841,10034721,0,8158299,0,91.36560735719956,127.8573528067572,811485.75,10027636.24,134.47262920925806,194.57921585504812
1383,810169,10026765,0,8156987,0,98.84824954632624,127.8573528067572,811436.97,10027357.69,133.6214158546814,193.158639458368
1384,808506,10006342,0,8143145,0,108.51760021104286,127.8573528067572,811388.87,10027086.6,132.98063981050007,191.73806306168782
1385,807058,9988726,0,8132092,0,122.64568264974444,165.0299299658492,811340.1,10026805.64,132.56482371984362,190.6892124365986
1386,813017,10062801,0,8196303,0,136.1452072164433,165.0299299658492,811364.62,10027430.11,132.35311109551895,189.6403618115094
1387,811743,10047006,0,8182698,0,127.3950315278255,165.0299299658492,811390.0,10028059.63,132.11027340447677,188.59151118642018
1388,810318,10029733,0,8171878,0,119.85453435442022,165.0299299658492,811344.52,10027811.09,131.83721715551917,187.54266056133096
1389,808909,10012683,0,8161164,0,113.6786376271434,165.0299299658492,811295.66,10027522.03,131.7532804815835,186.49380993624175
1390,807520,9995807,0,8150560,0,108.66393320847682,165.0299299658492,811246.06,10027222.98,131.81845938123058,185.44495931115253
1391,813179,10066448,0,8211069,0,104.64888062388691,165.0299299658492,811266.14,10027788.03,131.99570235562868,184.39610868606331
1392,812166,10054057,0,8200677,0,89.12511891711873,165.0299299658492,811289.06,10028384.79,132.1341603688135,183.3472580609741
1393,810808,10037596,0,8190388,0,76.65703044092547,165.0299299658492,811240.4,10028096.13,132.03749920686025,183.8030110231417
1394,809466,10021300,0,8180200,0,67.12811615835656,165.0299299658492,811185.21,10027724.26,131.75384927394,184.25876398530932
1395,808128,10005115,0,8170114,0,59.84329811252227,165.0299299658492,811132.6,10027386.27,131.3210410546623,184.7145169474769
1396,806806,9989141,0,8160128,0,54.282106977804006,165.0299299658492,811080.88,10027059.23,130.7002006085042,185.17026990964453
1397,812615,10061476,0,8221964,0,63.558449444855,165.0299299658492,811101.2,10027624.46,130.1256408609796,185.47097678921875
1398,811669,10049889,0,8212179,0,74.43922833780985,165.0299299658492,811121.04,10028178.1,129.62792730815812,185.771683668793
1399,810387,10034311,0,8202493,0,86.1912692332151,165.0299299658492,811072.15,10027879.58,129.2006993231931,185.99173776786142
1400,809104,10018838,0,8192903,0,98.90510865346185,165.0299299658492,811014.92,10027477.58,129.04946311274506,186.21179186692981
1401,807846,10003569,0,8183408,0,112.36153155548682,165.0299299658492,810962.1,10027131.79,129.15379648323093,186.4318459659982
1402,806597,9988453,0,8174008,0,127.03797939503922,165.0299299658492,810910.13,10026796.9,129.49487172103355,186.65190006506663
1403,812529,10062394,0,8237138,0,141.3932648539714,155.7485503129036,810930.8,10027362.34,130.05199964831618,186.77914036760555
1404,812243,10059315,0,8235679,0,124.26956682232895,155.7485503129036,810961.73,10028055.73,130.49617293545737,186.90638067014447
1405,810422,10036690,0,8218728,0,117.8191835749584,155.7485503129036,810916.99,10027809.93,130.65750739586073,187.0336209726834
1406,809016,10019603,0,8207212,0,104.43828846934002,155.7485503129036,810868.59,10027520.56,130.54927449771014,187.16086127522232
1407,807627,10002689,0,8195813,0,101.73174809929532,155.7485503129036,810819.09,10027216.67,130.26864926959428,187.28810157776124
1408,806244,9985940,0,8184524,0,99.72836025236897,155.7485503129036,810768.42,10026898.87,129.81186440250025,187.41534188030016
1409,811915,10056541,0,8244017,0,98.34837097230962,155.7485503129036,810787.11,10027438.63,129.17297339006586,187.54258218283906
1410,810895,10044032,0,8232956,0,85.65993569341097,155.7485503129036,810807.99,10028003.79,128.22673806515067,187.66982248537798
1411,809559,10027701,0,8222002,0,75.29737720761969,155.7485503129036,810756.84,10027676.22,126.99560783400366,186.6993960211622
1412,808218,10011491,0,8211160,0,67.28800883656524,155.7485503129036,810696.67,10027238.99,125.99275206975041,185.72896955694637
1413,806911,9995492,0,8200427,0,61.103858623894084,155.7485503129036,810640.88,10026855.41,125.00481649833817,184.75854309273055
1414,812696,10067628,0,8261177,0,70.93891117014394,155.7485503129036,810656.72,10027359.53,124.16954428213751,183.78811662851473
1415,811741,10055808,0,8250654,0,82.55708075854656,155.7485503129036,810676.72,10027910.06,123.4946010800708,182.8176901642989
1416,810458,10040206,0,8240238,0,95.36516049600849,155.7485503129036,810697.48,10028467.58,122.98279396693164,181.8472637000831
1417,809181,10024710,0,8229927,0,108.41797642711433,155.7485503129036,810649.03,10028167.27,122.62835504618863,180.87683723586727
1418,807925,10009417,0,8219721,0,122.68133550690673,155.7485503129036,810598.97,10027846.58,122.62028311374688,179.90641077165145
1419,806677,9994277,0,8209617,0,131.6668889980378,155.7485503129036,810549.61,10027533.21,122.86974933910302,178.93598430743566
1420,812607,10068036,0,8271707,0,140.16643170334754,165.66505981927676,810572.62,10028114.57,123.33724883767596,178.06472293828355
1421,812338,10064995,0,8269815,0,127.77861943199589,165.66505981927676,810605.99,10028821.57,123.78655890889642,177.19346156913147
1422,810488,10042136,0,8251917,0,123.04503950305393,165.66505981927676,810563.29,10028582.09,124.07668497025799,176.3222001999794
1423,809074,10024880,0,8239619,0,120.05353742091486,165.66505981927676,810516.74,10028296.0,124.10860957158701,175.45093883082728
1424,807673,10007847,0,8227445,0,117.81168917860433,165.66505981927676,810468.82,10027991.02,123.96887560129277,175.34201829933937
1425,806290,9990985,0,8215394,0,116.2488979172496,165.66505981927676,810416.39,10027627.19,123.67841472409079,175.23309776785143
1426,811921,10061214,0,8273684,0,115.30440354797801,165.66505981927676,810435.8,10028154.65,123.21066064128802,175.1241772363635
1427,810880,10048401,0,8261875,0,101.85167407031132,165.66505981927676,810455.7,10028684.76,122.4196571430058,175.01525670487558
1428,809529,10031913,0,8250181,0,90.57587719693586,165.66505981927676,810403.13,10028315.56,121.35205136009252,174.90633617338764
1429,808190,10015641,0,8238603,0,81.60909019550397,165.66505981927676,810348.46,10027923.35,120.36026653471025,174.7974156418997
1430,806864,9999534,0,8227143,0,74.48479097637278,165.66505981927676,810294.09,10027535.01,119.44447939173585,174.6884951104118
1431,812622,10071301,0,8286717,0,95.64072881245417,165.66505981927676,810310.69,10028027.67,118.86333173844515,174.57957457892385
1432,811707,10059970,0,8275484,0,108.98267098154611,165.66505981927676,810331.46,10028569.22,118.51830806438967,174.47065404743591
1433,810513,10045328,0,8264364,0,123.56307488632702,165.66505981927676,810353.38,10029124.4,118.40461549195192,174.361733515948
1434,809220,10029713,0,8253355,0,138.8714148775149,165.66505981927676,810305.33,10028816.06,118.29453000213803,174.25281298446006
1435,807956,10014303,0,8242458,0,155.3239996307419,165.66505981927676,810255.22,10028484.58,118.01273851712973,174.14389245297215
1436,806705,9999044,0,8231667,0,182.09097005962366,165.66505981927676,810205.42,10028156.29,117.80148795502437,174.0349719214842
1437,812601,10072462,0,8292619,0,200.70692960303603,256.5548082332732,810227.19,10028716.43,117.56437587774143,174.83494887413624
1438,812115,10066677,0,8287578,0,181.3566464394682,256.5548082332732,810256.67,10029371.45,117.6178178951627,175.63492582678828
1439,810454,10046213,0,8271516,0,176.73916010323293,256.5548082332732,810281.95,10029973.51,117.94390031139008,176.4349027794403
1440,809033,10028851,0,8258512,0,173.78346761222699,256.5548082332732,810234.58,10029677.41,118.08416109410923,176.9340828425754
1441,807620,10011658,0,8245635,0,171.75787703129572,256.5548082332732,810179.33,10029284.95,118.23460082036414,177.4332629057105
1442,806234,9994640,0,8232891,0,170.60070671483425,256.5548082332732,810126.14,10028917.63,118.37904857453539,177.9324429688456
1443,811833,10064398,0,8289982,0,170.26478457260015,256.5548082332732,810142.73,10029416.13,118.51414382572251,178.4316230319807
1444,810768,10051279,0,8277488,0,151.54799468275496,256.5548082332732,810162.38,10029950.0,118.44990472489903,178.9308030951158
1445,809408,10034694,0,8265120,0,135.42278161924415,256.5548082332732,810112.5,10029622.86,118.20616115362803,179.4299831582509
1446,808060,10018270,0,8252874,0,122.227690874702,256.5548082332732,810060.49,10029269.66,118.00369276369074,179.929163221386
1447,806733,10002011,0,8240752,0,111.42834403463219,256.5548082332732,810008.56,10028916.0,117.84192214902606,180.4283432845211
1448,805414,9985916,0,8228750,0,102.59654544195564,256.5548082332732,809956.68,10028561.8,117.7142660616159,180.9275233476562
1449,811149,10057352,0,8287276,0,115.19201176563647,256.5548082332732,809975.18,10029080.81,117.8134080547038,181.4267034107913
1450,810235,10046029,0,8275516,0,129.82696153957272,256.5548082332732,809997.49,10029643.88,118.14193690988195,181.9258834739264
1451,809016,10031145,0,8263876,0,145.60170376553327,256.5548082332732,809950.32,10029345.98,118.50546903147153,182.4250635370615
1452,807740,10015549,0,8252348,0,162.517515822295,256.5548082332732,809901.13,10029022.21,118.89507829163584,182.9242436001966
1453,806477,10000159,0,8240938,0,181.68493392148636,256.5548082332732,809851.91,10028697.63,119.32373103835101,183.4234236633317
1454,805230,9984920,0,8229641,0,143.7253800611493,256.5548082332732,809802.67,10028372.73,119.20697461694462,183.9226037264668
1455,811107,10058056,0,8289565,0,159.4225424253862,206.51402951809698,809824.58,10028929.28,119.09161439185235,183.92137600245016
1456,810634,10052283,0,8284198,0,160.4669671747352,206.51402951809698,809854.02,10029577.14,118.79977133026834,183.92014827843352
1457,808954,10031672,0,8267476,0,162.3040166837328,206.51402951809698,809808.09,10029290.18,118.3388523428042,183.33899015640273
1458,807520,10014199,0,8253904,0,168.37653036012318,206.51402951809698,809752.02,10028877.88,118.38502833990935,182.75783203437194
1459,806106,9996949,0,8240467,0,175.68370779813563,206.51402951809698,809699.24,10028507.6,118.7795181924763,182.17667391234113
