,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Emissions Rolling,Supply Rolling
49,992572,10009229,52735,47390,44235,429300,585965,441816,,
50,988112,9968238,52202,47400,44069,425000,586082,440142,,
51,996538,10053271,52724,47853,44154,429250,591695,441021,,
52,992040,10012098,52200,47853,44011,424950,591695,439570,,
53,987593,9971008,51674,47853,43699,420700,591695,436447,,
54,995926,10055641,52192,48328,43857,424900,597592,438006,,
55,991437,10014324,51669,48328,43556,420650,597592,435083,,
56,987073,9974158,51152,48328,43392,416450,597592,433362,,
57,995325,10057954,51664,48813,43342,420600,603586,432877,,
58,990942,10017952,51146,48813,43116,416400,603586,430665,,
59,986676,9978578,50637,48823,42896,412250,603707,428454,,
60,995069,10063842,51144,49295,42913,416350,609511,428608,,
61,990841,10025237,50630,49295,42697,412200,609511,426448,,
62,986630,9986436,50127,49295,42454,408100,609511,424068,,
63,995039,10072000,50630,49786,42636,412200,615607,425866,,
64,990756,10032911,50127,49776,42352,408100,615485,423067,,
65,986543,9994002,49620,49776,42207,404000,615483,421582,,
66,994810,10078249,50119,50273,42123,408050,621628,420782,,
67,990693,10040679,49616,50273,42000,403950,621628,419533,,
68,986346,10000342,49120,50263,41709,399900,621504,416619,,
69,982242,9962586,48627,50273,41590,395900,621627,415419,,
70,990755,10049224,49115,50776,41586,399850,627822,415410,,
71,986676,10012027,48620,50776,41405,395850,627822,413607,,
72,982587,9974272,48157,50776,41163,392058,627822,411182,,
73,991248,10062369,48617,51283,41265,395800,634112,412189,,
74,987184,10025091,48130,51294,41043,391850,634238,409999,,
75,983026,9986670,47651,51283,40826,387950,634111,407829,,
76,991501,10073074,48130,51786,40948,391850,640330,409048,,
77,987501,10036523,47651,51786,40707,387950,640330,406638,,
78,983513,9999883,47172,51786,40530,384050,640330,404933,,
79,992121,10087774,47645,52302,40656,387900,646724,406146,,
80,988214,10052132,47166,52302,40459,384000,646724,404236,,
81,984333,10016357,46690,52313,40263,380150,646854,402220,,
82,980405,9980121,46223,52302,40095,376350,646723,400553,,
83,989001,10067897,46685,52818,40115,380100,653080,400755,,
84,985239,10033465,46221,52818,39915,376300,653080,398793,,
85,981343,9997584,45759,52818,39668,372550,653080,396317,,
86,989793,10084294,46221,53345,39800,376300,659617,397670,,
87,986218,10051994,45759,53345,39594,372550,659617,395641,,
88,982405,10016924,45296,53345,39396,368800,659617,393623,,
89,978687,9982675,44842,53345,39248,365100,659617,392151,,
90,986883,10066896,45293,53879,39300,368750,666209,392674,,
91,983256,10033860,44836,53858,39085,365050,665943,390547,,
92,979510,9999315,44389,53890,38881,361400,666340,388477,,
93,987855,10085054,44833,54404,39014,365000,672715,389789,,
94,983928,10048812,44383,54404,38705,361350,672715,386753,,
95,980241,10015002,43939,54404,38542,357750,672715,385157,,
96,976695,9982389,43497,54404,38384,354150,672715,383537,,
97,984820,10065819,43934,54951,38445,357700,679450,384135,,
98,981008,10030976,43491,54940,38184,354100,679314,381549,,
99,977508,9998771,43056,54951,38029,350550,679449,380006,993440.91,10020300.66
100,985919,10085384,43487,55500,38204,354050,686240,381734,993257.79,10021154.5
101,982355,10052794,43050,55500,37941,350500,686240,379100,993139.32,10022682.44
102,978742,10019420,42623,55500,37732,347000,686240,377004,992916.46,10023234.13
103,975297,9987849,42194,55500,37609,343550,686240,375830,992685.86,10023662.62
104,983796,10075372,42623,56050,37795,347000,693082,377642,992442.97,10023996.57
105,980507,10045386,42194,56050,37520,343550,693082,374938,992219.9,10024517.32
106,976916,10012184,41773,56039,37340,340100,692943,373104,991861.31,10023710.65
107,973539,9981019,41352,56050,37172,336700,693080,371434,991520.01,10023061.65
108,981806,10066597,41769,56614,37339,340050,700015,373111,991314.94,10023761.33
109,978681,10038098,41350,56603,37048,336650,699875,370244,990979.37,10023185.28
110,975132,10005561,40939,56614,36881,333300,700014,368562,990661.09,10022769.07
111,971897,9975706,40532,56614,36719,329950,700014,366951,990360.52,10022514.04
112,980438,10064107,40936,57175,36909,333250,707005,368821,990197.51,10023624.49
113,977197,10034549,40524,57164,36558,329900,706863,365354,989910.59,10023527.57
114,973962,10004852,40118,57175,36419,326600,707003,363940,989642.13,10023599.1
115,970599,9973876,39716,57175,36260,323350,707003,362383,989248.31,10022445.74
116,979282,10063348,40118,57753,36476,326600,714088,364521,988991.99,10022653.45
117,976022,10033664,39716,57741,36216,323350,713945,361980,988753.76,10023030.03
118,972872,10004815,39317,57753,36059,320100,714087,360395,988395.84,10022239.56
119,969516,9973736,38922,57753,35908,316900,714087,358870,988057.68,10021627.85
120,978054,10062085,39311,58330,36097,320050,721228,360715,987854.41,10022354.27
121,974790,10032239,38919,58330,35797,316850,721228,357772,987536.21,10021959.86
122,971716,10004139,38530,58330,35635,313700,721228,356120,987239.42,10021763.13
123,968561,9974929,38144,58330,35520,310550,721228,354968,986957.37,10021701.06
124,976882,10061605,38523,58906,35685,313650,728420,356633,986683.38,10021749.84
125,973930,10034776,38140,58906,35482,310500,728420,354621,986425.34,10021945.25
126,970819,10006364,37752,58906,35350,307400,728420,353332,986186.19,10022318.47
127,967824,9978640,37383,58906,35186,304350,728420,351663,985841.56,10021653.01
128,976187,10065607,37752,59501,35365,307400,735705,353452,985625.9,10022270.68
129,973207,10038596,37383,59489,35139,304350,735558,351246,985429.9,10023075.15
130,970229,10011091,37012,59501,35019,301300,735704,350016,985119.44,10022750.34
131,967269,9983826,36644,59501,34875,298300,735704,348557,984827.3,10022593.2
132,975915,10073431,37012,60092,35033,301300,743045,350120,984530.24,10022413.15
133,972715,10044108,36644,60080,34837,298300,742899,348214,984250.72,10022397.13
134,969808,10017451,36273,60104,34714,295300,743190,347002,983988.86,10022542.56
135,966870,9990396,35910,60103,34623,292350,743190,346031,983746.89,10022874.32
136,975589,10080860,36263,60669,34678,295250,750179,346605,983501.47,10023198.74
137,972281,10050408,35904,60682,34521,292300,750328,345085,983271.01,10023662.37
138,969420,10024048,35547,60669,34408,289400,750178,343943,983058.19,10024287.38
139,966545,9997754,35192,60669,34308,286500,750178,342995,982731.36,10023791.48
140,975456,10090098,35539,61276,34478,289350,757666,344647,982539.31,10024636.6
141,972360,10061988,35185,61264,34366,286450,757514,343600,982364.19,10025640.69
142,969495,10035378,34834,61276,34225,283600,757664,342136,982073.22,10025503.44
143,966743,10010052,34484,61276,34144,280750,757664,341333,981801.54,10025540.54
144,963953,9984436,34139,61276,34022,277950,757664,340120,981546.6,10025732.9
145,972490,10073390,34484,61887,34095,280750,765246,340855,981295.04,10025986.6
146,969926,10050377,34139,61887,34015,277950,765246,340104,981060.88,10026402.85
147,967145,10024846,33795,61887,33907,275150,765246,339020,980845.34,10026991.94
148,964526,10000726,33464,61887,33813,272400,765246,338055,980518.37,10026479.4
149,961791,9975574,33124,61900,33718,269700,765399,337110,980210.56,10026142.85
150,970176,10063002,33464,62496,33788,272400,772729,337806,980031.2,10027090.49
151,967754,10041454,33124,62496,33743,269700,772729,337347,979743.36,10026972.32
152,965044,10016343,32795,62496,33543,267000,772729,335367,979473.4,10027014.77
153,962522,9993133,32467,62496,33559,264350,772729,335497,979222.69,10027236.02
154,970702,10079190,32795,63120,33574,267000,780459,335643,978970.45,10027471.51
155,968300,10057670,32467,63120,33530,264350,780459,335208,978739.08,10027904.97
156,965677,10033310,32147,63133,33366,261700,780615,333607,978525.12,10028496.49
157,963251,10011208,31823,63120,33347,259100,780457,333388,978204.38,10028029.03
158,960763,9988396,31504,63120,33282,256500,780457,332758,977902.59,10027733.47
159,969170,10076372,31816,63746,33339,259050,788244,333277,977727.53,10028711.41
160,966898,10056084,31499,63746,33271,256450,788244,332661,977445.82,10028633.83
161,964378,10033015,31186,63759,33115,253900,788399,331087,977181.19,10028711.61
162,961964,10010771,30877,63746,33072,251350,788243,330706,976934.53,10028954.96
163,959502,9988011,30568,63746,32947,248850,788243,329401,976579.16,10028115.07
164,968121,10078308,30877,64387,33004,251350,796123,329986,976352.81,10028569.04
165,965895,10058347,30568,64400,32870,248850,796283,328700,976146.33,10029212.49
166,963706,10038432,30257,64387,32834,246350,796122,328340,975835.29,10028814.32
167,961318,10016421,29958,64374,32760,243900,795962,327528,975541.54,10028571.74
168,958954,9994840,29658,64387,32630,241450,796120,326268,975267.62,10028516.72
169,967399,10083364,29952,65032,32715,243850,804098,327076,975119.19,10029724.5
170,965306,10064827,29650,65032,32581,241400,804098,325817,974864.7,10029880.53
171,963035,10043852,29359,65007,32515,239000,803776,325151,974628.29,10030198.78
172,960848,10023720,29061,65032,32430,236600,804096,324276,974410.9,10030693.26
173,958529,10002647,28770,65032,32336,234250,804096,323397,974083.71,10030096.04
174,956394,9983006,28485,65032,32301,231900,804096,323003,973775.81,10029675.19
175,964438,10067960,28764,65678,32242,234200,812133,322417,973589.93,10030488.09
176,962449,10050222,28480,65678,32189,231850,812133,321929,973299.41,10030259.57
177,960087,10028224,28195,65678,32000,229550,812133,320025,973025.27,10030176.58
178,958106,10010273,27912,65690,32026,227250,812296,320264,972771.2,10030280.48
179,955696,9987980,27638,65678,31811,225000,812132,318140,972406.95,10029282.54
180,964169,10077207,27912,66326,31994,227250,820099,319910,972166.5,10029533.29
181,962059,10058255,27638,66339,31776,225000,820263,317792,971943.76,10029952.27
182,959959,10038902,27356,66326,31765,222750,820097,317702,971739.3,10030540.08
183,957971,10020717,27084,66315,31701,220500,819934,317024,971429.0,10030068.28
184,955694,9999898,26816,66326,31582,218300,820095,315892,971133.55,10029732.61
185,964237,10089584,27084,66989,31704,220500,828281,317033,970962.49,10030652.61
186,962020,10069749,26816,66975,31559,218300,828115,315642,970684.76,10030507.16
187,960121,10052088,26545,66989,31485,216100,828279,314890,970423.79,10030508.1
188,958010,10032868,26279,66989,31417,213950,828279,314237,970179.84,10030667.54
189,956033,10014599,26011,66989,31322,211800,828279,313262,969953.3,10030986.78
190,954119,9997243,25758,66989,31268,209700,828279,312748,969625.66,10030290.25
191,962315,10083934,26002,67658,31377,211716,836557,313775,969416.25,10030790.99
192,960406,10067158,25748,67658,31211,209616,836557,312197,969225.21,10031469.42
193,958426,10048792,25490,67658,31104,207517,836557,311132,968930.92,10031106.8
194,956481,10031104,25228,67658,31041,205418,836557,310519,968656.45,10030929.72
195,954500,10012774,24981,67658,30986,203369,836557,309926,968399.04,10030907.44
196,952601,9995463,24731,67658,30891,201320,836557,309005,968158.1,10031038.18
197,960954,10083832,24959,68335,31070,203159,844933,310761,967919.44,10031218.31
198,958990,10066150,24706,68322,30879,201112,844765,308891,967699.26,10031570.05
199,957053,10048442,24459,68335,30795,199115,844931,308056,967494.71,10032066.76
200,955180,10031258,24213,68335,30735,197118,844931,307509,967187.32,10031525.5
201,953360,10014626,23975,68335,30670,195168,844931,306810,966897.37,10031143.82
202,951442,9996951,23732,68349,30598,193221,845100,306136,966624.37,10030919.13
203,960131,10088527,23975,69008,30817,195168,853196,308259,966472.71,10031925.91
204,957969,10068937,23732,69008,30588,193221,853196,306031,966214.44,10031861.56
205,956204,10052424,23493,69008,30495,191274,853196,305023,965971.41,10031931.94
206,954384,10035825,23262,69008,30450,189374,853196,304602,965746.09,10032168.35
207,952606,10019505,23031,68993,30372,187477,853025,303847,965536.76,10032553.21
208,950832,10003306,22796,68993,30308,185580,853025,303198,965227.02,10031920.3
209,949044,9986977,22567,69007,30224,183733,853193,302338,964930.65,10031409.09
210,957805,10079580,22796,69690,30433,185580,861719,304438,964757.38,10032149.28
211,956030,10063784,22567,69690,30185,183733,861719,301956,964598.71,10033030.06
212,954352,10048218,22340,69690,30121,181886,861719,301335,964337.85,10032871.17
213,952639,10032539,22124,69704,30054,180086,861890,300655,964092.27,10032851.07
214,950925,10016769,21902,69690,29979,178289,861717,299923,963861.9,10032970.24
215,949267,10001699,21678,69690,29926,176492,861717,299378,963648.58,10033248.47
216,947590,9986175,21465,69690,29833,174742,861717,298450,963331.66,10032476.74
217,956024,10076064,21678,70385,30032,176489,870341,300398,963131.68,10032900.74
218,954439,10062123,21464,70371,29742,174739,870166,297564,962947.35,10033473.82
219,952907,10047655,21250,70385,29717,172992,870339,297251,962781.26,10034213.01
220,951209,10032277,21034,70385,29623,171245,870339,296345,962512.81,10033914.93
221,949598,10017419,20824,70385,29594,169545,870339,296045,962260.89,10033766.73
222,948090,10003804,20615,70385,29523,167848,870339,295361,962024.63,10033763.38
223,946441,9988628,20409,70385,29474,166151,870339,294853,961803.43,10033900.37
224,955070,10080177,20608,71095,29634,167735,879058,296441,961585.31,10034086.09
225,953574,10067086,20400,71080,29413,166039,878882,294276,961381.75,10034409.19
226,952050,10052864,20195,71095,29373,164390,879057,293852,961194.06,10034874.19
227,950544,10039169,19992,71095,29303,162743,879057,293128,961021.26,10035479.48
228,948971,10024703,19789,71081,29246,161097,878881,292595,960749.1,10035070.44
229,947468,10011019,19592,71095,29188,159498,879056,292004,960491.71,10034794.67
230,945990,9997381,19394,71095,29131,157901,879056,291486,960249.32,10034657.57
231,954411,10087264,19557,71804,29339,159179,887836,293507,960120.74,10035691.95
232,952935,10074389,19354,71804,29150,157586,887836,291684,959890.94,10035701.53
233,951566,10061408,19163,71818,29073,155995,888012,290875,959679.45,10035874.53
234,950097,10048110,18973,71804,29044,154447,887834,290598,959482.34,10036181.12
235,948755,10035710,18781,71804,28981,152904,887834,289929,959301.19,10036634.26
236,947231,10021803,18594,71804,28916,151363,887834,289322,959017.61,10036043.69
237,945874,10009470,18418,71804,28897,149925,887834,289095,958753.54,10035634.31
238,944438,9996374,18235,71804,28811,148431,887834,288279,958503.72,10035357.57
239,953249,10089901,18417,72520,29061,149924,896708,290705,958370.76,10036279.04
240,951799,10077060,18235,72520,28831,148430,896708,288456,958134.19,10036148.66
241,950429,10064374,18049,72520,28788,146937,896708,288036,957914.88,10036172.52
242,949333,10054415,17871,72505,28774,145488,896528,287930,957713.26,10036362.89
243,947828,10040544,17699,72508,28709,144039,896526,287278,957524.11,10036667.81
244,946573,10029146,17517,72520,28674,142596,896700,286939,957350.31,10037114.91
245,945264,10017020,17339,72520,28645,141155,896700,286579,957078.05,10036551.21
246,943923,10004925,17172,72520,28584,139756,896700,285998,956818.02,10036096.69
247,942722,9994036,16996,72520,28548,138362,896700,285644,956573.79,10035788.59
248,951337,10085641,17172,73248,28768,139755,905674,287859,956441.9,10036637.74
249,949974,10073640,16996,73248,28657,138361,905674,286753,956323.73,10037618.4
250,948659,10061393,16826,73248,28575,136968,905674,285972,956108.56,10037602.31
251,947519,10050939,16656,73248,28578,135619,905674,286000,955906.21,10037697.16
252,946335,10040203,16495,73248,28575,134270,905674,285970,955719.12,10037935.76
253,945084,10028896,16328,73263,28519,132927,905856,285390,955544.74,10038293.39
254,943926,10018257,16166,73248,28487,131584,905673,285111,955276.98,10037684.06
255,942676,10006718,16003,73248,28460,130285,905673,284778,955020.74,10037174.54
256,941527,9996374,15842,73248,28407,128986,905673,284314,954779.24,10036805.18
257,950046,10087118,16002,73978,28597,130279,914747,286127,954647.19,10037564.28
258,948777,10076155,15838,73978,28469,128980,914747,284949,954527.33,10038441.87
259,947674,10065913,15682,73978,28504,127687,914747,285273,954312.37,10038337.28
260,946614,10056260,15528,73978,28466,126394,914747,284897,954109.53,10038339.04
261,945453,10045719,15375,73978,28440,125145,914747,284607,953920.28,10038466.08
262,944327,10035398,15219,73978,28410,123896,914747,284338,953743.91,10038712.35
263,943283,10025912,15065,73978,28410,122653,914747,284313,953581.72,10039091.36
264,942088,10014907,14914,73978,28382,121410,914747,284123,953321.39,10038457.35
265,941157,10006391,14768,73978,28415,120211,914747,284373,953074.01,10037937.79
266,939906,9995036,14620,73978,28317,119012,914747,283448,952836.01,10037503.83
267,948562,10087312,14752,74722,28485,120061,923882,285065,952708.45,10038212.74
268,947355,10076934,14602,74722,28387,118862,923882,284154,952592.46,10039033.68
269,946327,10067203,14452,74722,28391,117672,923882,284156,952381.74,10038872.07
270,945361,10058476,14311,74722,28448,116482,923882,284740,952182.29,10038808.56
271,944223,10048026,14171,74722,28301,115333,923882,283254,951994.17,10038850.3
272,943253,10039127,14028,74722,28383,114184,923882,284096,951818.22,10039004.37
273,942138,10028919,13888,74708,28265,113044,923699,282896,951654.31,10039267.09
274,941202,10020467,13744,74721,28329,111904,923881,283527,951502.39,10039641.7
275,940132,10010600,13614,74721,28259,110803,923881,282829,951259.33,10039068.1
276,939178,10001849,13477,74721,28247,109704,923881,282723,951026.62,10038584.37
277,938158,9992556,13339,74721,28225,108606,923881,282501,950807.33,10038227.69
278,946759,10084924,13412,75467,28314,109130,933107,283421,950693.86,10038974.2
279,945858,10077337,13265,75451,28304,108033,932920,283316,950595.48,10039867.77
280,944868,10067937,13140,75466,28249,106953,933105,282797,950402.47,10039775.07
281,944016,10060307,13010,75450,28295,105875,932922,283187,950222.04,10039795.59
282,942988,10050923,12875,75481,28233,104826,933289,282636,950052.33,10039915.8
283,942078,10042614,12748,75465,28255,103778,933102,282789,949893.4,10040134.77
284,941125,10033887,12624,75465,28180,102731,933102,282116,949747.71,10040474.66
285,940322,10026558,12493,75450,28272,101701,932915,282979,949508.56,10039844.4
286,939285,10017074,12365,75465,28153,100673,933100,281794,949281.21,10039317.65
287,938473,10009611,12249,75480,28201,99674,933287,282284,949064.73,10038892.88
288,937516,10000930,12122,75464,28124,98677,933098,281541,948859.79,10038573.5
289,936698,9993489,12001,75480,28179,97680,933285,282034,948666.44,10038362.4
290,945354,10086095,12120,76203,28162,98660,942233,281883,948578.79,10039250.92
291,944428,10078173,12000,76203,28186,97667,942233,282135,948399.92,10039193.31
292,943614,10070455,11878,76218,28149,96687,942418,281796,948232.0,10039226.28
293,942732,10062285,11757,76203,28139,95709,942231,281656,948075.06,10039361.21
294,941897,10054687,11643,76203,28130,94760,942231,281576,947929.22,10039597.04
295,940985,10046429,11525,76203,28091,93813,942231,281182,947794.07,10039933.59
296,940171,10038965,11414,76203,28099,92866,942231,281280,947669.77,10040368.61
297,939319,10031017,11301,76187,28043,91974,942042,280733,947453.42,10039840.46
298,938529,10024051,11185,76203,28082,91046,942229,281096,947248.81,10039419.47
299,937645,10015800,11076,76203,27981,90146,942229,280088,947054.73,10039093.05
300,936967,10009721,10967,76203,28061,89247,942229,280923,946872.6,10038877.68
301,936075,10001535,10856,76203,27987,88350,942229,280173,946699.75,10038746.77
302,935348,9995050,10749,76203,28069,87470,942229,280973,946538.81,10038727.76
303,943902,10086698,10856,76962,28048,88350,951651,280739,946376.52,10038709.47
304,942964,10078792,10749,76962,28031,87470,951651,280573,946226.47,10038808.02
305,942173,10071220,10639,76962,27943,86590,951651,279710,946086.16,10038995.98
306,941514,10065134,10534,76962,27988,85740,951651,280185,945957.46,10039289.07
307,940706,10057750,10430,76947,27991,84890,951460,280217,945838.46,10039671.52
308,940049,10051825,10322,76947,27978,84043,951458,280085,945730.63,10040156.71
309,939211,10044143,10218,76962,27929,83196,951647,279614,945632.3,10040728.37
310,938565,10038372,10118,76962,27920,82366,951647,279495,945439.9,10040316.29
311,937837,10031770,10015,76962,27897,81536,951647,279278,945257.97,10039996.15
312,937099,10024931,9916,76962,27911,80735,951647,279413,945085.44,10039763.28
313,936409,10018645,9822,76962,27915,79935,951647,279454,944923.14,10039624.34
314,935671,10011898,9725,76962,27877,79137,951647,279078,944770.6,10039575.63
315,935025,10005865,9624,76962,27868,78340,951647,278993,944628.18,10039617.29
316,934268,9998994,9526,76962,27822,77560,951647,278537,944494.96,10039745.48
317,942943,10092156,9618,77735,28030,78278,961169,280599,944364.15,10039906.4
318,941950,10083710,9518,77735,27843,77498,961169,278727,944239.26,10040122.27
319,941371,10078192,9425,77735,27847,76719,961169,278774,944123.9,10040427.64
320,940700,10071859,9328,77735,27810,75940,961169,278413,944018.81,10040823.46
321,940106,10066617,9239,77735,27842,75190,961169,278754,943923.89,10041315.44
322,939464,10060816,9146,77735,27857,74441,961169,278889,943837.63,10041885.56
323,938813,10054830,9058,77735,27841,73695,961169,278737,943761.35,10042547.58
324,938128,10048624,8961,77735,27794,72949,961169,278272,943591.93,10042232.05
325,937536,10043298,8874,77735,27817,72220,961169,278510,943431.55,10041994.17
326,936827,10036596,8781,77735,27772,71491,961169,278063,943279.32,10041831.49
327,936259,10031658,8694,77735,27795,70789,961169,278303,943136.47,10041756.38
328,935639,10025890,8613,77735,27779,70089,961169,278117,943003.15,10041768.25
329,935086,10020768,8526,77735,27776,69391,961169,278103,942879.33,10041865.74
330,934409,10014600,8437,77735,27745,68695,961169,277790,942763.52,10042037.93
331,933845,10009481,8350,77735,27757,67999,961169,277907,942557.86,10041260.1
332,933215,10003666,8276,77735,27728,67320,961169,277598,942360.66,10040552.87
333,932642,9998457,8188,77735,27737,66641,961169,277685,942171.42,10039923.36
334,941314,10092105,8234,78515,27902,66981,970791,279328,942083.59,10040363.31
335,940754,10087630,8146,78499,27809,66307,970596,278422,942003.58,10040882.51
336,940241,10082779,8064,78498,27782,65655,970594,278161,941933.68,10041492.27
337,939648,10077284,7989,78498,27789,65003,970594,278234,941871.42,10042170.41
338,939084,10072340,7907,78514,27764,64356,970785,277973,941817.88,10042930.07
339,938481,10066597,7825,78498,27747,63709,970592,277794,941670.2,10042697.03
340,938014,10062382,7749,78498,27795,63069,970590,278256,941532.35,10042550.25
341,937372,10056630,7671,78514,27723,62429,970781,277577,941401.78,10042472.81
342,936881,10052121,7595,78514,27766,61805,970781,277998,941277.26,10042449.87
343,936256,10046405,7516,78514,27726,61181,970781,277630,941161.54,10042508.48
344,935798,10042179,7443,78498,27750,60579,970588,277835,941053.79,10042638.81
345,935278,10037381,7366,78514,27740,59977,970779,277717,940953.93,10042842.42
346,934731,10032377,7302,78530,27731,59380,970970,277651,940862.01,10043116.94
347,934205,10027805,7216,78500,27744,58783,970584,277796,940776.84,10043454.63
348,933671,10022803,7153,78498,27713,58193,970580,277476,940600.18,10042826.25
349,933156,10018049,7077,78513,27703,57603,970773,277364,940432.0,10042270.34
350,932666,10013636,7004,78513,27697,57029,970773,277304,940272.07,10041792.77
351,932167,10009001,6938,78513,27685,56455,970773,277192,940118.55,10041373.39
352,931690,10004731,6868,78513,27706,55903,970773,277398,939972.1,10041018.67
353,931193,10000203,6799,78513,27694,55351,970773,277295,939833.19,10040731.74
354,930708,9995745,6735,78513,27690,54801,970773,277245,939701.01,10040506.62
355,939597,10091439,6704,79295,27814,54558,980495,278510,939670.22,10041353.83
356,939168,10088103,6628,79311,27837,54009,980690,278753,939646.63,10042271.12
357,938769,10084259,6574,79295,27807,53467,980493,278466,939533.86,10042242.53
358,938373,10080732,6502,79278,27853,52925,980296,278907,939429.82,10042288.3
359,937778,10075365,6438,79310,27772,52397,980688,278146,939330.86,10042382.82
360,937409,10071792,6371,79295,27853,51869,980489,278933,939238.81,10042538.14
361,936940,10067464,6311,79295,27820,51361,980489,278608,939153.68,10042755.59
362,936476,10063181,6246,79295,27815,50853,980489,278557,939075.17,10043033.42
363,936043,10059364,6190,79295,27831,50353,980489,278727,939002.77,10043367.94
364,935632,10055663,6124,79295,27860,49853,980489,279002,938938.21,10043775.5
365,935219,10051930,6064,79295,27847,49354,980489,278893,938878.83,10044230.89
366,934805,10047931,6004,79279,27851,48855,980292,278911,938827.82,10044759.84
367,934352,10043958,5945,79295,27838,48363,980487,278801,938685.72,10044326.3
368,933906,10039908,5879,79295,27843,47871,980487,278813,938551.23,10043956.04
369,933489,10036104,5824,79295,27829,47393,980487,278703,938422.85,10043645.05
370,933052,10032097,5764,79280,27832,46915,980290,278715,938299.76,10043381.26
371,932695,10028901,5708,79295,27867,46457,980485,279077,938184.48,10043190.01
372,932254,10024902,5652,79295,27825,45999,980485,278641,938074.49,10043047.76
373,931846,10021174,5594,79311,27837,45549,980678,278757,937971.57,10042970.31
374,931455,10017564,5539,79295,27818,45099,980483,278580,937874.1,10042941.28
375,931113,10014578,5484,79295,27884,44649,980483,279240,937783.91,10042981.06
376,930683,10010544,5431,79295,27838,44200,980483,278778,937698.96,10043068.01
377,930358,10007658,5377,79295,27902,43751,980483,279435,937620.96,10043219.03
378,929943,10003678,5322,79295,27858,43309,980483,278975,937452.8,10042406.57
379,929569,10000327,5270,79295,27874,42867,980483,279157,937289.91,10041636.47
380,929137,9996252,5217,79295,27824,42439,980483,278655,937132.6,10040919.62
381,938141,10093188,5270,80090,27948,42867,990305,279894,937073.85,10041248.43
382,937812,10090970,5217,80090,27932,42439,990305,279738,937022.09,10041648.9
383,937475,10087761,5163,80090,27966,42011,990305,280079,936976.06,10042100.37
384,937043,10083667,5113,80075,27918,41603,990106,279587,936935.24,10042598.17
