0,1,2,route
0.8512136725833032,0.7518277210472849,0.7008450760320047,0
0.6863474696912151,0.6112032961476888,0.5781316799258753,0
0.5597493493908152,0.5256034099268011,0.4734898631981917,0
0.5212461653544241,0.4327068819599251,0.4255465663605162,0
0.4353470222526234,0.41838826895634607,0.44242638452030253,2
0.4706294086909149,0.41355526974519347,0.4093430543160854,0
0.39478513603129917,0.3670613929948857,0.35784629587321853,0
0.3656025221776438,0.3582332017210522,0.34803102183801565,0
0.35489778987297116,0.34979491500946835,0.36285764580020985,2
0.3378479904422796,0.3739527819501607,0.34686980995856065,1
0.3557046194815483,0.33477634055941335,0.315475949609261,0
0.31470431109531066,0.3357222150253369,0.32411131696725304,1
0.33551218325781057,0.29083295008919285,0.31749015383290646,0
0.3248982966836877,0.30941708850870525,0.3021076798444245,0
0.30793242045309216,0.29398114111463863,0.3007886418069693,0
0.31294868101383994,0.2868807479347608,0.2808848877261967,0
0.29073592056010256,0.27998896565312736,0.2742170835963985,0
0.2895414928199388,0.279903180904831,0.2662603195205975,0
0.28519185451669876,0.2719750914242445,0.2618317821331563,0
0.2767292967533986,0.25463646462117545,0.26598342317170154,0
0.2722299014880795,0.2603117374570569,0.2613540621476511,0
0.2682704769240562,0.2563471027894635,0.2538727484315104,0
0.26749487509816416,0.25761093889138176,0.2515108262423043,0
0.2629791617637808,0.2492649620616669,0.24986148401799935,0
0.25509855376351354,0.24981329423848192,0.2442843415825799,0
0.24886668741666831,0.24309954374680764,0.23634144238022067,0
0.24225996475280062,0.23907297347074977,0.23429043518680817,0
0.23900953496766353,0.2343816742931887,0.2300007898960492,0
0.23496012789493523,0.2271914753414121,0.22381429622213098,0
0.2276060595283748,0.22727757910003996,0.22212165845828868,0
0.2297136739217723,0.2188975948848752,0.2186996098035584,0
0.22440326408955136,0.21803272293647208,0.21579877190970564,0
0.22239994390719134,0.21688855039273808,0.20763035228962773,0
0.21788884997379032,0.21330986708534191,0.2100829189163379,0
0.2184129598318253,0.21259213759417117,0.20965310208808138,0
0.21573293924138393,0.20886173843831757,0.20444578752498738,0
0.21100941884513955,0.2057675665671756,0.20156435347805485,0
0.20585042489531158,0.20116308065145277,0.1938598109586046,0
0.20040790315725465,0.20113091738398778,0.19517477022611102,1
0.2008788796168228,0.1959305900685947,0.19285695341353704,0
0.19611774616779612,0.19222871808523942,0.18926358237328023,0
0.1921296079593472,0.1882363267434916,0.18506286503856584,0
0.1915589079162197,0.1877720982860618,0.18483288303041953,0
0.1885236042577982,0.18569213572113807,0.1852535170627548,0
0.1887656936330308,0.18125649992053203,0.1806456473775909,0
0.18544146645026302,0.18109768943977528,0.17545699034466491,0
0.18145976856617377,0.17809932892951857,0.1750298375069128,0
0.1800785432854633,0.17491293909242747,0.1694863820851357,0
0.1782059106430217,0.17517471957870404,0.17219157153624412,0
0.17462634539707186,0.1749997589050249,0.17243384882931026,1
0.17625389049076765,0.16848089239774416,0.1701262381827902,0
0.17283379197384574,0.166915230539193,0.166618522193844,0
0.16878163944945018,0.17104431422844404,0.1654569029928617,1
0.17097141312054545,0.1648602968337091,0.1587344521132195,0
0.17077088970461995,0.16509552623572954,0.1650474671578764,0
0.16879844565145458,0.15774546008687312,0.16272226022210373,0
0.1671721823170631,0.16406652268542207,0.16040583813096462,0
0.16403819988000176,0.15939045819460843,0.15845901143805333,0
0.16060473420621024,0.15920939571509757,0.1556589668696702,0
0.15922288223194048,0.15537466064318245,0.15226401945487153,0
0.15603812579457382,0.15185629626146144,0.1510688417338406,0
0.1556187648041665,0.15152927214967038,0.1487581112585439,0
0.1539091769972545,0.15019994480368268,0.1486713910885624,0
0.15262472118868697,0.14971484267587293,0.14733168473840785,0
0.15024992243149923,0.14872156086958277,0.14544201349848151,0
0.14964564035393366,0.1441995653681029,0.14489585486629908,0
0.14832536489031456,0.14480690356857898,0.1422776766085179,0
0.14605358309076213,0.14361801199495955,0.13611879018614376,0
0.14327064767763864,0.13974197377058828,0.13855250071538552,0
0.14024508549255102,0.1377881490161686,0.13552216731954467,0
0.1369067898099473,0.1360079961622534,0.13375137873345846,0
0.13529743980903158,0.1325704411496426,0.13030370980994932,0
0.13212785249003553,0.1298590088938935,0.12694299343115192,0
0.12885457217735777,0.12660204203344078,0.12451496829782246,0
0.12540800200442215,0.12382126859401567,0.12219170722835059,0
0.12305163089771592,0.12166779138188741,0.11927583059987752,0
0.1201028012527382,0.11844113200372011,0.11611088649571437,0
0.11694168049380708,0.11441899190872032,0.11279891571237625,0
0.11330580094684527,0.1112582928550697,0.10920395351521671,0
0.10953530992981227,0.10839465499619494,0.1054070976133474,0
0.10645963151558642,0.10437443533884348,0.10232144140070484,0
0.1026708134580446,0.10091558340511785,0.09871920515820293,0
0.098456373300645,0.09657397383396454,0.09461886980219067,0
0.09417789252023585,0.09256701174626426,0.0904098762226457,0
0.08979017277669005,0.08819475487110079,0.08607005155897397,0
0.08533595867435824,0.08354008216386323,0.08161425908662204,0
0.08067693209299823,0.07894792685685967,0.07703319260275683,0
0.07584921907248224,0.07426558489988265,0.07218924300939288,0
0.07077057681961367,0.06917870986609001,0.06721203663318306,0
0.06546365619775289,0.06384667563723248,0.061852036228497144,0
