0,1,2,route
0.5091287930148102,0.5076015929221586,0.5375972931224132,2
0.43413654278483504,0.4901375658628085,0.43240713446544793,1
0.44035315692182486,0.4065059323139003,0.4109789121704462,0
0.38754281412841907,0.38753633323155057,0.38541373223298997,0
0.37317062944836926,0.375002871453236,0.374303338693977,1
0.36594569142738165,0.36534781366893593,0.36201180963705165,0
0.35578692341581786,0.3556961185222782,0.35466153857055344,0
0.34707597724097833,0.3465286983601312,0.3451027958663531,0
0.339137697643652,0.33793171945490497,0.3377143205604528,0
0.3304922243468906,0.33089612495856363,0.33182463900726034,2
0.3239538766560053,0.3283529949968778,0.3228710551405633,1
0.321060877086446,0.316810676024653,0.3170704698167847,0
0.3118600189486006,0.31180227590962684,0.31434654372297616,2
0.3051359304128638,0.3095999531089823,0.3046402025201456,1
0.30289844282403694,0.3020385144760204,0.2994281813600629,0
0.296795231201424,0.2942929788730127,0.2959662281472814,0
0.29114150947427847,0.2874836505678909,0.2891660967643404,0
0.2862600955781347,0.27748474145770197,0.28421215484255147,0
0.27887620923458395,0.28154461782645207,0.27921714153352434,1
0.2751556625673683,0.2746273068353967,0.2752884553260527,2
0.27019699150427234,0.271225716906033,0.2703199395462747,1
0.2664056265182354,0.2659189229403016,0.2657000763663844,0
0.26173353323479376,0.2622413327585778,0.26173417217650047,1
0.2576781269143119,0.2581451443680365,0.2575078438043896,1
0.25416712437655953,0.2528169278404677,0.252170852505431,0
0.24977585552233184,0.25039874376787613,0.24205097867818423,1
0.24642766928092813,0.24661883524723963,0.24633291577909672,1
0.2422057197824194,0.24293190774105544,0.24261171848027777,1
0.23860835920221754,0.23938358229217604,0.23880166072789727,1
0.23556299812484063,0.23614614162252506,0.231979880683627,1
0.23292074886974598,0.2320767006692596,0.23228461811416565,0
0.22981815357464427,0.22909509240522352,0.22922187660472795,0
0.22673756600392295,0.2261376615386531,0.22554288189344532,0
0.22317374908766657,0.22363304085124044,0.22306815161864416,1
0.22010650454222824,0.2205647395097111,0.2200793804908341,1
0.21718555688093844,0.21775103009352315,0.2171378806702672,1
0.2145181802619286,0.21388415743179726,0.2144657580150477,0
0.21193675186809902,0.2118486136033676,0.21162370092715269,0
0.20888052175828797,0.20894759327060797,0.20892930396175233,1
0.2061530594275985,0.20658737252331444,0.20615279904511538,1
0.2040146914637705,0.20312017458564907,0.2034297142335412,0
0.20084387700514578,0.2013061415085532,0.2008640435604583,1
0.19889829641414034,0.19841748383948268,0.19851207332114848,0
0.19636782419277504,0.195897227118189,0.1946138686832051,0
0.19329222676983135,0.19380083514225982,0.19336669374599033,1
0.1913558084663169,0.1909738206631904,0.1906226769763467,0
0.18310911336252833,0.1887938510788902,0.18853567782818006,1
0.1854965589213838,0.1861962793174447,0.1863540113402542,2
0.18407179234089543,0.18023514818389513,0.18395428805441696,0
0.1815844562917691,0.18109264366298358,0.1816070427501183,2
0.17918277420450757,0.1791605406814007,0.17860747000858512,0
0.1767548344713612,0.17636202486590552,0.17661452143872827,0
0.17428385759325588,0.1738351631790741,0.17416012654073,0
0.17186982960180205,0.17148973407789944,0.17172640829222474,0
0.16939198159619917,0.16912903667176954,0.16919815334015637,0
0.16670645680071972,0.16688742350464236,0.1669542170893213,2
0.16455734465385777,0.16461183506508367,0.1646183811864781,2
0.1621811940753038,0.16220999633648994,0.1622057905982768,1
0.1597696173948535,0.15974762884988486,0.15974003003726567,0
0.1574018342891491,0.15735246604417052,0.15736199270670825,0
0.1551086322740087,0.15493923199197002,0.1548411312602221,0
0.15289681213095493,0.15250164648341955,0.15258045298080533,0
0.15013558439337663,0.15063426459625465,0.1500676353942215,1
0.1470068319570607,0.14805403682085375,0.14746538144942758,1
0.14543543736310002,0.14502766707380904,0.14509709967511847,0
0.14304145722371436,0.14255148008177676,0.14254144279143835,0
0.140019704572098,0.14065189994086863,0.14002415577903146,1
0.13750460891311098,0.13800604537051256,0.13760617063035696,1
0.13490048645142508,0.13526164498401091,0.1350473679425996,1
0.13250387599975685,0.1320437417832667,0.1320598959788731,0
0.1293465932753637,0.12987988204416123,0.12956287408737438,1
0.12652255598976772,0.1270372279272043,0.12644186441788102,1
0.1240332640388197,0.1242102912637853,0.12365589223227422,1
